bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ABU096EA1001A,AAB162KE1002A,1443.457592,BB216,"CWN,SC,CSC",R19BUAC03,R18ABBR03,BB216_3,1233.457592
AAB162KE1002A,AMS078EP1001A,2654.221164,BB216,"CWN,SC,CSC",R18ABBR03,R19MSG103,BB216_4,2444.221164
AMS078EP1001A,AOK048TV1029A,4449.220138,BB216,"CWN,SC,CSC",R19MSG103,R18OKAA05,BB216_5,4239.220138
AOK048TV1029A,AAW048TP1008B,6264.701039,BB216,"CWN,MC,CSC",R18OKAB03,R19AWBL04,BB216_7,6060.701039
AAW048TP1008B,AAB162KE1002A,7922.752137,BB216,"CWN,SC,CSC",R19AWAK34,R18ABBV08,BB216_9,7712.752137
AAB162KE1002A,AAB162KE1010A,10060.077417,BB216,"MC,CSC",R18ABBZ19,R18ABC702,BB216_11,9886.077417
AAB162KE1010A,AOK048TV1029A,11351.561430,BB216,"CWN,SC,CSC",R18ABC702,R18OKAA08,BB216_12,11141.561430
AOK048TV1029A,AMS096EC3001B,15590.263681,BB216,"CWN,SC,CSC",R18OKAA06,R19MSG906,BB216_17,15380.263681
ABU096EA1001A,AAW048TP1041B,1277.451016,BB218,"CWN,SC,CSC",R19BUAC01,R19AWBI48,BB218_2,1067.451016
AAW048TP1041B,ABU024XJ8004A,4069.888251,BB218,"CWN,SC,CSC",R19AWBT30,R18VGBG01,BB218_7,3859.888251
ABU024XJ8004A,AOK048TV1029A,4589.161890,BB218,"CWN,SC,CSC",R18VGBG01,R18OKAA10,BB218_8,4379.161890
AOK048TV1029A,AAW048TP1041B,7210.383240,BB218,"CWN,MC,CSC",R18OKAB02,R19AWBI31,BB218_11,7006.383240
AAW048TP1041B,AAB162KE1010A,8690.868248,BB218,"CWN,SC,CSC",R19AWAJ36,R18ABC707,BB218_13,8480.868248
ABU096EA1001A,AAW048TP1041B,1438.451016,BB224,"CWN,SC,CSC",R19BUAC02,R19AWC529,BB224_2,1228.451016
AAW048TP1041B,AMS078EN1001A,4189.421032,BB224,"CWN,SC,CSC",R19AWAJ15,R19MSEC07,BB224_6,3979.421032
AMS078EN1001A,AAW048TP1041B,6867.455000,BB224,"CWN,SC,CSC",R19MSE203,R19AWBI16,BB224_9,6657.455000
AAW048TP1041B,AOK048TV1029A,9612.425016,BB224,"CWN,MC,CSC",R19AWC541,R18OKA915,BB224_13,9408.425016
AAB178NN2001A,AAB048TW2006A,3323.686080,BB448,"CWN,SC,CSC",R19ABDY12,R19ABFE13,BB448_3,3113.686080
AAB048TW2006A,AMS096EC1002A,4076.941665,BB448,"CWN,SC,CSC",R19ABFE04,R19MSH203,BB448_5,3866.941665
AMS096EC1002A,AMS078EN1005A,5645.384488,BB448,"CWN,SC,CSC",R19MSH203,R19MSA602,BB448_6,5435.384488
AMS078EN1005A,AMS096EC3001B,9206.480563,BB448,"CWN,SC,CSC",R19MSA617,R19MSD508,BB448_9,8996.480563
AMS096EC3001B,AMS078EN1001A,9862.400359,BB448,"CWN,SC,CSC",R19MSD508,R19MSE708,BB448_10,9652.400359
AMS078EN1001A,AMS048TW1046A,11115.443217,BB448,"CWN,SC,CSC",R19MSE708,R19MSGK12,BB448_11,10905.443217
AMS078EN1006A,AYZ084CC2004A,210.000000,BB451,"CWN,SC,CSC",R18MSMF04,R19YZA301,BB451_1,0.000000
AYZ084CC2004A,AMS048TW1065A,3605.013022,BB451,"CWN,SC,CSC",R19YZAB02,R19MSFC12,BB451_5,3395.013022
AMS048TW1065A,AMS078EP1001A,4592.196588,BB451,"CWN,SC,CSC",R19MSFD07,R19MSIX03,BB451_7,4382.196588
AMS078EP1001A,AMS078EN1006A,5266.603967,BB451,"CWN,MC,CSC",R19MSIX03,R19MSAC08,BB451_8,5062.603967
AMS078EN1006A,AMS048TW1065A,7833.827676,BB451,"CWN,SC,CSC",R19MSAE08,R19MSFD06,BB451_10,7623.827676
AMS048TW1065A,AAB162KE1002A,8820.831339,BB451,"CWN,SC,CSC",R19MSFD05,R18ABBV16,BB451_12,8610.831339
AAB162KE1002A,AAB162KE1010A,9989.498649,BB451,"MC,CSC",R18ABBV16,R18ABC710,BB451_13,9815.498649
AAB162KE1010A,AMS096EC3001B,12380.271280,BB451,"CWN,SC,CSC",R18ABC723,R19MSBE04,BB451_15,12170.271280
AAB096EF3001A,AAB048TW2006A,2068.241659,BB457,"CWN,SC,CSC",R19ABG208,R19ABGR20,BB457_3,1858.241659
AAB048TW2006A,AMS048TW1036A,2543.869452,BB457,"CWN,MC,CSC",R19ABGR20,R19MSFN04,BB457_4,2339.869452
AMS048TW1036A,AMS048TW1046A,3147.952439,BB457,"CWN,MC,CSC",R19MSFN04,R19MSGK03,BB457_5,2943.952439
AMS048TW1046A,AMS096EC3001B,3688.267465,BB457,"CWN,SC,CSC",R19MSGK03,R19MSG505,BB457_6,3478.267465
AMS096EC3001B,ABU048TG1002A,5225.213229,BB457,"CWN,SC,CSC",R19MSG505,R19BUAF02,BB457_7,5015.213229
ABU048TG1002A,AMS048TW1065A,9326.237364,BB457,"CWN,MC,CSC",R19BUAG04,R19MSFC16,BB457_10,9122.237364
AMS048TW1065A,AAB054TN1004A,10313.420930,BB457,"CWN,SC,CSC",R19MSFC09,R19ABAC06,BB457_12,10103.420930
AAB054TN1004A,AAB054TS1004A,13228.568945,BB457,"CWN,MC,CSC",R19ABAC07,R19ABER03,BB457_16,13024.568945
AAB096EF3001A,AMS078EN1005A,1359.263154,BB458,"CWN,SC,CSC",R19ABG206,R19MSA609,BB458_2,1149.263154
AAB178NN2001A,AMS078EN1005A,3586.686080,BB461,"CWN,SC,CSC",R19ABDY13,R19MSA803,BB461_3,3376.686080
AMS078EN1005A,AMS096EC1002A,9400.587042,BB461,"CWN,SC,CSC",R19MSA610,R19MSGW07,BB461_7,9190.587042
AAB096EL1019A,AMS078EN1001A,3616.523347,BB462,"CWN,SC,CSC",R19ABDL01,R19MSEE06,BB462_3,3406.523347
ARK078EP1001B,AAW024MAA006A,210.000000,BB463,"CWN,SC,CSC",,R19AWBN01,BB463_1,0.000000
AAW024MAA006A,AMS078EN1001A,2706.034795,BB463,"CWN,EU,SC,CSC",R19AWCV02,R19MSE704,BB463_7,2376.034795
AAB178NN2001A,AAW048TP1024D,2576.032478,BB466,"CWN,SC,CSC",R19ABDY07,R19AWD712,BB466_3,2366.032478
AAW048TP1024D,AMS078EP1001A,3191.450670,BB466,"CWN,SC,CSC",R19AWD712,R19MSG101,BB466_4,2981.450670
AMS078EP1001A,AMS048TW1065A,6391.328076,BB466,"CWN,SC,CSC",R19MSIW01,R19MSFC17,BB466_6,6181.328076
AMS048TW1065A,AMS096EC3001B,6989.919859,BB466,"CWN,SC,CSC",R19MSFC17,R19MSFI07,BB466_7,6779.919859
AMS096EC3001B,AMS078EN1005A,10387.093902,BB466,"CWN,SC,CSC",R19MSFI05,R19MSA809,BB466_9,10177.093902
AMS078EN1005A,AMS078EP1001A,13383.869181,BB466,"CWN,MC,CSC",R19MSA615,R19MSG304,BB466_11,13179.869181
AMS078EP1001A,AAW048TP1024D,16107.359453,BB466,"CWN,SC,CSC",R19MSIX01,R19AWD511,BB466_13,15897.359453
AAW064MR1004A,AMS048TW1020A,204.000000,BB472,"CWN,MC,CSC",R18AWC403,R19MSGJ01,BB472_1,0.000000
AMS048TW1020A,AMS078EN1005A,2013.698509,BB472,"CWN,SC,CSC",R19MSGJ05,R19MSA603,BB472_6,1803.698509
AMS078EN1005A,AMS078EP1001A,5024.529417,BB472,"CWN,MC,CSC",R19MSA701,R19MSFY01,BB472_8,4820.529417
AMS078EP1001A,AAW048TP1024D,9191.383007,BB472,"CWN,SC,CSC",R19MSJB02,R19AWD405,BB472_11,8981.383007
AAW048TP1024D,AMS048TW1065A,9800.801199,BB472,"CWN,MC,CSC",R19AWD405,R19MSFC14,BB472_12,9596.801199
AAW064MR1008B,AAW024MA6022C,1281.404317,BB478,"CWN,SC,CSC",R19AWBF11,R19AWDF03,BB478_2,1071.404317
