product,pin_package,body_size,bd_id,route,process_id,bom_id,packing_id,gross_dies,
	012Y3NI149               ,	FCQFN-12Y32D,	1.6*1.6*0.55        ,	ANI012Y32002D       ,	PACK171   ,	012Y3002       ,	Y3012603  ,	NIY301A        ,	29952,
	014OANI060               ,	FCQFN-14OA2D,	1.6*2*0.55          ,	ANI014OA1001C       ,	PACK171   ,	014OA002       ,	OA014603  ,	NIOA01A        ,	18387,
	008OKNI091               ,	FCQFN-08OK2D,	1*1.2*0.55          ,	ANI008OK2001A       ,	PACK171   ,	008OK001       ,	OK008601  ,	NIOK01A        ,	46407,
	016OFNI032               ,	FCQFN-16OF2D,	1.6*2.5*0.55        ,	ANI016OF2001B       ,	PACK171   ,	016OF001       ,	OF016604  ,	NIOF01A        ,	11780,
	008Y7NI031               ,	FCDFN-08Y72D,	1*1.6*0.55          ,	ANI008Y71001C       ,	PACK171   ,	008Y7001       ,	Y7008602  ,	NIY701A        ,	33046,
	008OKNI059               ,	FCQFN-08OK2D,	1*1.2*0.55          ,	ANI008OK2001A       ,	PACK171   ,	008OK001       ,	OK008601  ,	NIOK01A        ,	46407,
	008YZNI040               ,	FCDFN-08YZ2A,	1.5*2*0.75          ,	ANI008YZ1001D       ,	PACK171   ,	008YZ006       ,	YZ008004  ,	NIYZ01A        ,	17263,
	020YUNI217               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	000IABW123               ,	WLCSP       ,	1.69*0.86*0.265     ,	                    ,	WL010     ,	000IA259       ,	IA000121  ,	BWIA49A        ,	18270,
	020YUNI201               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	0008WNV501               ,	MAT         ,	                    ,	                    ,	MAT49     ,	0008WA401      ,	8W000A01  ,	NVXT02A        ,	1085,
	020YUNI119               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	008OKNI039               ,	FCQFN-08OK2D,	1*1.2*0.55          ,	ANI008OK2001A       ,	PACK171   ,	008OK001       ,	OK008601  ,	NIOK01A        ,	46407,
	014OLNI029               ,	FCQFN-14OL2D,	1.6*2*0.55          ,	ANI014OL1001C       ,	PACK171   ,	014OL001       ,	OL014602  ,	NIOL01A        ,	12728,
	008OKNI052               ,	FCQFN-08OK2D,	1*1.2*0.55          ,	ANI008OK2001A       ,	PACK171   ,	008OK001       ,	OK008601  ,	NIOK01A        ,	46407,
	010YKNI052               ,	QFN-10YK2A  ,	2*2*0.75            ,	ANI010YK3005A       ,	PACK171   ,	010YK031       ,	YK010634  ,	NIYK01A        ,	65922,
	020YUNI299               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI179               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI151               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1001M       ,	PACK171   ,	020YU001       ,	YU020603  ,	NIYU04A        ,	14131,
	020YUNI122               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	012Y3NI154               ,	FCQFN-12Y32D,	1.6*1.6*0.55        ,	ANI012Y32001B       ,	PACK171   ,	012Y3001       ,	Y3012604  ,	NIY301A        ,	37748,
	016D5AW020               ,	SSLGA16DOU  ,	17.2*14*1           ,	AAW016D53011A       ,	MBGA292   ,	016D5015ENG    ,	D5016050  ,	AWD501A        ,	15217,
	000IABW064               ,	WLCSP       ,	4.387*5.125*0.519   ,	                    ,	WL002     ,	000IA125       ,	IA000050  ,	BWIA29A        ,	1216,
	020YUNI305               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI146               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI317               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1001M       ,	PACK171   ,	020YU001       ,	YU020603  ,	NIYU04A        ,	14409,
	000IAQR011               ,	WLCSP       ,	1.371*2.801*0.465   ,	                    ,	WL032     ,	000IA179       ,	IA000083  ,	QRIA09A        ,	16752,
	000IABW109               ,	WLCSP       ,	0.8*0.8*0.547       ,	ENG                 ,	WL010     ,	000IA313       ,	IA000025  ,	BWIA46A        ,	44940,
	020YUNI043               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	QFNS139   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	020YUNI160               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	PACK171   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	020YUNI175               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI307               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI331               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	012DNUK014               ,	LGA12CBP    ,	2*2*1.0             ,	AUK012DN2003A       ,	BGA170    ,	012DN020       ,	DN012025  ,	UKDN01A        ,	23370,
	0282JHQ034               ,	FPSSLGA28N6V,	11.1*11.1*0.675     ,	AHQ0282J2006B       ,	PACK81    ,	0282J028       ,	2J028035  ,	HQ2JM1A        ,	6320,
	000IABW094               ,	WLCSP       ,	0.62*1.71*0.335     ,	                    ,	WL035     ,	000IA193       ,	IA000090  ,	BWIA41A        ,	24679,
	012Y3NI198               ,	FCQFN-12Y32D,	1.6*1.6*0.55        ,	ANI012Y32002D       ,	PACK171   ,	012Y3002       ,	Y3012603  ,	NIY301A        ,	29770,
	014OLNI046               ,	FCQFN-14OL2D,	1.6*2*0.55          ,	ANI014OL1001C       ,	PACK171   ,	014OL001       ,	OL014602  ,	NIOL01A        ,	12728,
	000IABW074               ,	WLCSP       ,	1.84*0.63*0.35      ,	                    ,	WL010     ,	000IA147       ,	IA000064  ,	BWIA34A        ,	22616,
	0086ANV162               ,	uSD08AQV-C  ,	11*15*1.0           ,	ANV0086A1069A       ,	MBGA558   ,	0086A138       ,	6A008191  ,	NV6A02A        ,	31169,
	008OKNI077               ,	FCQFN-08OK2D,	1*1.2*0.55          ,	ANI008OK2001A       ,	PACK171   ,	008OK001       ,	OK008601  ,	NIOK01A        ,	46407,
	0008WNV486               ,	MAT         ,	                    ,	                    ,	MAT444    ,	132X2313       ,	X2132375  ,	NVX204A        ,	1265,
	000IAXI001               ,	WLCSP       ,	1.602*2.007*0.51    ,	                    ,	WL014     ,	000IA119       ,	IA000038  ,	XIIA01A        ,	8344,
	000IABW075               ,	WLCSP       ,	2.371*2.533*0.522   ,	                    ,	WL002     ,	000IA149       ,	IA000065  ,	BWIA35A        ,	4584,
	000IABW143               ,	WLCSP       ,	0.58*2.15*0.335     ,	                    ,	WL010     ,	000IA325       ,	IA000122  ,	BWIA50A        ,	21017,
	000IABW058               ,	WLCSP       ,	3.082x2.893x0.519   ,	                    ,	WL002     ,	000IA058       ,	IA000041  ,	BWIA22A        ,	3098,
	020YUNI339               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	PACK171   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	020YUNI041               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	QFNS139   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	014OLNI030               ,	FCQFN-14OL2D,	1.6*2*0.55          ,	ANI014OL1001C       ,	PACK171   ,	014OL001       ,	OL014602  ,	NIOL01A        ,	12728,
	020YUNI343               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	012Y3NI183               ,	FCQFN-12Y32D,	1.6*1.6*0.55        ,	ANI012Y32001B       ,	PACK171   ,	012Y3001       ,	Y3012604  ,	NIY301A        ,	37748,
	000IABW036               ,	WLCSP       ,	2.74*2.56*0.519     ,	ENG                 ,	WL002     ,	000IA031       ,	IA000016  ,	BWIA13A        ,	3953,
	0086ANV163               ,	uSD08AQV-C  ,	11*15*1.0           ,	ANV0086A1070A       ,	MBGA558   ,	0086A139       ,	6A008192  ,	NV6A02A        ,	31169,
	0086ANV161               ,	uSD08AQV-C  ,	11*15*1.0           ,	ANV0086A1065A       ,	MBGA558   ,	0086A137       ,	6A008190  ,	NV6A02A        ,	31169,
	0086ANV208               ,	uSD08AQV-C  ,	11*15*1.0           ,	ANV0086A1069A       ,	MBGA559   ,	0086A138       ,	6A008191  ,	NV6A02A        ,	31169,
	0086ANV209               ,	uSD08AQV-C  ,	11*15*1.0           ,	ANV0086A1065A       ,	MBGA559   ,	0086A137       ,	6A008190  ,	NV6A02A        ,	31169,
	008Y7NI029               ,	FCDFN-08Y72D,	1*1.6*0.55          ,	ANI008Y71001C       ,	PACK171   ,	008Y7001       ,	Y7008602  ,	NIY701A        ,	33046,
	000IABW015               ,	WLCSP       ,	4.576*5.224*0.519   ,	ENG                 ,	WL002     ,	000IA039       ,	IA000017  ,	BWIA07A        ,	1129,
	000IABW040               ,	WLCSP       ,	0.8*0.8*0.547       ,	ENG                 ,	WL010     ,	000IA085       ,	IA000025  ,	BWIA18A        ,	44940,
	345XTNV066               ,	STBGA345UBC ,	11.5*13*1.65        ,	ANV345XTA010A       ,	MBGA964   ,	345XT046       ,	XT345068  ,	NVXT04A        ,	3037,
	008OKNI040               ,	FCQFN-08OK2D,	1*1.2*0.55          ,	ANI008OK2001A       ,	PACK171   ,	008OK001       ,	OK008601  ,	NIOK01A        ,	46407,
	020YUNI117               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1001M       ,	PACK171   ,	020YU001       ,	YU020603  ,	NIYU04A        ,	14409,
	048TPAW103               ,	TSOP1-48/M2 ,	12*20               ,	AAW048TP1008B       ,	MCON57    ,	048TP199       ,	TP048141  ,	AWTP01A        ,	1140,
	012Y3NI204               ,	FCQFN-12Y32D,	1.6*1.6*0.55        ,	ANI012Y32002D       ,	PACK171   ,	012Y3002       ,	Y3012603  ,	NIY301A        ,	29770,
	010YKNI054               ,	QFN-10YK2A  ,	2*2*0.75            ,	ANI010YK3001A       ,	PACK171   ,	010YK025       ,	YK010630  ,	NIYK01A        ,	65921,
	012Y3NI164               ,	FCQFN-12Y32D,	1.6*1.6*0.55        ,	ANI012Y32002D       ,	PACK171   ,	012Y3002       ,	Y3012603  ,	NIY301A        ,	29952,
	0086ANV210               ,	uSD08AQV-C  ,	11*15*1.0           ,	ANV0086A1078A       ,	MBGA578   ,	0086A172       ,	6A008239  ,	NV6A02A        ,	31000,
	0086ANV211               ,	uSD08AQV-C  ,	11*15*1.0           ,	ANV0086A1078A       ,	MBGA578   ,	0086A173       ,	6A008240  ,	NV6A02A        ,	31000,
	096EFCD001               ,	FBGA-96UEF  ,	9*13*1.2            ,	ACD096EF2001B       ,	BGA40     ,	096EF006       ,	EF096013  ,	CDEF01A        ,	2822,
	008YKNI091               ,	DFN-08YK2A  ,	2*2*0.75            ,	ANI008YK3002A       ,	PACK17    ,	008YK046       ,	YK008646  ,	NIYK01A        ,	30108,
	048XZVE001               ,	STBGA48P4L  ,	10*10*1.4           ,	AVE048XZ3002C       ,	MBGA218   ,	048XZ001       ,	XZ048003  ,	VEXZ02A        ,	473,
	020YUNI211               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI242               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1001M       ,	PACK171   ,	020YU001       ,	YU020603  ,	NIYU04A        ,	14409,
	020YUNI101               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1001M       ,	QFNS139   ,	020YU001       ,	YU020603  ,	NIYU04A        ,	14409,
	020YUNI033               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1001M       ,	QFNS139   ,	020YU001       ,	YU020603  ,	NIYU04A        ,	14409,
	008YQCME22ENG            ,	DFN-08YQ2AW ,	8*6*0.75            ,	AAS008YQ2014A       ,	QFNS224   ,	008YQ132       ,	YQ008166  ,	ASYQ01A        ,	3072,
	096ELCME33ENG            ,	FBGAS-96UEL9,	7.5*13*1.1          ,	AAS096EL4005A       ,	MBGA382   ,	096EL095       ,	EL096E20  ,	ASEL01A        ,	1777,
	345XTCM028ENG            ,	STBGA345UBC ,	11.5*13*1.65        ,	ANV345XTA010A       ,	MBGA964   ,	345XT009ENG    ,	XT345E07  ,	NVXT04A        ,	3037,
	008YQAB098               ,	STDFN-08YQ2A,	8*6*0.75            ,	AAB008YQ2039B       ,	PACK1     ,	008YQ171       ,	8W000A01  ,	ABYQ03A        ,	3688,
	000IACM233ENG            ,	WLCSP       ,	2.605*1.790*0.511   ,	                    ,	WL058     ,	000IAE22ENG    ,	IA000E14  ,	QWIA02A        ,	,
	000IACM112ENG            ,	WLCSP       ,	0.8*0.8*0.547       ,	ENG                 ,	WL060     ,	000IA129       ,	IA000E16  ,	BWIA18A        ,	44940,
	024XWCM002ENG            ,	STBGA24J3U  ,	6*8*1.2             ,	AAW024XW3001C       ,	MBGA275   ,	024XW002ENG    ,	XW024002  ,	AWXW01A        ,	2106,
	0008WSMT001              ,	MAT         ,	NA                  ,	,	BGASMT01  ,	0008WSMT001    ,	8W000A01  ,	FQPRT1A        ,	0,
	0008WDAE001              ,	MAT         ,	NA                  ,	,	BGADAE01  ,	0008WDAE001    ,	8W000A01  ,	FQPRT1A        ,	0,
	0008WLAS001              ,	MAT         ,	NA                  ,	,	CONLAS01  ,	0008WLAS001    ,	8W000A01  ,	FQPRT1A        ,	0,
	0008WDAF001              ,	MAT         ,	NA                  ,	,	BGADAF01  ,	0008WDAF001    ,	8W000A01  ,	FQPRT1A        ,	0,
	0008WPRT005              ,	MAT         ,	NA                  ,	,	BGAPRT02  ,	0008WPRT001    ,	8W000A01  ,	FQPRT1A        ,	0,
	0008WPRT001              ,	MAT         ,	NA                  ,	,	BGAPRT01  ,	0008WPRT001    ,	8W000A01  ,	FQPRT1A        ,	0,
	0008WLF001               ,	MAT         ,	NA                  ,	,	TSOPLF01  ,	0008WLAS001    ,	8W000A01  ,	FQPRT1A        ,	0,
	060NRAB019               ,	VFBGA60B4U  ,	8*9*1.0             ,	AAB060NR2003A       ,	BGA452    ,	060NR037       ,	NR060038  ,	ABNR01A        ,	3328,
	008YQAS018               ,	DFN-08YQ2A  ,	8*6*0.75            ,	AAS008YQ2002B       ,	QFNS220   ,	008YQ092       ,	YQ008107  ,	ASYQ01A        ,	3072,
	048MAAS008               ,	MINIBGA48J3U,	6*8*1.2             ,	AAS048MAB006A       ,	BGA387    ,	048MA351       ,	MA048136  ,	ASMA03A        ,	5074,
	054TNCD021               ,	TSOP2-54ME  ,	400*875             ,	ACD054TN1001A       ,	CON248    ,	054TN074       ,	TN054067  ,	CDTA01A        ,	5378,
	064MRAW028               ,	MBGA64J4U   ,	11*13*1.4           ,	AAW064MR1007A       ,	BGA521    ,	064MR026       ,	MR064035  ,	AWNP01A        ,	1013,
	008YMAW018               ,	DFN-08YM2D  ,	3*2*0.55            ,	AAW008YM1013A       ,	QFNS243   ,	008YM110       ,	YM008119  ,	AWYM01A        ,	19135,
	162KEAW001               ,	STBGA162BAU ,	8*10.5*1.0          ,	AAW162KE1002A       ,	MBGA275   ,	162KE035       ,	KE162039  ,	AWKE01A        ,	3111,
	048TREU016               ,	TSOP1-48MR2C,	12*20               ,	AEU048TR2003A       ,	MCON261   ,	048TR124       ,	TR048132  ,	EUTR01A        ,	760,
	020YUNI003               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	QFNS171   ,	020YU002       ,	YU020002  ,	NIYU02A        ,	23308,
	008YDVG001               ,	DFN-08YD2A  ,	6*5*0.75            ,	ABU008YD2007A       ,	QFNS205   ,	008YD088       ,	YD008095  ,	VGYD01A        ,	5719,
	064RKVG004               ,	VFBGA64B4U  ,	9*9*1.4             ,	ABU064RK1001A       ,	BGA145    ,	064RK005       ,	RK064006  ,	VGRK01A        ,	2800,
	000IABW144               ,	WLCSP       ,	2.96*3.46*0.623     ,	                    ,	WL002     ,	000IA333       ,	IA000158  ,	BWIA55A        ,	2638,
	016D5AW011               ,	SSLGA16DOU  ,	17.2*14*1.0         ,	AAW016D53004A       ,	MBGA192   ,	016D5012       ,	D5016027  ,	AWD501A        ,	16728,
	084UCBU006               ,	FBGA-84UC(2),	8*12.5*1.2          ,	ABU084CC2004B       ,	BGA740    ,	084UC088       ,	CC084074  ,	BUCC01A        ,	2901,
	0415LHQ021               ,	FPSSLGA41CRV,	16.3*15.75*0.945    ,	AHQ0415L1003B       ,	MBGA837   ,	0415L018       ,	5L041026  ,	HQ5LM1A        ,	23589,
	0225NHQ010               ,	FPSLGA22N6V ,	14*7.2*0.675        ,	AHQ0225N1001A       ,	BGA369    ,	0225N010       ,	5N022009  ,	HQ5LM1A        ,	809,
	012Y3NI146               ,	FCQFN-12Y32D,	1.6*1.6*0.55        ,	ANI012Y32002D       ,	PACK171   ,	012Y3002       ,	Y3012603  ,	NIY301A        ,	29952,
	020YUNI084               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	QFNS139   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	020YUNI058               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	QFNS139   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	020YUNI112               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	PACK171   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	020YUNI059               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	QFNS139   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	008YZNI035               ,	FCDFN-08YZ2A,	1.5*2*0.75          ,	ANI008YZ1001D       ,	PACK171   ,	008YZ006       ,	YZ008604  ,	NIYZ01A        ,	17263,
	016OFNI016               ,	FCQFN-16OF2D,	1.6*2.5*0.55        ,	ANI016OF2003A       ,	PACK17    ,	016OF003       ,	OF016610  ,	NIOF01A        ,	11825,
	016OFNI035               ,	FCQFN-16OF2D,	1.6*2.5*0.55        ,	ANI016OF2003A       ,	PACK171   ,	016OF003       ,	OF016610  ,	NIOF01A        ,	11825,
	020YUNI169               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	QFNS139   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI026               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	QFNS139   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI206               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	QFNS139   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI284               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	008Y7NI003               ,	FCDFN-08Y72D,	1*1.6*0.55          ,	ANI008Y71001C       ,	FC018     ,	008Y7001       ,	Y7008001  ,	NIY702A        ,	31724,
	012Y3NI003               ,	FCQFN-12Y32D,	1.6*1.6*0.55        ,	ANI012Y32002D       ,	FC020     ,	012Y3002       ,	Y3012002  ,	NIY302A        ,	29770,
	008YQAW001               ,	DFN-08YQ3AW ,	8*6*0.75            ,	AAW008YQ3004A       ,	QFNS643   ,	008YQ202       ,	YQ008235  ,	AWYQ01A        ,	1764,
	048TPAW102               ,	TSOP1-48/48M,	12*20               ,	AAW048TP1042C       ,	CON323    ,	048TP090ENG    ,	TP048091  ,	AWTP01A        ,	2492,
	063XMAW005               ,	STBGA63BAU  ,	9*11*1.0            ,	AAW063XM5002A       ,	MBGA275   ,	063XM012       ,	XM063015  ,	AWXM01A        ,	2310,
	060U9BU003               ,	FBGA-60U9(2),	8*10.5*1.2          ,	ABU060C91003A       ,	BGA40     ,	060U9005       ,	C9060004  ,	BUC901A        ,	2901,
	096EFBU003               ,	FBGAS-96UEF7,	9*13*1.4            ,	ABU096EF5001A       ,	MBGA381   ,	096EF044       ,	EF096045  ,	BUEF01A        ,	1282,
	060MVBU013               ,	MINIBGA60J3U,	8*13*1.2            ,	ABU060MV4003A       ,	BGA239    ,	060MV015       ,	MV060016  ,	CUMV02A        ,	1328,
	060CDDY027               ,	FBGA60LCD(2),	8*13*1.2            ,	ADY060CD4001A       ,	BGA140    ,	060CD121       ,	CD060001  ,	DYCD11A        ,	5229,
	060CDDY028               ,	FBGA60LCD(2),	8*13*1.2            ,	ADY060CD4002A       ,	BGA140    ,	060CD122       ,	CD060002  ,	DYCD11A        ,	5229,
	0086BEU003               ,	uSD08fEV    ,	11*15*1.0           ,	AEU0086B1003A       ,	MBGA756   ,	0086B012       ,	6B008018  ,	EU6B01A        ,	3525,
	048MAGA037               ,	MBGA48J2U   ,	6*8*1.2             ,	AGA048MA7001A       ,	BGA174    ,	048MA358       ,	MA048144  ,	GAMA02A        ,	14624,
	0343AHQ012               ,	FPSTLGA34yAV,	16*3.7*0.875        ,	AHQ0343A1001A       ,	MBGA629   ,	0343A010       ,	3A034017  ,	HQ3AM1A        ,	6320,
	0442JHQ027               ,	FPSTLGA44YBV,	11.1*11.1*0.63      ,	AHQ0442J3005A       ,	MBGA639   ,	0442J027       ,	2J044033  ,	HQ2JM1A        ,	7161,
