bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ABU096EA1001A,AOK048TV1029A,1443.457592,BB216,"CWN,SC,CSC",R19BUAC03,R18OKAA10,BB216_3,1233.457592
AOK048TV1029A,AMS078EN1001A,8633.184241,BB216,"CWN,SC,CSC",R18OKAA07,R19MSDJ05,BB216_12,8423.184241
AMS078EN1001A,AAW048TP1041B,10777.422248,BB216,"CWN,SC,CSC",R19MSEE04,R19AWBI10,BB216_14,10567.422248
ABU096EA1001A,AMS096EC3001B,1277.451016,BB218,"CWN,SC,CSC",R19BUAC01,R19MSEM08,BB218_2,1067.451016
AMS096EC3001B,ABU024XJ8004A,4715.560518,BB218,"CWN,SC,CSC",R19MSD304,R18VGBG01,BB218_5,4505.560518
ABU024XJ8004A,AOK048TV1029A,5234.834157,BB218,"CWN,SC,CSC",R18VGBG01,R18OKAA09,BB218_6,5024.834157
AOK048TV1029A,AAW048TP1008B,7856.055507,BB218,"CWN,MC,CSC",R18OKAA06,R19AWBL36,BB218_9,7652.055507
AAW048TP1008B,AMS096EC3001B,8790.081057,BB218,"CWN,SC,CSC",R19AWBL36,R19MSBE02,BB218_10,8580.081057
ABU096EA1001A,AAW048TP1041B,1438.451016,BB224,"CWN,SC,CSC",R19BUAC02,R19AWBT11,BB224_2,1228.451016
AAW048TP1041B,AMS078EP1001A,4824.663536,BB224,"CWN,SC,CSC",R19AWBI28,R19MSG101,BB224_7,4614.663536
AMS078EP1001A,AAB162KE1002A,6619.662510,BB224,"CWN,SC,CSC",R19MSG101,R18ABBV17,BB224_8,6409.662510
AAB162KE1002A,AMS096EC3001B,8839.957295,BB224,"CWN,SC,CSC",R18ABBR02,R19MSG801,BB224_10,8629.957295
AAB060NR2002A,AMS078EN1005A,3836.203094,BB447,"CWN,EU,SC,CSC",R19ABCK03,R19MSA811,BB447_4,3506.203094
AMS078EN1005A,AMS096EC1002A,8138.596843,BB447,"CWN,SC,CSC",R19MSA808,R19MSH202,BB447_7,7928.596843
AAB178NN2001A,AMS078EN1001A,3323.686080,BB448,"CWN,SC,CSC",R19ABDY12,R19MSE107,BB448_3,3113.686080
AMS078EN1006A,AYZ084CC2004A,330.000000,BB451,"CWN,EU,SC,CSC",R18MSMF04,R19YZA301,BB451_1,0.000000
AYZ084CC2004A,AAW024MA6022C,3605.013022,BB451,"CWN,SC,CSC",R19YZAB02,R19AWCJ03,BB451_5,3395.013022
AAW024MA6022C,AAW048TP1024D,4382.581065,BB451,"CWN,SC,CSC",R19AWDF03,R19AWD703,BB451_8,4172.581065
AAW048TP1024D,AMS078EN1001A,4997.999257,BB451,"CWN,SC,CSC",R19AWD703,R19MSDX04,BB451_9,4787.999257
AMS078EN1001A,AAB048TW2006A,6248.724242,BB451,"CWN,SC,CSC",R19MSDX04,R19ABFD15,BB451_10,6038.724242
