bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ACD054TN1002B,AAW048TP1008B,327.000000,BB211,MC,R07CDAF01,R07AWBQ35,BB211_1,243.000000
ABU096EA1001A,ANV345XTG002A,2612.815878,BB212,"CWN,SC",R07BUCE01,R03NVBK02,BB212_4,2492.815878
AAW048TP1024D,AMS078EN1001A,380.750022,BB213,MC,R07AWB515,R07MSHG09,BB213_1,296.750022
AAW048TP1041B,AAW048TP1008B,1485.485008,BB214,MC,R07AWC546,R07AWBP43,BB214_3,1401.485008
ANV345XTG001A,AAW048TP1008B,1318.768429,BB215,"CWN,SC",R03NVBN05,R07AWBP48,BB215_5,1198.768429
AAW048TP1041B,AAW048TP1008B,851.242504,BB216,MC,R07AWC544,R07AWCB03,BB216_2,767.242504
ANV345XTB029A,AAW048TP1008B,-132.000000,BB218,"CWN,SC",R04NVCJ02,R07AWCN24,BB218_1,-252.000000
AAW048TP1008B,AMS096EF2001A,1672.681294,BB218,"CWN,SC",R07AWBP26,R07MSIB04,BB218_3,1552.681294
ACD054TN1002B,AAW048TP1008B,1070.747205,BB219,"CWN,SC",R07CDAG10,R07AWCQ42,BB219_2,950.747205
AAW048TP1024D,AMS096EF2001A,60.000000,BB220,MC,R07AWB520,R07MSIR04,BB220_1,-24.000000
ABU096EA1001A,AAW048TP1008B,3241.505539,BB221,"CWN,SC",R07BUBE04,R07AWCQ11,BB221_6,3121.505539
AAW048TP1024D,ANV345XTG002A,199.000000,BB222,"CWN,SC",R07AWB522,R03NVBK14,BB222_1,79.000000
ANV345XTG002A,AMS078EN1001A,981.825251,BB222,"CWN,SC",R03NVBK14,R07MSHM04,BB222_2,861.825251
AMS096EC3001B,AAW048TP1008B,3943.337121,BB223,"CWN,SC",R08MSK805,R07AWC718,BB223_5,3823.337121
ACD054TN1002B,AAW048TP1008B,747.000000,BB226,MC,R07CDAG09,R07AWCP07,BB226_1,663.000000
ANV345XTG001A,AAW048TP1008B,1140.611599,BB227,"CWN,SC",R03NVBN07,R07AWBP45,BB227_3,1020.611599
ACD054TN1002B,AAW048TP1008B,609.000000,BB228,MC,R07CDAG04,R07AWBM46,BB228_1,525.000000
ABU024XJ6003A,AAW048TP1008B,2014.627612,BB229,"CWN,SC",R07VGAH01,R07AWBQ18,BB229_2,1894.627612
ANV345XTB029A,ALW078EP1001A,-1339.000000,BB232,MC,R04NVCJ03,R07LWAY01,BB232_1,-1423.000000
AAW048TP1041B,AAW048TP1008B,857.242504,BB234,MC,R07AWC545,R07AWBP44,BB234_2,773.242504
AAW024XJ6010B,AAW048TP1008B,84.000000,BB235,MC,,R07AWBK32,BB235_1,0.000000
AYZ096EI1002A,AAB178NN2001A,84.000000,BB443,MC,R07YZAY10,R07ABLG04,BB443_1,0.000000
AAW052XY1002A,BU054MF1002A,314.000000,BB444,MC,R07AWC805,R07BUC701,BB444_1,230.000000
ANV132X2C047A,AAB178NN2001A,120.000000,BB447,"CWN,SC",,R07ABLG15,BB447_1,0.000000
AAB178NN2001A,ABU060NL3002A,5964.061331,BB447,"CWN,SC",R07ABLG08,R07BUB801,BB447_6,5844.061331
AMS048TW1058A,AAB066TN1003A,84.000000,BB449,MC,R07MSFY02,R07ABKZ02,BB449_1,0.000000
AAW048TP1024D,AAB178NN2001A,84.000000,BB452,MC,,R07ABLG25,BB452_1,0.000000
ANV132X2C047A,ALW078EP1001A,-36.000000,BB454,"CWN,SC",R07NVFE45,R07LWC301,BB454_1,-156.000000
ALW078EP1001A,AAB054TN1004A,570.696040,BB454,"CWN,SC",R07LWC301,R07ABHJ15,BB454_2,450.696040
AAB054TN1004A,AMS078EN1005A,3476.081132,BB454,"CWN,SC",R07ABHK04,R07MSES04,BB454_6,3356.081132
AMS078EN1005A,AMS096EF2001A,4593.148887,BB454,"CWN,SC",R07MSES04,R07MSIZ01,BB454_7,4473.148887
AAW052XY1002A,AAW024MA6022C,84.000000,BB456,MC,R07AWAR01,R07AWCX01,BB456_1,0.000000
AAB096EL1003A,BU048MW2005C,120.000000,BB458,"CWN,SC",,R07BUBJ04,BB458_1,0.000000
BU048MW2005C,BU060MV1004A,1346.206098,BB458,SC,R07BUBJ01,R07BUC403,BB458_4,1256.206098
BU060MV1004A,ABU096EF2002A,3247.855043,BB458,"CWN,SC",R07BUC401,R07BUBP05,BB458_7,3127.855043
AMS048TW1046A,AMS078EN1001A,785.591033,BB460,"CWN,SC",R05MSJB01,R07MSH806,BB460_4,665.591033
AMS048TW1058A,AAB066TN1003A,84.000000,BB462,MC,R07MSFY03,R07ABKZ01,BB462_1,0.000000
ANV132X2C047A,AMS078EN1001A,504.000000,BB463,MC,R07NVF951,R07MSH704,BB463_1,420.000000
AAW048TP1024D,BU054MF1002A,215.000000,BB465,MC,R07AWB516,R07BUC901,BB465_1,131.000000
ANV132X2C047A,ABU060C32001D,119.000000,BB467,"CWN,SC",R07NVF943,R07BUCG02,BB467_1,-1.000000
ABU060C32001D,AAW048TP1034C,2845.223012,BB467,"CWN,SC",R07BUCG05,R07AWCC01,BB467_5,2725.223012
AAW048TP1034C,AAB054TN1004A,3539.201328,BB467,"CWN,SC",R07AWCC05,R07ABHJ12,BB467_7,3419.201328
AAB054TN1004A,ACS054TS1008A,6523.037323,BB467,"CWN,MC",R07ABHK07,R07CSE101,BB467_11,6409.037323
ACS054TS1008A,AMS060NR1003A,7352.835505,BB467,"CWN,SC",R07CSE101,R08MSKM06,BB467_12,7232.835505
AB054NB2002A,AMS078EN1005A,-143.000000,BB470,"CWN,SC",R07ABGY07,R07MSER01,BB470_1,-263.000000
AMS078EN1005A,ABU048MA7004A,1068.857019,BB470,"CWN,SC",R07MSER01,R07BUBG02,BB470_2,948.857019
ABU048MA7004A,ALW078EP1001A,2933.587425,BB470,"CWN,SC",R07BUBG01,R07LWBQ01,BB470_4,2813.587425
ALW078EP1001A,AMS096EF2001A,5581.619374,BB470,"CWN,SC",R07LWB201,R07MSI702,BB470_6,5461.619374
AYZ096EI1002A,AAB178NN2001A,120.000000,BB474,"CWN,SC",,R07ABLG27,BB474_1,0.000000
AAB178NN2001A,ABU096EF2002A,3729.498239,BB474,"CWN,SC",R07ABLG03,R07BUBP06,BB474_4,3609.498239
AAW048TP1024D,BU054MF1002A,323.000000,BB476,MC,R07AWB513,R07BUC902,BB476_1,239.000000
AAB096EL1003A,AMS096EC3001B,120.000000,BB486,"CWN,SC",,R08MSKH02,BB486_1,0.000000
AMS096EC3001B,AAB178NN2001A,3958.174043,BB486,"CWN,SC",R08MSKC06,R07ABLG26,BB486_3,3838.174043
AYZ096EI1002A,AMS078EN1001A,367.000000,BB502,MC,R07YZAP04,R07MSHL08,BB502_1,283.000000
ANV132X2C047A,AAB178NN2001A,137.000000,BB503,MC,R07NVF934,R07ABLG10,BB503_1,53.000000
AAW052XY1002A,AAB178NN2001A,84.000000,BB508,MC,,R07ABLG28,BB508_1,0.000000
AMS048TW1058A,AAB066TN1003A,84.000000,BB511,MC,R07MSFZ01,R07ABKZ07,BB511_1,0.000000
AB054NB2002A,BU054MF1002A,303.000000,BB512,MC,R07ABGX08,R07BUC905,BB512_1,219.000000
ANV132X2C047A,AMS078EN1001A,457.000000,BB519,MC,R07NVF950,R07MSHI07,BB519_1,373.000000
AAW024MA6013C,AMS078EN1001A,281.000000,BB525,MC,R05AWAI07,R07MSHA02,BB525_1,197.000000
AAB060EM2001A,AMS078EN1001A,822.000000,BB526,MC,R07ABGT04,R07MSHP05,BB526_1,738.000000
AAW052XY1002A,AAW024MA6006C,120.000000,BB529,"CWN,SC",,R07AWBE03,BB529_1,0.000000
AAW024MA6006C,AAW048TP1034C,1098.595064,BB529,"CWN,SC",R07AWBE07,R07AWCC02,BB529_3,978.595064
AAW048TP1034C,AMS060NR1003A,1596.926819,BB529,"CWN,SC",R07AWCC02,R08MSKM05,BB529_4,1476.926819
AMS060NR1003A,AMS096EF2001A,3530.974771,BB529,"CWN,SC",R08MSKM05,R07MSIZ05,BB529_5,3410.974771
AMS096EF2001A,ABU060NL3002A,6012.031304,BB529,"CWN,SC",R07MSIC02,R07BUB807,BB529_7,5892.031304
AAW024MA6013C,AMS078EN1001A,300.000000,BB530,MC,R05AWAI06,R07MSHL05,BB530_1,216.000000
AB054NB2002A,AAB178NN2001A,91.000000,BB536,MC,R07ABGX06,R07ABLG24,BB536_1,7.000000
AAB024MA6008A,AAW048TP1034C,120.000000,BB539,"CWN,SC",,R07AWCC04,BB539_1,0.000000
AAW048TP1034C,ABU024MA6002B,636.834827,BB539,"CWN,SC",R08AWBC01,R07BUCH01,BB539_3,516.834827
ABU024MA6002B,AAB054TN1005A,1404.631684,BB539,"CWN,SC",R07BUCH01,R07ABL818,BB539_4,1284.631684
AAB054TN1005A,AAB178NN2001A,3637.610199,BB539,"CWN,SC",R07ABL808,R07ABLG16,BB539_7,3517.610199
AAB178NN2001A,AMS096EF2001A,4860.461910,BB539,"CWN,SC",R07ABLG16,R07MSIQ02,BB539_8,4740.461910
