bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ACD054TN1002B,AAW048TP1008B,327.000000,BB211,MC,R07CDAF01,R07AWBK28,BB211_1,243.000000
ANV345XTB029A,AAW048TP1008B,-168.000000,BB218,MC,R04NVCJ02,R07AWBK35,BB218_1,-252.000000
AAW024XJ6010B,AAW048TP1008B,84.000000,BB235,MC,,R07AWBM06,BB235_1,0.000000
AYZ096EI1002A,AAB178NN2001A,84.000000,BB443,MC,R07YZAY10,R07ABLG04,BB443_1,0.000000
ANV132X2C047A,BU060MV1004A,84.000000,BB447,MC,,R07BUC406,BB447_1,0.000000
AMS048TW1058A,AAB066TN1003A,84.000000,BB449,MC,R07MSFY02,R07ABKZ02,BB449_1,0.000000
ANV132X2C047A,ABU024MA6002B,-72.000000,BB454,MC,R07NVFE45,R07BUCH01,BB454_1,-156.000000
AAW052XY1002A,AAW024MA6022C,84.000000,BB456,MC,R07AWAR01,R07AWCX01,BB456_1,0.000000
AAB096EL1003A,BU054MF1002A,84.000000,BB458,MC,,R07BUC905,BB458_1,0.000000
AMS048TW1058A,AAB066TN1003A,84.000000,BB462,MC,R07MSFY03,R07ABKZ01,BB462_1,0.000000
AAW048TP1024D,BU054MF1002A,215.000000,BB465,MC,R07AWB516,R07BUC901,BB465_1,131.000000
ANV132X2C047A,ABU060C32001D,83.000000,BB467,MC,R07NVF943,R07BUCG02,BB467_1,-1.000000
AB054NB2002A,ABU060C32001D,-179.000000,BB470,MC,R07ABGY07,R07BUCG03,BB470_1,-263.000000
AYZ096EI1002A,ABU096EF2002A,84.000000,BB474,MC,,R07BUBN01,BB474_1,0.000000
AAW048TP1024D,AAB054TN1004A,323.000000,BB476,MC,R07AWB513,R07ABHJ10,BB476_1,239.000000
AAW048TP1024D,BU054MF1002A,401.000000,BB478,MC,R07AWB709,R07BUC706,BB478_1,317.000000
ANV132X2C047A,BU048MW2005C,84.000000,BB479,MC,,R07BUBJ02,BB479_1,0.000000
AAB096EL1003A,BU054MF1002A,84.000000,BB486,MC,,R07BUC904,BB486_1,0.000000
