wrto_route,wrto_oper,wrto_seq_num,wrto_opr_shrt_desc
BGA359,2460,26,F/V
BGA359,2470,27,4IP
BGA359,2480,28,PACK
BGA359,2490,29,SHIP
BGA361,2000,1,IQC
BGA361,2003,2,TPM
BGA361,2005,3,TAPING
BGA361,2010,4,LAPPING
BGA361,2020,5,A21 QUEUE
BGA361,2030,6,W/M
BGA361,2040,7,D/S
BGA361,2050,8,A31
BGA361,2056,9,AOI
BGA361,2059,10,AOIR
BGA361,2060,11,2IP
BGA361,2070,12,D/A
BGA361,2080,13,D/A CURE
BGA361,2150,14,PLASMA
BGA361,2090,15,POST D/A Q
BGA361,2200,16,W/B
BGA361,2209,17,BMP
BGA361,2210,18,3IP
BGA361,2250,19,PLASMA
BGA361,2230,20,M/D QUEUE
BGA361,2300,21,M/D
BGA361,2320,22,T/M
BGA361,2330,23,PMC
BGA361,2405,24,PLASMA
BGA361,2418,25,WTC
BGA361,2410,26,S/P
BGA361,2430,27,F/S
BGA361,2435,28,P/P
BGA361,2440,29,O/S
BGA361,2450,30,L/S
BGA361,2460,31,F/V
BGA361,2470,32,4IP
BGA361,2480,33,PACK
BGA361,2490,34,SHIP
BGA369,2000,1,IQC
BGA369,2003,2,TPM
BGA369,2005,3,TAPING
BGA369,2010,4,LAPPING
BGA369,2020,5,A21 QUEUE
BGA369,2030,6,W/M
BGA369,2040,7,D/S
BGA369,2050,8,A31
BGA369,2056,9,AOI
BGA369,2059,10,AOIR
BGA369,2060,11,2IP
BGA369,2070,12,D/A
BGA369,2080,13,D/A CURE
BGA369,2150,14,PLASMA
BGA369,2090,15,POST D/A Q
BGA369,2200,16,W/B
BGA369,2205,17,A41
BGA369,2210,18,3IP
BGA369,2250,19,PLASMA
BGA369,2230,20,M/D QUEUE
BGA369,2300,21,M/D
BGA369,2310,22,B/M
BGA369,2330,23,PMC
BGA369,6000,24,WTC2
BGA369,6004,25,SLF
BGA369,6009,26,SUV
BGA369,2461,27,FV2
BGA369,2460,28,F/V
BGA369,2470,29,4IP
BGA369,2480,30,PACK
BGA369,2490,31,SHIP
BGA387,2000,1,IQC
BGA387,2003,2,TPM
BGA387,2005,3,TAPING
BGA387,2010,4,LAPPING
BGA387,2020,5,A21 QUEUE
BGA387,2030,6,W/M
BGA387,2040,7,D/S
BGA387,2050,8,A31
BGA387,2060,9,2IP
BGA387,2070,10,D/A
BGA387,2080,11,D/A CURE
BGA387,2150,12,PLASMA
BGA387,2090,13,POST D/A Q
BGA387,2200,14,W/B
BGA387,2205,15,A41
BGA387,2209,16,BMP
BGA387,2210,17,3IP
BGA387,2250,18,PLASMA
BGA387,2230,19,M/D QUEUE
BGA387,2300,20,M/D
BGA387,2320,21,T/M
BGA387,6000,22,WTC2
BGA387,2330,23,PMC
BGA387,2405,24,PLASMA
BGA387,2410,25,S/P
BGA387,2430,26,F/S
BGA387,2435,27,P/P
BGA387,2440,28,O/S
BGA387,2450,29,L/S
BGA387,2460,30,F/V
BGA387,2470,31,4IP
BGA387,2480,32,PACK
BGA387,2490,33,SHIP
BGA40,2000,1,IQC
BGA40,2003,2,TPM
BGA40,2005,3,TAPING
BGA40,2010,4,LAPPING
BGA40,2020,5,A21 QUEUE
BGA40,2030,6,W/M
BGA40,2040,7,D/S
BGA40,2050,8,A31
BGA40,2060,9,2IP
BGA40,2061,10,UV
BGA40,2070,11,D/A
BGA40,2080,12,D/A CURE
BGA40,2150,13,PLASMA
BGA40,2090,14,POST D/A Q
BGA40,2200,15,W/B
BGA40,2210,16,3IP
BGA40,2250,17,PLASMA
BGA40,2230,18,M/D QUEUE
BGA40,2300,19,M/D
BGA40,2320,20,T/M
BGA40,6000,21,WTC2
BGA40,2330,22,PMC
BGA40,2405,23,PLASMA
BGA40,2418,24,WTC
BGA40,2410,25,S/P
BGA40,2430,26,F/S
BGA40,2440,27,O/S
BGA40,2450,28,L/S
BGA40,2460,29,F/V
BGA40,2470,30,4IP
BGA40,2480,31,PACK
BGA40,2490,32,SHIP
BGA402,2000,1,IQC
BGA402,2003,2,TPM
BGA402,2005,3,TAPING
BGA402,2010,4,LAPPING
BGA402,2020,5,A21 QUEUE
BGA402,2030,6,W/M
BGA402,2040,7,D/S
BGA402,2050,8,A31
BGA402,2056,9,AOI
BGA402,2059,10,AOIR
BGA402,2060,11,2IP
BGA402,2061,12,UV
BGA402,2070,13,D/A
BGA402,2080,14,D/A CURE
BGA402,2150,15,PLASMA
BGA402,2090,16,POST D/A Q
BGA402,2200,17,W/B
BGA402,2210,18,3IP
BGA402,2250,19,PLASMA
BGA402,2230,20,M/D QUEUE
BGA402,2300,21,M/D
BGA402,2320,22,T/M
BGA402,6000,23,WTC2
BGA402,2330,24,PMC
BGA402,2405,25,PLASMA
BGA402,2418,26,WTC
BGA402,2410,27,S/P
BGA402,2430,28,F/S
BGA402,2440,29,O/S
BGA402,2450,30,L/S
BGA402,2460,31,F/V
BGA402,2470,32,4IP
BGA402,2480,33,PACK
BGA402,2490,34,SHIP
BGA403,2000,1,IQC
BGA403,2003,2,TPM
BGA403,2005,3,TAPING
BGA403,2010,4,LAPPING
BGA403,2020,5,A21 QUEUE
BGA403,2030,6,W/M
BGA403,2040,7,D/S
BGA403,2050,8,A31
BGA403,2056,9,AOI
BGA403,2059,10,AOIR
BGA403,2060,11,2IP
BGA403,2070,12,D/A
BGA403,2080,13,D/A CURE
BGA403,2150,14,PLASMA
BGA403,2090,15,POST D/A Q
BGA403,2200,16,W/B
BGA403,2210,17,3IP
BGA403,2250,18,PLASMA
BGA403,2230,19,M/D QUEUE
BGA403,2300,20,M/D
BGA403,2320,21,T/M
BGA403,6000,22,WTC2
BGA403,2330,23,PMC
BGA403,2405,24,PLASMA
BGA403,2418,25,WTC
BGA403,2410,26,S/P
BGA403,2430,27,F/S
BGA403,2435,28,P/P
BGA403,2440,29,O/S
BGA403,2450,30,L/S
BGA403,2460,31,F/V
BGA403,2470,32,4IP
BGA403,2480,33,PACK
BGA403,2490,34,SHIP
BGA404,2000,1,IQC
BGA404,2003,2,TPM
BGA404,2005,3,TAPING
BGA404,2010,4,LAPPING
BGA404,2020,5,A21 QUEUE
BGA404,2030,6,W/M
BGA404,2040,7,D/S
BGA404,2050,8,A31
BGA404,2056,9,AOI
BGA404,2059,10,AOIR
BGA404,2060,11,2IP
BGA404,2061,12,UV
BGA404,2070,13,D/A
BGA404,2080,14,D/A CURE
BGA404,2150,15,PLASMA
BGA404,2090,16,POST D/A Q
BGA404,2200,17,W/B
BGA404,2210,18,3IP
BGA404,2250,19,PLASMA
BGA404,2230,20,M/D QUEUE
BGA404,2300,21,M/D
BGA404,2320,22,T/M
BGA404,6000,23,WTC2
BGA404,2330,24,PMC
BGA404,2405,25,PLASMA
BGA404,2418,26,WTC
BGA404,2410,27,S/P
BGA404,2430,28,F/S
BGA404,2440,29,O/S
BGA404,2450,30,L/S
BGA404,2460,31,F/V
BGA404,2470,32,4IP
BGA404,2480,33,PACK
BGA404,2490,34,SHIP
BGA405,2000,1,IQC
BGA405,2003,2,TPM
BGA405,2005,3,TAPING
BGA405,2010,4,LAPPING
BGA405,2020,5,A21 QUEUE
BGA405,2030,6,W/M
BGA405,2040,7,D/S
BGA405,2050,8,A31
BGA405,2056,9,AOI
BGA405,2059,10,AOIR
BGA405,2060,11,2IP
BGA405,2061,12,UV
BGA405,2070,13,D/A
BGA405,2080,14,D/A CURE
BGA405,2150,15,PLASMA
BGA405,2090,16,POST D/A Q
BGA405,2200,17,W/B
BGA405,2210,18,3IP
BGA405,2250,19,PLASMA
BGA405,2230,20,M/D QUEUE
BGA405,2300,21,M/D
BGA405,2320,22,T/M
BGA405,6000,23,WTC2
BGA405,2330,24,PMC
BGA405,2405,25,PLASMA
BGA405,2418,26,WTC
BGA405,2410,27,S/P
BGA405,2430,28,F/S
BGA405,2440,29,O/S
BGA405,2450,30,L/S
BGA405,2460,31,F/V
BGA405,2470,32,4IP
BGA405,2480,33,PACK
BGA405,2490,34,SHIP
BGA445,2000,1,IQC
BGA445,2003,2,TPM
BGA445,2005,3,TAPING
BGA445,2010,4,LAPPING
BGA445,2020,5,A21 QUEUE
BGA445,2030,6,W/M
BGA445,2040,7,D/S
BGA445,2050,8,A31
BGA445,2060,9,2IP
BGA445,2070,10,D/A
BGA445,2080,11,D/A CURE
BGA445,2150,12,PLASMA
BGA445,2090,13,POST D/A Q
BGA445,2200,14,W/B
BGA445,2209,15,BMP
BGA445,2210,16,3IP
BGA445,2225,17,F/C
BGA445,2250,18,PLASMA
BGA445,2230,19,M/D QUEUE
BGA445,2300,20,M/D
BGA445,2320,21,T/M
BGA445,6000,22,WTC2
BGA445,2330,23,PMC
BGA445,2405,24,PLASMA
BGA445,2418,25,WTC
BGA445,2410,26,S/P
BGA445,2430,27,F/S
BGA445,2435,28,P/P
BGA445,2440,29,O/S
BGA445,2450,30,L/S
BGA445,2460,31,F/V
BGA445,2470,32,4IP
BGA445,2480,33,PACK
BGA445,2490,34,SHIP
BGA452,2000,1,IQC
BGA452,2003,2,TPM
BGA452,2005,3,TAPING
BGA452,2010,4,LAPPING
BGA452,2020,5,A21 QUEUE
BGA452,2030,6,W/M
BGA452,2040,7,D/S
BGA452,2050,8,A31
BGA452,2060,9,2IP
BGA452,2070,10,D/A
BGA452,2080,11,D/A CURE
BGA452,2150,12,PLASMA
BGA452,2090,13,POST D/A Q
BGA452,2200,14,W/B
BGA452,2210,15,3IP
BGA452,2250,16,PLASMA
BGA452,2230,17,M/D QUEUE
BGA452,2300,18,M/D
BGA452,2320,19,T/M
BGA452,6000,20,WTC2
BGA452,2330,21,PMC
BGA452,2405,22,PLASMA
BGA452,2418,23,WTC
BGA452,2410,24,S/P
BGA452,2430,25,F/S
BGA452,2435,26,P/P
BGA452,2440,27,O/S
BGA452,2450,28,L/S
BGA452,2460,29,F/V
BGA452,2470,30,4IP
BGA452,2480,31,PACK
BGA452,2490,32,SHIP
BGA453,2000,1,IQC
BGA453,2003,2,TPM
BGA453,2005,3,TAPING
BGA453,2010,4,LAPPING
BGA453,2020,5,A21 QUEUE
BGA453,2030,6,W/M
BGA453,2040,7,D/S
BGA453,2050,8,A31
BGA453,2056,9,AOI
BGA453,2059,10,AOIR
BGA453,2060,11,2IP
BGA453,2070,12,D/A
BGA453,2080,13,D/A CURE
BGA453,2150,14,PLASMA
BGA453,2090,15,POST D/A Q
BGA453,2200,16,W/B
BGA453,2210,17,3IP
BGA453,2250,18,PLASMA
BGA453,2230,19,M/D QUEUE
BGA453,2300,20,M/D
BGA453,2320,21,T/M
BGA453,6000,22,WTC2
BGA453,2330,23,PMC
BGA453,2405,24,PLASMA
BGA453,2418,25,WTC
BGA453,2410,26,S/P
BGA453,2430,27,F/S
BGA453,2435,28,P/P
BGA453,2440,29,O/S
BGA453,2450,30,L/S
BGA453,2460,31,F/V
BGA453,2470,32,4IP
BGA453,2480,33,PACK
BGA453,2490,34,SHIP
BGA502,2000,1,IQC
BGA502,2003,2,TPM
BGA502,2005,3,TAPING
BGA502,2010,4,LAPPING
BGA502,2020,5,A21 QUEUE
BGA502,2030,6,W/M
BGA502,2036,7,LGV
BGA502,2040,8,D/S
BGA502,2050,9,A31
BGA502,2056,10,AOI
BGA502,2059,11,AOIR
BGA502,2060,12,2IP
BGA502,2061,13,UV
BGA502,2070,14,D/A
BGA502,2080,15,D/A CURE
BGA502,2150,16,PLASMA
BGA502,2090,17,POST D/A Q
BGA502,2200,18,W/B
BGA502,2210,19,3IP
BGA502,2250,20,PLASMA
BGA502,2230,21,M/D QUEUE
BGA502,2300,22,M/D
BGA502,2320,23,T/M
BGA502,6000,24,WTC2
BGA502,2330,25,PMC
BGA502,2405,26,PLASMA
BGA502,2418,27,WTC
BGA502,2410,28,S/P
BGA502,2430,29,F/S
BGA502,2440,30,O/S
BGA502,2450,31,L/S
BGA502,2460,32,F/V
BGA502,2470,33,4IP
BGA502,2480,34,PACK
BGA502,2490,35,SHIP
BGA521,2000,1,IQC
BGA521,2003,2,TPM
BGA521,2005,3,TAPING
BGA521,2010,4,LAPPING
BGA521,2020,5,A21 QUEUE
BGA521,2030,6,W/M
BGA521,2040,7,D/S
BGA521,2050,8,A31
BGA521,2060,9,2IP
BGA521,2061,10,UV
BGA521,2070,11,D/A
BGA521,2080,12,D/A CURE
BGA521,2150,13,PLASMA
BGA521,2090,14,POST D/A Q
BGA521,2200,15,W/B
BGA521,2209,16,BMP
BGA521,2210,17,3IP
BGA521,2250,18,PLASMA
BGA521,2230,19,M/D QUEUE
BGA521,2300,20,M/D
BGA521,2320,21,T/M
BGA521,2330,22,PMC
BGA521,2405,23,PLASMA
BGA521,2418,24,WTC
BGA521,2410,25,S/P
BGA521,2430,26,F/S
BGA521,2435,27,P/P
BGA521,2440,28,O/S
BGA521,2450,29,L/S
BGA521,2460,30,F/V
BGA521,2470,31,4IP
BGA521,2480,32,PACK
BGA521,2490,33,SHIP
BGA529,2000,1,IQC
BGA529,2003,2,TPM
BGA529,2005,3,TAPING
BGA529,2010,4,LAPPING
BGA529,2020,5,A21 QUEUE
BGA529,2030,6,W/M
BGA529,2040,7,D/S
BGA529,2050,8,A31
BGA529,2060,9,2IP
BGA529,2070,10,D/A
BGA529,2080,11,D/A CURE
BGA529,2150,12,PLASMA
BGA529,2090,13,POST D/A Q
BGA529,2200,14,W/B
BGA529,2205,15,A41
BGA529,2210,16,3IP
BGA529,2250,17,PLASMA
BGA529,2230,18,M/D QUEUE
BGA529,2300,19,M/D
BGA529,2310,20,B/M
BGA529,2330,21,PMC
BGA529,2461,22,FV2
BGA529,2460,23,F/V
BGA529,2470,24,4IP
BGA529,2480,25,PACK
BGA529,2490,26,SHIP
BGA561,2000,1,IQC
BGA561,2003,2,TPM
BGA561,2005,3,TAPING
BGA561,2010,4,LAPPING
BGA561,2020,5,A21 QUEUE
BGA561,2030,6,W/M
BGA561,2040,7,D/S
BGA561,2050,8,A31
BGA561,2060,9,2IP
BGA561,2070,10,D/A
BGA561,2080,11,D/A CURE
BGA561,2150,12,PLASMA
BGA561,2090,13,POST D/A Q
BGA561,2200,14,W/B
BGA561,2209,15,BMP
BGA561,2210,16,3IP
BGA561,2250,17,PLASMA
BGA561,2230,18,M/D QUEUE
BGA561,2300,19,M/D
BGA561,2320,20,T/M
BGA561,6000,21,WTC2
BGA561,2330,22,PMC
BGA561,2405,23,PLASMA
BGA561,2410,24,S/P
BGA561,2430,25,F/S
BGA561,2435,26,P/P
BGA561,2440,27,O/S
BGA561,2450,28,L/S
BGA561,2460,29,F/V
BGA561,2470,30,4IP
BGA561,2480,31,PACK
BGA561,2490,32,SHIP
BGA622,2000,1,IQC
BGA622,2003,2,TPM
BGA622,2005,3,TAPING
BGA622,2010,4,LAPPING
BGA622,2020,5,A21 QUEUE
BGA622,2030,6,W/M
BGA622,2040,7,D/S
BGA622,2050,8,A31
BGA622,2060,9,2IP
BGA622,2061,10,UV
BGA622,2070,11,D/A
BGA622,2080,12,D/A CURE
BGA622,2150,13,PLASMA
BGA622,2090,14,POST D/A Q
BGA622,2200,15,W/B
BGA622,2210,16,3IP
BGA622,2250,17,PLASMA
BGA622,2230,18,M/D QUEUE
BGA622,2300,19,M/D
BGA622,2320,20,T/M
BGA622,6000,21,WTC2
BGA622,2330,22,PMC
BGA622,2405,23,PLASMA
BGA622,2410,24,S/P
BGA622,2430,25,F/S
BGA622,2440,26,O/S
BGA622,2450,27,L/S
BGA622,2460,28,F/V
BGA622,2470,29,4IP
BGA622,2480,30,PACK
BGA622,2490,31,SHIP
BGA625,2000,1,IQC
BGA625,2003,2,TPM
BGA625,2005,3,TAPING
BGA625,2010,4,LAPPING
BGA625,2020,5,A21 QUEUE
BGA625,2030,6,W/M
BGA625,2040,7,D/S
BGA625,2050,8,A31
BGA625,2060,9,2IP
BGA625,2061,10,UV
BGA625,2070,11,D/A
BGA625,2080,12,D/A CURE
BGA625,2150,13,PLASMA
BGA625,2090,14,POST D/A Q
BGA625,2200,15,W/B
BGA625,2205,16,A41
BGA625,2210,17,3IP
BGA625,2250,18,PLASMA
BGA625,2230,19,M/D QUEUE
BGA625,2300,20,M/D
BGA625,2320,21,T/M
BGA625,6000,22,WTC2
BGA625,2330,23,PMC
BGA625,2405,24,PLASMA
BGA625,2410,25,S/P
BGA625,2430,26,F/S
BGA625,2440,27,O/S
BGA625,2450,28,L/S
BGA625,2460,29,F/V
BGA625,2470,30,4IP
BGA625,2480,31,PACK
BGA625,2490,32,SHIP
BGA626,2000,1,IQC
BGA626,2003,2,TPM
BGA626,2005,3,TAPING
BGA626,2006,4,PLP
BGA626,2009,5,S/D
BGA626,2010,6,LAPPING
BGA626,2030,7,W/M
BGA626,2033,8,DSP
BGA626,2050,9,A31
BGA626,2056,10,AOI
BGA626,2059,11,AOIR
BGA626,2060,12,2IP
BGA626,2061,13,UV
BGA626,2070,14,D/A
BGA626,2080,15,D/A CURE
BGA626,2150,16,PLASMA
BGA626,2090,17,POST D/A Q
BGA626,2200,18,W/B
BGA626,2210,19,3IP
BGA626,2250,20,PLASMA
BGA626,2230,21,M/D QUEUE
BGA626,2300,22,M/D
BGA626,2320,23,T/M
BGA626,6000,24,WTC2
BGA626,2330,25,PMC
BGA626,2405,26,PLASMA
BGA626,2410,27,S/P
BGA626,2430,28,F/S
BGA626,2440,29,O/S
BGA626,2450,30,L/S
BGA626,2460,31,F/V
BGA626,2470,32,4IP
BGA626,2480,33,PACK
BGA626,2490,34,SHIP
BGA721,2000,1,IQC
BGA721,2003,2,TPM
BGA721,2005,3,TAPING
BGA721,2010,4,LAPPING
BGA721,2020,5,A21 QUEUE
BGA721,2030,6,W/M
BGA721,2040,7,D/S
BGA721,2050,8,A31
BGA721,2060,9,2IP
BGA721,2061,10,UV
BGA721,2070,11,D/A
BGA721,2080,12,D/A CURE
BGA721,2150,13,PLASMA
BGA721,2090,14,POST D/A Q
BGA721,2200,15,W/B
BGA721,2210,16,3IP
BGA721,2250,17,PLASMA
BGA721,2230,18,M/D QUEUE
BGA721,2300,19,M/D
BGA721,6000,20,WTC2
BGA721,2330,21,PMC
BGA721,2320,22,T/M
BGA721,2405,23,PLASMA
BGA721,2418,24,WTC
BGA721,2410,25,S/P
BGA721,2430,26,F/S
BGA721,2435,27,P/P
BGA721,2440,28,O/S
BGA721,2450,29,L/S
BGA721,2460,30,F/V
BGA721,2470,31,4IP
BGA721,2480,32,PACK
BGA721,2490,33,SHIP
BGA734,2000,1,IQC
BGA734,2003,2,TPM
BGA734,2005,3,TAPING
BGA734,2010,4,LAPPING
BGA734,2020,5,A21 QUEUE
BGA734,2030,6,W/M
BGA734,2040,7,D/S
BGA734,2050,8,A31
BGA734,2060,9,2IP
BGA734,2061,10,UV
BGA734,2070,11,D/A
BGA734,2080,12,D/A CURE
BGA734,2150,13,PLASMA
BGA734,2090,14,POST D/A Q
BGA734,2200,15,W/B
BGA734,2205,16,A41
BGA734,2210,17,3IP
BGA734,2250,18,PLASMA
BGA734,2230,19,M/D QUEUE
BGA734,2300,20,M/D
BGA734,2320,21,T/M
BGA734,6000,22,WTC2
BGA734,2330,23,PMC
BGA734,2405,24,PLASMA
BGA734,2410,25,S/P
BGA734,2430,26,F/S
BGA734,2440,27,O/S
BGA734,2450,28,L/S
BGA734,2460,29,F/V
BGA734,2470,30,4IP
BGA734,2480,31,PACK
BGA734,2490,32,SHIP
BGA735,2000,1,IQC
BGA735,2003,2,TPM
BGA735,2005,3,TAPING
BGA735,2010,4,LAPPING
BGA735,2020,5,A21 QUEUE
BGA735,2030,6,W/M
BGA735,2040,7,D/S
BGA735,2050,8,A31
BGA735,2056,9,AOI
BGA735,2059,10,AOIR
BGA735,2060,11,2IP
BGA735,2061,12,UV
BGA735,2070,13,D/A
BGA735,2080,14,D/A CURE
BGA735,2150,15,PLASMA
BGA735,2090,16,POST D/A Q
BGA735,2200,17,W/B
BGA735,2205,18,A41
BGA735,2210,19,3IP
BGA735,2250,20,PLASMA
BGA735,2230,21,M/D QUEUE
BGA735,2300,22,M/D
BGA735,2320,23,T/M
BGA735,6000,24,WTC2
BGA735,2330,25,PMC
BGA735,2405,26,PLASMA
BGA735,2410,27,S/P
BGA735,2430,28,F/S
BGA735,2440,29,O/S
BGA735,2450,30,L/S
BGA735,2460,31,F/V
BGA735,2470,32,4IP
BGA735,2480,33,PACK
BGA735,2490,34,SHIP
BGA739,2000,1,IQC
BGA739,2003,2,TPM
BGA739,2005,3,TAPING
BGA739,2010,4,LAPPING
BGA739,2020,5,A21 QUEUE
BGA739,2030,6,W/M
BGA739,2040,7,D/S
BGA739,2050,8,A31
BGA739,2060,9,2IP
BGA739,2061,10,UV
BGA739,2070,11,D/A
BGA739,2080,12,D/A CURE
BGA739,2150,13,PLASMA
BGA739,2090,14,POST D/A Q
BGA739,2200,15,W/B
BGA739,2209,16,BMP
BGA739,2210,17,3IP
BGA739,2250,18,PLASMA
BGA739,2230,19,M/D QUEUE
BGA739,2300,20,M/D
BGA739,2320,21,T/M
BGA739,6000,22,WTC2
BGA739,2330,23,PMC
BGA739,2405,24,PLASMA
BGA739,2418,25,WTC
BGA739,2410,26,S/P
BGA739,2430,27,F/S
BGA739,2435,28,P/P
BGA739,2440,29,O/S
BGA739,2450,30,L/S
BGA739,2460,31,F/V
BGA739,2470,32,4IP
BGA739,2480,33,PACK
BGA739,2490,34,SHIP
BGA740,2000,1,IQC
BGA740,2003,2,TPM
BGA740,2005,3,TAPING
BGA740,2010,4,LAPPING
BGA740,2020,5,A21 QUEUE
BGA740,2030,6,W/M
BGA740,2040,7,D/S
BGA740,2050,8,A31
BGA740,2060,9,2IP
BGA740,2061,10,UV
BGA740,2070,11,D/A
BGA740,2080,12,D/A CURE
BGA740,2150,13,PLASMA
BGA740,2090,14,POST D/A Q
BGA740,2200,15,W/B
BGA740,2210,16,3IP
BGA740,2250,17,PLASMA
BGA740,2230,18,M/D QUEUE
BGA740,2300,19,M/D
BGA740,2320,20,T/M
BGA740,6000,21,WTC2
BGA740,2330,22,PMC
BGA740,2405,23,PLASMA
BGA740,2418,24,WTC
BGA740,2410,25,S/P
BGA740,2430,26,F/S
BGA740,2440,27,O/S
BGA740,2450,28,L/S
BGA740,2460,29,F/V
BGA740,2470,30,4IP
BGA740,2480,31,PACK
BGA740,2490,32,SHIP
BGA748,2000,1,IQC
BGA748,2003,2,TPM
BGA748,2005,3,TAPING
BGA748,2010,4,LAPPING
BGA748,2020,5,A21 QUEUE
BGA748,2030,6,W/M
BGA748,2040,7,D/S
BGA748,2050,8,A31
BGA748,2060,9,2IP
BGA748,2061,10,UV
BGA748,2070,11,D/A
BGA748,2080,12,D/A CURE
BGA748,2150,13,PLASMA
BGA748,2090,14,POST D/A Q
BGA748,2200,15,W/B
BGA748,2205,16,A41
BGA748,2210,17,3IP
BGA748,2250,18,PLASMA
BGA748,2230,19,M/D QUEUE
BGA748,2300,20,M/D
BGA748,6000,21,WTC2
BGA748,2330,22,PMC
BGA748,2320,23,T/M
BGA748,2405,24,PLASMA
BGA748,2410,25,S/P
BGA748,2430,26,F/S
BGA748,2440,27,O/S
BGA748,2450,28,L/S
BGA748,2460,29,F/V
BGA748,2470,30,4IP
BGA748,2480,31,PACK
BGA748,2490,32,SHIP
BGA752,2000,1,IQC
BGA752,2003,2,TPM
BGA752,2005,3,TAPING
BGA752,2010,4,LAPPING
BGA752,2020,5,A21 QUEUE
BGA752,2030,6,W/M
BGA752,2040,7,D/S
BGA752,2050,8,A31
BGA752,2056,9,AOI
BGA752,2059,10,AOIR
BGA752,2060,11,2IP
BGA752,2061,12,UV
BGA752,2070,13,D/A
BGA752,2080,14,D/A CURE
BGA752,2150,15,PLASMA
BGA752,2090,16,POST D/A Q
BGA752,2200,17,W/B
BGA752,2205,18,A41
BGA752,2209,19,BMP
BGA752,2210,20,3IP
BGA752,2250,21,PLASMA
BGA752,2230,22,M/D QUEUE
BGA752,2300,23,M/D
BGA752,2320,24,T/M
BGA752,6000,25,WTC2
BGA752,2330,26,PMC
BGA752,2405,27,PLASMA
BGA752,2410,28,S/P
BGA752,2430,29,F/S
BGA752,2435,30,P/P
BGA752,2440,31,O/S
BGA752,2450,32,L/S
BGA752,2460,33,F/V
BGA752,2470,34,4IP
BGA752,2480,35,PACK
BGA752,2490,36,SHIP
BGA822,2000,1,IQC
BGA822,2003,2,TPM
BGA822,2005,3,TAPING
BGA822,2010,4,LAPPING
BGA822,2020,5,A21 QUEUE
BGA822,2030,6,W/M
BGA822,2040,7,D/S
BGA822,2050,8,A31
BGA822,2060,9,2IP
BGA822,2061,10,UV
BGA822,2070,11,D/A
BGA822,2080,12,D/A CURE
BGA822,2150,13,PLASMA
BGA822,2090,14,POST D/A Q
BGA822,2200,15,W/B
BGA822,2210,16,3IP
BGA822,2250,17,PLASMA
BGA822,2230,18,M/D QUEUE
BGA822,2300,19,M/D
BGA822,2320,20,T/M
BGA822,6000,21,WTC2
BGA822,2330,22,PMC
BGA822,2405,23,PLASMA
BGA822,2410,24,S/P
BGA822,2430,25,F/S
BGA822,2450,26,L/S
BGA822,2460,27,F/V
BGA822,2470,28,4IP
BGA822,2480,29,PACK
BGA822,2490,30,SHIP
BGADAE01,5030,1,SLM
BGADAE01,5070,2,PSC
BGADAF01,5030,1,SLM
BGADAF01,5070,2,PSC
BGADAF01,2064,3,PLASMA
BGAPRT01,5030,1,SLM
BGAPRT01,5050,2,PRT
BGAPRT01,5060,3,PRTC
BGAPRT01,5065,4,QRM
BGAPRT02,5030,1,SLM
BGAPRT02,5040,2,SC
BGAPRT02,5050,3,PRT
BGAPRT02,5060,4,PRTC
BGAPRT02,5065,5,QRM
BGASMT01,5070,1,PSC
BGASMT01,2064,2,PLASMA
CON127,2000,1,IQC
CON127,2003,2,TPM
CON127,2005,3,TAPING
CON127,2010,4,LAPPING
CON127,2020,5,A21 QUEUE
CON127,2030,6,W/M
CON127,2040,7,D/S
CON127,2050,8,A31
CON127,2060,9,2IP
CON127,2070,10,D/A
CON127,2080,11,D/A CURE
CON127,2150,12,PLASMA
CON127,2090,13,POST D/A Q
CON127,2200,14,W/B
CON127,2210,15,3IP
CON127,2230,16,M/D QUEUE
CON127,2250,17,PLASMA
CON127,2300,18,M/D
CON127,2320,19,T/M
CON127,2330,20,PMC
CON127,2400,21,D/T
CON127,2410,22,S/P
CON127,2420,23,SP-I
CON127,2425,24,INK CURE
CON127,2430,25,F/S
CON127,2440,26,O/S
CON127,2450,27,L/S
CON127,2460,28,F/V
CON127,2470,29,4IP
CON127,2480,30,PACK
CON127,2490,31,SHIP
CON132,2000,1,IQC
CON132,2003,2,TPM
CON132,2005,3,TAPING
CON132,2010,4,LAPPING
CON132,2020,5,A21 QUEUE
CON132,2030,6,W/M
CON132,2040,7,D/S
CON132,2050,8,A31
CON132,2060,9,2IP
CON132,2070,10,D/A
CON132,2080,11,D/A CURE
CON132,2150,12,PLASMA
CON132,2090,13,POST D/A Q
CON132,2200,14,W/B
CON132,2205,15,A41
CON132,2210,16,3IP
CON132,2230,17,M/D QUEUE
CON132,2250,18,PLASMA
CON132,2300,19,M/D
CON132,2330,20,PMC
CON132,2403,21,C/D
CON132,2410,22,S/P
CON132,2420,23,SP-I
CON132,2425,24,INK CURE
CON132,2320,25,T/M
CON132,2430,26,F/S
CON132,3710,27,DFT
CON132,2470,28,4IP
CON132,2480,29,PACK
CON132,2490,30,SHIP
CON133,2000,1,IQC
CON133,2003,2,TPM
CON133,2005,3,TAPING
CON133,2010,4,LAPPING
CON133,2020,5,A21 QUEUE
CON133,2030,6,W/M
CON133,2040,7,D/S
CON133,2050,8,A31
CON133,2056,9,AOI
CON133,2059,10,AOIR
CON133,2060,11,2IP
CON133,2070,12,D/A
CON133,2080,13,D/A CURE
