bom_id,oper,part_id,qty
IA000039,3720,1011CA244A,0.008
IA000060,3720,1011CA265A,0.008
IA000097,3720,1011CA308A,0.008
IA000112,3720,1011CA312A,0.008
YU020604,2070,1071F76004,0.000
YU020604,2200,1091A08T41,0.000
YU020604,2300,108192HF36,0.000
YU020604,2070,120100185B,0.000
YU020604,3720,1011CA176A,0.014
OL014602,2070,120100167A,0.000
OL014602,2300,108192HF36,0.000
OL014602,3720,1011CA296A,0.014
OL014602,2070,1241FAC26S,0.000
YZ008604,2300,108192HF36,0.000
YZ008604,2070,120100008A,0.000
YZ008604,3720,1011CA139A,0.014
YZ008604,2070,1241FAC26S,0.000
YU020603,2070,1071F76004,0.000
YU020603,2200,1091A08T41,0.000
YU020603,2300,108192HF36,0.000
YU020603,2070,120100185B,0.000
YU020603,3720,1011CA176A,0.014
IA000031,3720,1011CA232B,0.008
Y1012604,2070,120100158A,0.000
Y1012604,2070,1071P10764,0.000
Y1012604,2200,1091A08T41,0.000
Y1012604,2300,1081G700L1,0.000
Y1012604,3720,1011CA104A,0.014
Y3012603,2300,10819240H5,0.000
Y3012603,2070,120100153A,0.000
Y3012603,3720,1011CA295A,0.014
Y3012603,2070,1241FAC26S,0.000
IA000140,3720,1011CA349A,0.008
OK008601,2300,10819240H5,0.000
OK008601,2070,120100022A,0.000
OK008601,3720,1011CA254A,0.014
OK008601,2070,1241FAC26S,0.000
IA000118,2021,1071F28502,0.046
IA000118,3720,1011CA328A,0.004
YK010631,2070,120101107A,0.000
YK010631,2070,1071P10764,0.000
YK010631,2200,1091A08T41,0.000
YK010631,2300,108192HF42,0.000
YK010631,2410,1011CA106A,0.014
YU020611,2070,1071F76004,0.000
YU020611,2200,1091A08T41,0.000
YU020611,2300,108192HF36,0.000
YU020611,2070,120100185B,0.000
YU020611,3720,1011CA176A,0.014
YK008646,2070,120101106A,0.000
YK008646,2070,1071P10764,0.000
YK008646,2200,1091A08T41,0.000
YK008646,2300,108192HF42,0.000
YK008646,2410,1011CA106A,0.014
IA000018,3720,1011CA207B,0.008
IA000121,3720,1011CA326A,0.008
IA000013,3720,1011CA190A,0.027
Y6008089,2070,120101085A,1000.000
Y6008089,2070,1071F76004,0.118
Y6008089,2200,1091A07T41,11.550
Y6008089,2300,1081G700L1,0.034
Y6008089,2410,1231BAS00A,0.070
IA000015,3720,1011CA201B,0.008
2J028035,2300,1081A381C1,0.203
IA000090,3720,1011CA235A,0.008
Y3012604,2300,10819240H5,0.000
Y3012604,2070,120100155A,0.000
Y3012604,3720,1011CA295A,0.014
Y3012604,2070,1241FAC26S,0.000
OA014603,2300,10819240H5,0.000
OA014603,2070,120100163A,0.000
OA014603,3720,1011CA296A,0.014
OA014603,2070,1241FAC26S,0.000
IA000122,3720,1011CA332A,0.008
IA000017,3720,1011CA203B,0.016
IA000016,3720,1011CA202B,0.016
IA000158,3720,1011CA358A,0.016
X2132422,2070,121101822A,1000.000
X2132422,2430,1011TR726A,9.821
X2132422,2070,1071F76004,1.653
X2132422,2130,1071F76004,1.653
X2132422,2200,1091A06C41,37.516
X2132422,2300,1081760LB7,0.510
X2132422,2410,1101L70542,132.000
X2132422,2070,SUBMATWCM526,1000.000
X2132422,2130,SUBMATWNV521,1000.000
YQ008166,2070,120100109A,1000.000
YQ008166,2430,1011TR042A,2.292
YQ008166,2070,1071F76004,0.407
YQ008166,2200,1091G08PA4,13.000
YQ008166,2300,10819240HD,0.106
YQ008166,2410,1231BAS00A,0.070
IA000E14,3720,1011CA363A,0.008
NR060038,2070,121102217A,1000.000
NR060038,2430,1011TR085A,3.606
NR060038,2070,1071F76004,0.422
NR060038,2200,1091A07T21,118.644
NR060038,2300,1081G1250B,0.153
NR060038,2410,1101L03442,60.000
YQ008107,2070,120100130A,1000.000
YQ008107,2430,1011TR042A,2.292
YQ008107,2070,1071F76004,0.407
YQ008107,2200,1091G08PA4,33.820
YQ008107,2300,108192HF42,0.129
YQ008107,2410,1231BAS00A,0.070
TN054067,2200,1091A07T21,107.650
TN054067,2300,10819200H2,0.720
TN054067,2410,1231BAS00A,0.070
TN054067,2430,1011TR024B,10.185
TN054067,2070,120100644A,1000.000
TN054067,2070,1071P49001,1.473
MA048136,2070,121101846A,1000.000
MA048136,2430,1011TR005A,2.292
MA048136,2070,1071F76004,0.246
MA048136,2200,1091G08PA4,89.000
MA048136,2300,1081760LB5,0.099
MA048136,2410,1101G30540,48.000
MR064035,2070,1071P20251,1.205
MR064035,2200,1091A07T41,74.000
MR064035,2300,1081G1250B,0.335
MR064035,2410,1101L70560,64.000
MR064035,2430,1011TR035A,7.640
MR064035,2070,121100947A,1000.000
YM008119,2070,120100069A,1000.000
YM008119,2070,1071F76004,0.071
YM008119,2200,1091A07T41,8.202
YM008119,2300,1081G700L1,0.018
YM008119,2410,1231BAS00A,0.070
KE162039,2070,121102173A,1000.000
KE162039,2070,1071F76004,0.402
KE162039,2130,1071F76004,0.255
KE162039,2200,1091G07PA4,314.958
KE162039,2300,1081125036,0.180
KE162039,2410,1101L70530,162.000
KE162039,2070,SUBMATWAW135,1000.000
KE162039,2130,SUBMATWAW136,1000.000
KE162039,2430,1011TR506A,4.545
TR048132,2070,120101053A,1000.000
TR048132,2430,1011TR070A,11.458
TR048132,2070,1071F76004,1.645
TR048132,2130,1071F76004,1.645
TR048132,2200,1091A07C21,78.056
TR048132,2300,1081G631H2,0.717
TR048132,2410,1231BAS00A,0.070
TR048132,2070,SUBMATWCM022,1000.000
TR048132,2130,SUBMATWEU024,1000.000
YU020002,2070,1071F76004,0.054
YU020002,2200,1091A08T41,18.160
YU020002,2300,108192HF36,0.016
YU020002,2410,1231BAS00A,0.070
YU020002,2070,120100185B,1000.000
YD008095,2430,1011TR138A,1.930
YD008095,2070,1071F76004,0.219
YD008095,2200,1091A08C41,21.900
YD008095,2300,108192HF4A,0.080
YD008095,2410,1231BAS00A,0.070
YD008095,2070,120100091A,1000.000
RK064006,2070,121100935A,1000.000
RK064006,2430,1011TR048A,4.231
RK064006,2070,1071F76004,0.446
RK064006,2200,1091A07C21,58.450
RK064006,2300,1081G1250B,0.172
RK064006,2410,1101L70560,64.000
IA000064,3720,1011CA273A,0.008
CC084007,2070,1071P62001,2.445
CC084007,2200,1091A08T21,62.660
CC084007,2410,1101L70545,84.000
CC084007,2070,121101072A,1000.000
CC084007,2430,1011TR097A,5.383
CC084007,2300,108117HFU8,0.220
CC084074,2070,1071P62022,1.184
CC084074,2200,1091A07C21,54.675
CC084074,2300,1081G750V7,0.222
CC084074,2410,1101L70545,84.000
CC084074,2430,1011TR052A,5.264
CC084074,2070,121101118A,1000.000
YQ008235,2070,120101143A,1000.000
YQ008235,2430,1011TR347A,2.292
YQ008235,2070,1071F76004,0.709
YQ008235,2200,1091A07T41,11.958
YQ008235,2300,108192HF4B,0.117
YQ008235,2410,1231BAS00A,0.070
IA000050,3720,1011CA246A,0.016
OF016606,3720,1011CA214A,0.014
OF016606,2070,120100169A,0.000
OF016606,2300,108192HF36,0.000
OF016606,2070,1241FAC26S,0.000
EI096025,2070,121101963A,1000.000
EI096025,2070,1071P62022,2.948
EI096025,2200,1091A07T21,83.618
EI096025,2300,108117HFU8,0.222
EI096025,2410,1101L70545,96.000
EI096025,2430,1011TR733A,5.263
DN012025,2070,121100034A,1000.000
DN012025,2070,1071F350L2,0.042
DN012025,2200,1091A07C41,10.980
DN012025,2300,10819740Z2,0.009
IA000025,3720,1011CA218B,0.004
IA000038,2021,1071F28502,0.059
IA000038,3720,1011CA255A,0.016
6A008248,2052,1221C20040,6000.000
6A008248,2070,121101916A,1000.000
6A008248,2434,1011TR727A,9.167
6A008248,2070,1071F350L1,0.040
6A008248,2130,1071F76004,1.008
6A008248,2200,1091A06C41,116.994
6A008248,2300,1081E770A1,0.297
6A008248,2052,1101T70525,8.680
6A008248,2070,SUBMATWNV419,1000.000
6A008248,2130,SUBMATWNV537,1000.000
6A008248,2052,SUBMATSNV401,1000.000
XT345080,2052,1221C20016,7000.000
XT345080,2052,1221I20010,1000.000
XT345080,2052,1221R20006,1000.000
XT345080,2052,1221R20005,1000.000
XT345080,2052,1221R20072,1000.000
XT345080,2052,1221BA0007,1000.000
XT345080,2052,1221BF0001,1000.000
XT345080,2070,121102197A,1000.000
XT345080,2430,1011TR755A,7.237
XT345080,2070,1071F76004,0.944
XT345080,2130,1071F76004,0.151
XT345080,3130,1071F76004,0.317
XT345080,3330,1071F310JB,1.412
XT345080,4130,1071F76001,4.236
XT345080,4330,1071F76001,1.412
XT345080,4530,1071F76001,4.236
XT345080,2200,1091A07C41,250.996
XT345080,3200,1091A07C41,162.304
XT345080,3400,1091A07C41,154.120
XT345080,2300,1081GE100C,0.318
XT345080,2052,1101T70525,8.680
XT345080,2410,1101L70528,345.000
XT345080,2052,SUBMATSNV364,1000.000
XT345080,2070,SUBMATWNV070,1000.000
XT345080,2130,SUBMATWNV069,1000.000
XT345080,3130,SUBMATWNV157,1000.000
XT345080,3330,SUBMATWNV444,1000.000
XT345080,4130,SUBMATWNV445,3000.000
XT345080,4330,SUBMATWNV478,1000.000
XT345080,4530,SUBMATWNV445,3000.000
6A008233,2052,1221C20040,7000.000
6A008233,2070,121101916A,1000.000
6A008233,2434,1011TR727A,9.167
6A008233,2070,1071F350L1,0.040
6A008233,2130,1071F76004,1.048
6A008233,2200,1091A06C41,78.844
6A008233,2300,1081E770A1,0.297
6A008233,2052,1101T70525,8.680
6A008233,2070,SUBMATWNV448,1000.000
6A008233,2130,SUBMATWNV511,1000.000
6A008233,2052,SUBMATSNV381,1000.000
6A008245,2052,1221C20040,7000.000
6A008245,2070,121101916A,1000.000
6A008245,2434,1011TR727A,9.167
6A008245,2070,1071F350L1,0.042
6A008245,2130,1071F76004,1.048
6A008245,2200,1091A06C41,80.594
6A008245,2300,1081E770A1,0.297
6A008245,2052,1101T70525,8.680
6A008245,2070,SUBMATWNV448,1000.000
6A008245,2130,SUBMATWNV536,1000.000
6A008245,2052,SUBMATSNV397,1000.000
6A008244,2052,1221C20040,7000.000
6A008244,2070,121101916A,1000.000
6A008244,2434,1011TR727A,9.167
6A008244,2070,1071F350L1,0.042
6A008244,2130,1071F76004,1.008
6A008244,2200,1091A06C41,80.594
6A008244,2300,1081E770A1,0.297
6A008244,2052,1101T70525,8.680
6A008244,2070,SUBMATWNV448,1000.000
6A008244,2130,SUBMATWNV535,1000.000
6A008244,2052,SUBMATSNV396,1000.000
6A008232,2052,1221C20040,7000.000
6A008232,2070,121101916A,1000.000
6A008232,2434,1011TR753A,9.167
6A008232,2070,1071F350L1,0.040
6A008232,2130,1071F76001,1.008
6A008232,2200,1091A06C41,78.844
6A008232,2300,1081E770A1,0.297
6A008232,2052,1101T70525,8.680
6A008232,2070,SUBMATWNV448,1000.000
6A008232,2130,SUBMATWNV207,1000.000
6A008232,2052,SUBMATSNV380,1000.000
XT345065,2070,121102136A,1000.000
XT345065,2430,1011TR755A,7.237
XT345065,2070,1071F350L2,0.010
XT345065,2130,1071F350L2,0.038
XT345065,3130,1071F76004,0.317
XT345065,3330,1071F76004,0.132
XT345065,4130,1071F76004,0.823
XT345065,4330,1071F310JB,1.008
XT345065,4530,1071F76001,3.240
XT345065,4730,1071F76001,1.008
XT345065,5130,1071F76001,3.240
XT345065,2200,1091A07C41,266.438
XT345065,3200,1091A08C41,245.858
XT345065,3400,1091A08C41,196.228
XT345065,2300,1081GE100C,0.368
XT345065,2052,1101T70525,8.680
XT345065,2410,1101L70528,345.000
XT345065,2052,1221C20016,5000.000
XT345065,2052,1221R20006,1000.000
XT345065,2052,1221R20005,1000.000
XT345065,2052,1221R20007,1000.000
XT345065,2052,1221R20008,1000.000
