bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ABU096EA1001A,AOK048TV1029A,1443.457592,BB216,"CWN,SC,CSC",R19BUAC03,R18OKAA10,BB216_3,1233.457592
ABU096EA1001A,AMS078EP1001A,1277.451016,BB218,"CWN,SC,CSC",R19BUAC01,R19MSG401,BB218_2,1067.451016
AMS078EP1001A,AOK048TV1029A,4637.372311,BB218,"CWN,SC,CSC",R19MSJB02,R18OKAA09,BB218_4,4427.372311
AOK048TV1029A,AAB162KE1006A,6458.853211,BB218,"CWN,SC,CSC",R18OKA913,R18ABBH10,BB218_6,6248.853211
AAB162KE1006A,AAB162KE1010A,8758.932751,BB218,"MC,CSC",R18ABBH10,R18ABC723,BB218_7,8584.932751
AAB162KE1010A,AMS078C93001B,10037.541955,BB218,"CWN,SC,CSC",R18ABC723,R19MSGF01,BB218_8,9827.541955
ABU096EA1001A,AOK048TV1029A,1438.451016,BB224,"CWN,SC,CSC",R19BUAC02,R18OKAA06,BB224_2,1228.451016
AAB060NR2002A,AAB162KE1006A,6153.997476,BB447,"CWN,EU,SC,CSC",R19ABCJ01,R18ABBH08,BB447_6,5823.997476
AAB162KE1006A,AAB162KE1010A,6207.997476,BB447,"MC,CSC",R18ABBH08,R18ABC724,BB447_7,6033.997476
AAB162KE1010A,AMS078EN1005A,7499.132028,BB447,"CWN,SC,CSC",R18ABC724,R19MSA611,BB447_8,7289.132028
AAB178NN2001A,AAB048TW2002A,3323.686080,BB448,"CWN,SC,CSC",R19ABDY12,R19ABE601,BB448_3,3113.686080
AAB048TW2002A,AAB054TN1002A,3939.868129,BB448,"CWN,SC,CSC",R19ABBQ07,R19ABB701,BB448_5,3729.868129
AAB054TN1002A,AMS048TW1046A,5405.086782,BB448,"CWN,SC,CSC",R19ABB704,R19MSGK04,BB448_7,5195.086782
AMS048TW1046A,AAB054TN1002A,6275.716834,BB448,"CWN,SC,CSC",R19MSGK08,R19ABB716,BB448_9,6065.716834
AAB054TN1002A,AMS078EN1005A,7113.435140,BB448,"CWN,SC,CSC",R19ABB716,R19MSA610,BB448_10,6903.435140
AMS078EN1006A,AYZ084CC2004A,174.000000,BB451,"MC,CSC",R18MSMF04,R19YZA301,BB451_1,0.000000
AAB096EF3001A,AMS078EN1001A,2068.241659,BB457,"CWN,SC,CSC",R19ABG208,R19MSE701,BB457_3,1858.241659
AAB096EF3001A,AMS078EP1001A,1359.263154,BB458,"CWN,SC,CSC",R19ABG206,R19MSG104,BB458_2,1149.263154
AMS078EP1001A,AMS078EN1005A,2539.208971,BB458,"CWN,MC,CSC",R19MSG104,R19MSA807,BB458_3,2335.208971
AMS078EN1005A,AMS096EC3001B,4139.154447,BB458,"CWN,SC,CSC",R19MSA807,R19MSG708,BB458_4,3929.154447
AAB178NN2001A,AMS078EN1005A,3586.686080,BB461,"CWN,SC,CSC",R19ABDY13,R19MSA608,BB461_3,3376.686080
AAB096EL1019A,AMS078EN1001A,8592.443275,BB462,"CWN,SC,CSC",R19ABDL05,R19MSDS07,BB462_6,8382.443275
AMS078EN1001A,AMS078EN1005A,10547.306605,BB462,"CWN,MC,CSC",R19MSDY09,R19MSA711,BB462_8,10343.306605
ARK078EP1001B,AAW024MAA006A,210.000000,BB463,"CWN,SC,CSC",,R19AWBN01,BB463_1,0.000000
AAW024MAA006A,AMS048TW1046A,2706.034795,BB463,"CWN,EU,SC,CSC",R19AWCV02,R19MSGK03,BB463_7,2376.034795
AMS048TW1046A,AAB054TN1002A,3456.664847,BB463,"CWN,SC,CSC",R19MSGK05,R19ABB708,BB463_9,3246.664847
AAB054TN1002A,AMS078EP1001A,4294.383152,BB463,"CWN,SC,CSC",R19ABB708,R19MSFX03,BB463_10,4084.383152
AMS078EP1001A,AMS096EC3001B,8814.789745,BB463,"CWN,SC,CSC",R19MSJB04,R19MSG903,BB463_13,8604.789745
AAB178NN2001A,AAB048TW2002A,2576.032478,BB466,"CWN,SC,CSC",R19ABDY07,R19ABE501,BB466_3,2366.032478
AAB048TW2002A,AAB162KE1010A,2924.944285,BB466,"CWN,SC,CSC",R19ABE501,R18ABC716,BB466_4,2714.944285
AAB162KE1010A,AQW090MV1016A,4218.722198,BB466,"CWN,SC,CSC",R18ABC716,R19QWA301,BB466_5,4008.722198
AQW090MV1016A,AMS078EN1005A,4987.641518,BB466,"CWN,EU,SC,CSC",R19QWA301,R19MSA614,BB466_6,4657.641518
AMS078EN1005A,AMS078EP1001A,11096.040030,BB466,"CWN,MC,CSC",R19MSA717,R19MSFZ04,BB466_11,10892.040030
AMS078EP1001A,AMS096EC3001B,13670.036432,BB466,"CWN,SC,CSC",R19MSIW02,R19MSEM07,BB466_13,13460.036432
AMS096EC3001B,ANV048TR2053A,15473.623454,BB466,"CWN,SC,CSC",R19MSEM07,R19NVV216,BB466_14,15263.623454
AAW064MR1004A,AMS048TW1020A,210.000000,BB472,"CWN,SC,CSC",R18AWC403,R19MSGJ01,BB472_1,0.000000
AMS048TW1020A,AMS096EC3001B,2013.698509,BB472,"CWN,SC,CSC",R19MSGJ05,R19MSG806,BB472_6,1803.698509
AMS096EC3001B,AAB162KE1010A,5804.716202,BB472,"CWN,SC,CSC",R19MSD308,R18ABC719,BB472_9,5594.716202
AAB178NN2001A,AAB054TN1002A,4698.542125,BB476,"CWN,SC,CSC",R19ABE226,R19ABB715,BB476_2,4488.542125
AAB054TN1002A,AMS078EP1001A,6163.978737,BB476,"CWN,SC,CSC",R19ABAJ07,R19MSIW01,BB476_4,5953.978737
AMS078EP1001A,AMS078EN1001A,7862.917439,BB476,"CWN,MC,CSC",R19MSIW01,R19MSE505,BB476_5,7658.917439
AMS078EN1001A,ABU096EF2001A,10159.003154,BB476,"CWN,SC,CSC",R19MSE103,R19BUAL06,BB476_7,9949.003154
AAW064MR1008B,AMS078EN1001A,1281.404317,BB478,"CWN,SC,CSC",R19AWBF11,R19MSDU06,BB478_2,1071.404317
BU054MF1002A,AAW048TP1024D,174.000000,BB479,"MC,CSC",,R19AWD612,BB479_1,0.000000
AMS078EN1006A,AMS048TW1065A,210.000000,BB481,"CWN,SC,CSC",R18MSMB02,R19MSFC13,BB481_1,0.000000
AMS048TW1065A,ANV048TR2008B,10702.103458,BB481,"CWN,MC,CSC",R19MSFC16,R18NVUE17,BB481_28,10498.103458
ANV048TR2008B,ANV048TR2053A,11116.103458,BB481,"EU,MC,CSC",R18NVUE17,R19NVV229,BB481_29,10822.103458
ANV048TR2053A,AMS096EC3001B,12175.737710,BB481,"CWN,EU,SC,CSC",R19NVV229,R19MSG505,BB481_30,11845.737710
AAB178NN2001A,AMS048TW1036A,3106.686080,BB485,"CWN,SC,CSC",R19ABDY10,R20MSAA01,BB485_3,2896.686080
AMS048TW1036A,AMS096EC3001B,3718.806526,BB485,"CWN,SC,CSC",R19MSFN12,R19MSD508,BB485_5,3508.806526
AMS096EC3001B,AMS078EN1006A,11224.020255,BB485,"CWN,SC,CSC",R19MSD506,R19MSAE07,BB485_11,11014.020255
