bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ABU096EA1001A,AOK048TV1029A,1443.457592,BB216,"CWN,SC,CSC",R19BUAC03,R18OKAA07,BB216_3,1233.457592
ABU096EA1001A,AOK048TV1029A,1277.451016,BB218,"CWN,SC,CSC",R19BUAC01,R18OKAA09,BB218_2,1067.451016
AOK048TV1029A,AMS078C93001B,4438.475414,BB218,"CWN,SC,CSC",R18OKAA10,R19MSGF01,BB218_6,4228.475414
ABU096EA1001A,AOK048TV1029A,1438.451016,BB224,"CWN,SC,CSC",R19BUAC02,R18OKA913,BB224_2,1228.451016
AOK048TV1029A,AAB162KE1010A,6482.893716,BB224,"CWN,SC,CSC",R18OKAB01,R18ABC713,BB224_8,6272.893716
AAB060NR2002A,AMS078EN1005A,6153.997476,BB447,"CWN,EU,SC,CSC",R19ABCJ01,R19MSA816,BB447_6,5823.997476
AAB178NN2001A,AMS048TW1046A,3323.686080,BB448,"CWN,SC,CSC",R19ABDY12,R19MSGK01,BB448_3,3113.686080
AMS048TW1046A,AMS078EN1005A,3864.001106,BB448,"CWN,SC,CSC",R19MSGK01,R19MSA715,BB448_4,3654.001106
AMS078EN1005A,AMS078EP1001A,9650.428191,BB448,"CWN,MC,CSC",R19MSA608,R19MSFX03,BB448_8,9446.428191
AMS078EP1001A,AMS078EN1005A,12395.574829,BB448,"CWN,MC,CSC",R19MSIW04,R19MSA602,BB448_10,12191.574829
AMS078EN1006A,AYZ084CC2004A,174.000000,BB451,"MC,CSC",R18MSMF04,R19YZA301,BB451_1,0.000000
AAB096EF3001A,AMS078EN1001A,2068.241659,BB457,"CWN,SC,CSC",R19ABG208,R19MSDW06,BB457_3,1858.241659
AAB096EF3001A,AMS078EN1001A,1359.263154,BB458,"CWN,SC,CSC",R19ABG206,R19MSEG08,BB458_2,1149.263154
AMS078EN1001A,AMS078EP1001A,3631.964822,BB458,"CWN,MC,CSC",R19MSE505,R19MSFU03,BB458_4,3427.964822
