bom_id,oper,part_id,qty
6A008250,2130,1071F76004,1.008
6A008250,2200,1091A06C41,78.844
6A008250,2300,1081E770A1,0.297
6A008250,2052,1101T70525,8.680
6A008250,2070,SUBMATWNV419,1000.000
6A008250,2130,SUBMATWNV196,1000.000
6A008250,2052,SUBMATSNV403,1000.000
XJ048020,2070,121100496A,1000.000
XJ048020,2200,1091A09C41,37.050
XJ048020,3200,1091A09C41,41.814
XJ048020,2300,1081125003,0.125
XJ048020,2410,1101L70535,48.000
XJ048020,2430,1011TR076A,2.292
XJ048020,2070,SUBMATWIS009,1000.000
XJ048020,2130,SUBMATWIS009,1000.000
XJ048020,2070,1071F310JB,1.186
XJ048020,2130,1071F310JB,1.186
6A008205,2052,1221C20040,7000.000
6A008205,2070,121101916A,1000.000
6A008205,2434,1011TR727A,9.167
6A008205,2070,1071F350L1,0.040
6A008205,2130,1071F76001,1.008
6A008205,2200,1091A06C41,78.844
6A008205,2300,1081E770A1,0.297
6A008205,2052,1101T70525,8.680
6A008205,2052,SUBMATSNV319,1000.000
6A008205,2070,SUBMATWNV448,1000.000
6A008205,2130,SUBMATWNV196,1000.000
6A008242,2052,1221C20036,3000.000
6A008242,2052,1221C20037,5000.000
6A008242,2052,1221R20049,1000.000
6A008242,2070,121101900A,1000.000
6A008242,2434,1011TR753A,9.167
6A008242,2070,1071F350L1,0.047
6A008242,2130,1071F76004,0.000
6A008242,2200,1091A06C41,96.630
6A008242,2300,1081E770A1,0.297
6A008242,2052,1101T70525,8.680
6A008242,2070,SUBMATWNV182,1000.000
6A008242,2130,SUBMATWNV527,1000.000
6A008242,2052,SUBMATSNV390,1000.000
6A008245,2052,1221C20040,7000.000
6A008245,2070,121101916A,1000.000
6A008245,2434,1011TR727A,9.167
6A008245,2070,1071F350L1,0.042
6A008245,2130,1071F76004,1.048
6A008245,2200,1091A06C41,80.594
6A008245,2300,1081E770A1,0.297
6A008245,2052,1101T70525,8.680
6A008245,2070,SUBMATWNV448,1000.000
6A008245,2130,SUBMATWNV536,1000.000
6A008245,2052,SUBMATSNV397,1000.000
6A008244,2052,1221C20040,7000.000
6A008244,2070,121101916A,1000.000
6A008244,2434,1011TR727A,9.167
6A008244,2070,1071F350L1,0.042
6A008244,2130,1071F76004,1.008
6A008244,2200,1091A06C41,80.594
6A008244,2300,1081E770A1,0.297
6A008244,2052,1101T70525,8.680
6A008244,2070,SUBMATWNV448,1000.000
6A008244,2130,SUBMATWNV535,1000.000
6A008244,2052,SUBMATSNV396,1000.000
IA000045,2021,1071FC86R3,0.111
IA000045,3720,1011CA245A,0.016
IA000122,3720,1011CA332A,0.008
6A008233,2052,1221C20040,7000.000
6A008233,2070,121101916A,1000.000
6A008233,2434,1011TR727A,9.167
6A008233,2070,1071F350L1,0.040
6A008233,2130,1071F76004,1.048
6A008233,2200,1091A06C41,78.844
6A008233,2300,1081E770A1,0.297
6A008233,2052,1101T70525,8.680
6A008233,2070,SUBMATWNV448,1000.000
6A008233,2130,SUBMATWNV511,1000.000
6A008233,2052,SUBMATSNV381,1000.000
6A008257,2052,1221C20036,3000.000
6A008257,2052,1221C20037,5000.000
6A008257,2052,1221R20049,1000.000
6A008257,2070,121101900A,1000.000
6A008257,2434,1011TR753A,9.167
6A008257,2070,1071F350L1,0.043
6A008257,2130,1071F76004,1.488
6A008257,2200,1091A06C41,96.630
6A008257,2300,1081E770A1,0.297
6A008257,2052,1101T70525,8.680
6A008257,2070,SUBMATWNV182,1000.000
6A008257,2130,SUBMATWNV552,1000.000
6A008257,2052,SUBMATSNV414,1000.000
6A008243,2052,1221C20036,3000.000
6A008243,2052,1221C20037,5000.000
6A008243,2052,1221R20049,1000.000
6A008243,2070,121101900A,1000.000
6A008243,2434,1011TR753A,9.167
6A008243,2070,1071F350L1,0.047
6A008243,2130,1071F76004,0.000
6A008243,2200,1091A06C41,96.630
6A008243,2300,1081E770A1,0.297
6A008243,2052,1101T70525,8.680
6A008243,2070,SUBMATWNV182,1000.000
6A008243,2130,SUBMATWNV528,1000.000
6A008243,2052,SUBMATSNV391,1000.000
IA000096,2021,1071FC86R3,0.075
IA000096,3720,1011CA301A,0.008
XZ048017,2410,1101L70535,48.000
XZ048017,2070,121101867A,1000.000
XZ048017,2430,1011TR393A,5.978
XZ048017,2070,1071P20254,2.189
XZ048017,2130,1071F76004,2.643
XZ048017,2200,1091A07C21,48.834
XZ048017,2070,SUBMATWVE018,1000.000
XZ048017,2130,SUBMATWVE019,1000.000
XZ048017,3130,SUBMATWVE020,1000.000
XZ048017,3130,1071P550E1,1.799
XZ048017,2300,1081760LB3,0.273
NB054015,2070,1071F76004,0.258
NB054015,2200,1091A08T21,144.370
NB054015,2300,1081125001,0.132
NB054015,2410,1101L70545,54.000
NB054015,2430,1011TR043A,3.527
NB054015,2070,121100603A,1000.000
EF096045,2070,121101350B,1000.000
EF096045,2430,1011TR333B,5.789
EF096045,2070,1071P62022,4.192
EF096045,2130,1071F310JB,0.975
EF096045,2200,1091A07C21,84.490
EF096045,3200,1091A09C21,129.000
EF096045,2300,10819240HF,0.260
EF096045,2410,1101L70545,96.000
EF096045,2070,SUBMATWBU039,1000.000
EF096045,2130,SUBMATWBU040,1000.000
IA000025,3720,1011CA218B,0.004
OF016610,2300,108192HF36,0.000
OF016610,2070,120100169A,0.000
OF016610,3720,1011CA214A,0.014
OF016610,2070,1241FAC26S,0.000
XT153217,2052,1221C20016,2000.000
XT153217,2070,121101938A,1000.000
XT153217,2430,1011TR439A,7.237
XT153217,2070,1071F350L1,0.067
XT153217,2130,1071F76004,0.951
XT153217,2200,1091A07C41,256.526
XT153217,2300,10819740Z2,0.220
XT153217,2052,1101T70525,8.680
XT153217,2410,1101L75830,153.000
XT153217,2052,SUBMATSNV341,1000.000
XT153217,2070,SUBMATWNV192,1000.000
XT153217,2130,SUBMATWNV216,1000.000
IA000136,2021,1071FC86R3,0.272
IA000136,3720,1011CA316A,0.016
EA078005,2070,121102146B,1000.000
EA078005,2430,1011TR518A,8.088
EA078005,2070,1071P62022,7.873
EA078005,2130,1071F310JB,1.956
EA078005,2200,1091A07C21,84.542
EA078005,3200,1091A09C21,176.790
EA078005,2300,10819240H6,0.380
EA078005,2410,1101L70545,78.000
EA078005,2070,SUBMATWBU049,1000.000
EA078005,2130,SUBMATWBU050,1000.000
EN078015,2070,121101025A,1000.000
EN078015,2430,1010TR709A,5.238
EN078015,2070,1071P62022,2.477
EN078015,2200,1091A06T21,74.152
EN078015,2300,1081G771S1,0.153
EN078015,2410,1101L73245,78.000
XT153245,2052,1221C20016,2000.000
XT153245,2070,121102307A,1000.000
XT153245,2430,1011TR439A,7.237
XT153245,2070,1071F350L1,0.133
XT153245,2130,1071F76004,1.137
XT153245,2200,1091A08C41,146.338
XT153245,2300,1081760LB7,0.322
XT153245,2052,1101T70525,8.680
XT153245,2410,1101L75830,153.000
XT153245,2070,SUBMATWNV450,1000.000
XT153245,2130,SUBMATWNV451,1000.000
XT153245,2052,SUBMATSNV404,1000.000
YQ008223,2410,1231BAS00A,0.070
YQ008223,2070,SUBMATWAB241,1000.000
YQ008223,2130,SUBMATWAB242,1000.000
YQ008223,2070,120101119A,1000.000
YQ008223,2430,1011TR011A,2.344
YQ008223,2070,1071F76004,0.046
YQ008223,2130,1071F76004,0.339
YQ008223,2200,1091A07T21,36.108
YQ008223,2300,108192HF4B,0.117
EM060004,2070,121102021B,1000.000
EM060004,2430,1011TR656A,4.261
EM060004,2070,1071P62022,3.895
EM060004,2200,1091A07T21,47.832
EM060004,2300,10819240HF,0.158
EM060004,2410,1101G70545,60.000
2J044032,2052,1221C20007,6000.000
2J044032,2052,1221D20001,1000.000
2J044032,2070,121102226A,1000.000
2J044032,2070,1071F76004,0.175
2J044032,2130,1071F40001,1.350
2J044032,2200,1091A06C41,49.728
2J044032,3200,1091A06C41,33.878
2J044032,2300,1081A381C1,0.193
2J044032,2052,1101T70525,8.680
2J044032,2070,SUBMATWHQ147,1000.000
2J044032,2130,SUBMATWHQ178,1000.000
2J044032,2052,SUBMATSHQ287,1000.000
EL096087,2070,121102183A,1000.000
EL096087,2430,1011TR698A,5.556
EL096087,2070,1071P62022,1.787
EL096087,2200,1091G08PA4,76.998
EL096087,2300,1081G750V2,0.207
EL096087,2410,1101L70545,96.000
5H022005,2070,121101781B,1000.000
5H022005,2070,1071F76004,1.453
5H022005,2200,1091A06C41,22.496
5H022005,2300,1081A381C1,0.142
Y2088004,2070,120101142A,1000.000
Y2088004,2430,1011TR172A,6.548
Y2088004,2070,1071P49001,2.473
Y2088004,2130,1071F76001,0.096
Y2088004,2200,1091C08TP2,426.832
Y2088004,2300,108192HF4B,0.248
Y2088004,2410,1231BAS00A,0.070
Y2088004,2070,SUBMATWMF003,1000.000
Y2088004,2130,SUBMATWMF002,1000.000
Y7008602,2300,108192HF36,0.000
Y7008602,2070,120100009A,0.000
Y7008602,3720,1011CA180A,0.014
Y7008602,2070,1241FAC26S,0.000
6A008191,2052,1221C20040,6000.000
6A008191,2070,121101916A,1000.000
6A008191,2434,1011TR727A,9.167
6A008191,2070,1071F350L1,0.040
6A008191,2130,1071F76001,1.008
6A008191,2200,1091A06C41,78.844
6A008191,2300,1081E770A1,0.297
6A008191,2052,1101T70525,8.680
6A008191,2052,SUBMATSNV296,1000.000
6A008191,2070,SUBMATWNV419,1000.000
6A008191,2130,SUBMATWNV207,1000.000
6A008239,2052,1221C20040,6000.000
6A008239,2070,121101916A,1000.000
6A008239,2434,1011TR727A,9.167
6A008239,2070,1071F350L1,0.000
6A008239,2130,1071F76004,1.048
6A008239,3130,1071F76004,0.000
6A008239,2200,1091A06C41,86.804
6A008239,2300,1081E770A1,0.297
6A008239,2052,1101T70525,8.680
6A008239,2070,SUBMATWNV419,1000.000
6A008239,2130,SUBMATWNV519,1000.000
6A008239,3130,SUBMATWNV520,1000.000
6A008239,2052,SUBMATSNV388,1000.000
XT153130,2052,1221C20036,2000.000
XT153130,2070,121101938A,1000.000
XT153130,2430,1011TR439A,7.237
XT153130,2070,1071F350L1,0.067
XT153130,2130,1071F76004,0.951
XT153130,2200,1091A07C41,151.646
XT153130,2300,10819740Z2,0.234
XT153130,2052,1101T70525,8.680
XT153130,2410,1101L75830,153.000
XT153130,2052,SUBMATSNV187,1000.000
XT153130,2070,SUBMATWNV192,1000.000
XT153130,2130,SUBMATWNV216,1000.000
XT153128,2052,1221C20036,2000.000
XT153128,2070,121101938A,1000.000
XT153128,2430,1011TR439A,7.237
XT153128,2070,1071F350L1,0.067
XT153128,2130,1071F76004,1.467
XT153128,2200,1091A07C41,151.646
XT153128,2300,10819740Z2,0.243
XT153128,2052,1101T70525,8.680
XT153128,2410,1101L75830,153.000
XT153128,2052,SUBMATSNV185,1000.000
XT153128,2070,SUBMATWNV192,1000.000
XT153128,2130,SUBMATWNV217,1000.000
TS066033,2070,120100857A,1000.000
TS066033,2430,1011TR024B,10.185
TS066033,2070,1071F76004,0.225
TS066033,2200,1091G08PA4,138.916
TS066033,2300,108192HF25,0.720
TS066033,2410,1231BAS00A,0.070
CC084192,2070,121101104A,1000.000
CC084192,2430,1011TR095A,5.500
CC084192,2070,1071P62022,0.695
CC084192,2200,1091A07T21,51.150
CC084192,2300,108117HFU8,0.222
CC084192,2410,1101L70545,84.000
KE162023,2070,121101863A,1000.000
KE162023,2430,1011TR556A,5.357
KE162023,2070,1071F76004,0.480
KE162023,2130,1071F310JB,0.402
KE162023,2200,1091A07T21,32.010
KE162023,3200,1091A07T21,304.570
KE162023,2300,1081G1250B,0.179
KE162023,2410,1101G70530,162.000
KE162023,2070,SUBMATWAB183,1000.000
KE162023,2130,SUBMATWAB184,1000.000
EL096073,2070,121102005A,1000.000
EL096073,2430,1011TR698A,5.556
EL096073,2070,1071P62022,2.849
EL096073,2130,1071F76004,0.997
EL096073,2200,1091G08PA4,64.802
EL096073,3200,1091G08PA4,253.922
EL096073,2300,1081760LB7,0.204
EL096073,2410,1101L70542,96.000
EL096073,2070,SUBMATWAS110,1000.000
EL096073,2130,SUBMATWAS111,1000.000
D5016027,2052,1221C20008,6000.000
D5016027,2070,121100049B,1000.000
D5016027,2430,1011TR588B,11.224
D5016027,2070,1071F76004,0.075
D5016027,2130,1071F76004,1.483
D5016027,2200,1091A08T41,239.850
D5016027,2300,1081G1250B,0.471
D5016027,2052,1101T70525,8.680
D5016027,2070,SUBMATWAW088,1000.000
D5016027,2130,SUBMATWAW058,1000.000
D5016027,2052,SUBMATSAW007,1000.000
N7200042,2070,121102007A,1000.000
N7200042,2430,1011TR734A,8.088
N7200042,2070,1071F76004,1.501
N7200042,2200,1091A07C21,124.914
N7200042,2300,10819740Z3,0.198
N7200042,2410,1101L70533,200.000
MA048118,2070,1071P20251,0.633
MA048118,2200,1091A07C21,60.228
MA048118,2300,1081125005,0.110
MA048118,2410,1101L70535,48.000
MA048118,2430,1011TR011A,2.292
MA048118,2070,121100426B,1000.000
MA048040,2070,1071P20251,0.747
MA048040,2200,1091A10C41,69.500
MA048040,2300,1081352003,0.110
MA048040,2410,1101L70535,48.000
MA048040,2430,1011TR011A,2.292
MA048040,2070,121100393A,1000.000
TG048204,2070,1071P49001,5.764
TG048204,2070,120100412A,1000.000
TG048204,2200,1091A10C41,171.938
TG048204,2300,108192HF05,0.775
TG048204,2410,1231BAS00A,0.070
TG048204,2430,1011TR070A,11.460
MA048139,2070,1071P20251,0.747
MA048139,2200,1091A10C41,69.500
MA048139,2300,1081125001,0.110
MA048139,2410,1101L70535,48.000
MA048139,2430,1011TR011A,2.292
MA048139,2070,121100393A,1000.000
IA000064,3720,1011CA273A,0.008
AE064201,2070,120100792A,1000.000
AE064201,2070,1071P49001,1.876
AE064201,2200,1091A07C41,178.284
AE064201,2300,1081G770G1,0.213
AE064201,2430,1011TR142A,4.231
IA000050,3720,1011CA246A,0.016
MA048154,2070,121100399A,1000.000
MA048154,2430,1011TR042A,2.292
MA048154,2070,1071F76004,0.187
MA048154,2200,1091A10C41,89.044
MA048154,2300,1081125001,0.112
MA048154,2410,1101L70535,48.000
EL096097,2070,121102174A,1000.000
EL096097,2430,1011TR703A,5.556
EL096097,2070,1071P62022,1.748
EL096097,2200,1091A07T41,66.932
EL096097,2300,108117HFU8,0.207
EL096097,2410,1101L70545,96.000
KM134001,2070,121101528A,1000.000
KM134001,2430,1011TR678A,6.433
KM134001,2070,1071F76004,0.737
KM134001,2130,1071F310JB,0.737
KM134001,2300,1081760LB7,0.228
KM134001,2410,1101L70530,134.000
KM134001,2070,SUBMATWGA017,1000.000
KM134001,2130,SUBMATWGA018,1000.000
KM134001,2200,1091A07M41,65.122
KM134001,3200,1091A07M41,85.512
2J044048,2052,1221C20036,2000.000
2J044048,2052,1221C20007,1000.000
2J044048,2070,121102231A,1000.000
2J044048,2070,1071F76004,0.166
2J044048,2130,1071F310V5,1.378
2J044048,2200,1091A06C41,71.872
2J044048,3200,1091A06C41,27.508
2J044048,2300,1081A381C1,0.160
2J044048,2052,1101T70525,8.680
2J044048,2052,SUBMATSHQ314,1000.000
2J044048,2070,SUBMATWHQ260,1000.000
2J044048,2130,SUBMATWHQ259,1000.000
XW048002,2200,1091A08C41,61.328
XW048002,3200,1091A08C41,65.222
XW048002,2300,1081G1250B,0.157
XW048002,2410,1101L70535,48.000
XW048002,2070,SUBMATWIS014,1000.000
XW048002,2130,SUBMATWIS014,1000.000
XW048002,2070,121101883A,1000.000
XW048002,2430,1011TR076A,2.292
XW048002,2070,1071F310JB,1.186
XW048002,2130,1071F310JB,1.186
X2132456,2070,121102061A,1000.000
X2132456,2430,1011TR726A,9.821
X2132456,2070,1071F90020,1.214
X2132456,2130,1071F90010,3.642
X2132456,3130,1071F90010,4.856
X2132456,2200,1091A07C41,226.364
X2132456,3200,1091A07C41,226.314
X2132456,2300,1081G771F1,0.454
X2132456,2410,1101L70542,132.000
X2132456,2070,SUBMATWNV554,1000.000
X2132456,2130,SUBMATWNV555,3000.000
X2132456,3130,SUBMATWNV555,4000.000
TR048051,2070,120101053A,1000.000
TR048051,2430,2111TR070A,11.458
TR048051,2070,1071F76004,0.000
TR048051,2200,1091A07C21,85.190
TR048051,2300,1081G631H2,0.720
TR048051,2410,1231BAS00A,0.070
X2132453,2430,1011TR726A,9.821
X2132453,2070,1071F76004,3.676
X2132453,2130,1071F310JB,1.580
X2132453,2200,1091A06C41,37.516
X2132453,2300,1081760LB7,0.510
X2132453,2410,1101L70542,132.000
X2132453,2070,SUBMATW164,1000.000
X2132453,2130,SUBMATWNV243,1000.000
X2132453,2070,121101822A,1000.000
D5016063,2052,1221C30020,2000.000
D5016063,2052,1221C30021,1000.000
D5016063,2070,121100053A,1000.000
D5016063,2430,1011TR588B,11.224
D5016063,2070,1071F350L1,0.289
D5016063,2130,1071F76004,1.467
D5016063,2200,1091A07C41,103.596
D5016063,2300,1081760LB7,0.478
D5016063,2052,1101T70525,8.680
D5016063,2052,SUBMATSOK004,1000.000
D5016063,2070,SUBMATWOK053,1000.000
D5016063,2130,SUBMATWOK055,1000.000
X8192005,2070,1071F76005,0.893
X8192005,2130,1071F76005,0.904
X8192005,3130,1071F350L1,0.037
X8192005,2200,1091C08TP2,168.572
X8192005,2300,1081760LB7,0.340
X8192005,2410,1101L70530,192.000
X8192005,2070,SUBMATWQT016,1000.000
X8192005,2130,SUBMATWQT017,1000.000
X8192005,3130,SUBMATWQT015,1000.000
X8192005,2070,121102345A,1000.000
X8192005,2430,1011TR821A,8.594
XW024020,2070,121101766A,1000.000
XW024020,2430,1011TR076A,2.292
XW024020,2070,1071F310JB,0.445
XW024020,2130,1071F310JB,0.445
XW024020,2200,1091A07T41,25.512
XW024020,3200,1091A07T41,29.926
XW024020,2300,1081G1250B,0.098
XW024020,2410,1101L70540,24.000
XW024020,2070,SUBMATWVG059,1000.000
XW024020,2130,SUBMATWVG059,1000.000
YD008115,2070,120100091A,1000.000
YD008115,2430,1011TR138A,1.930
YD008115,2070,1071F76004,0.122
YD008115,2200,1091A08C41,30.000
YD008115,2300,108192HF42,0.080
YD008115,2410,1231BAS00A,0.070
NW063025,2070,121100885A,1000.000
NW063025,2430,1011TR379A,5.001
NW063025,2070,1071P20251,0.978
NW063025,2200,1091A07C21,25.500
NW063025,2300,108112500B,0.240
NW063025,2410,1101L70542,63.000
EL096067,2070,121101893A,1000.000
EL096067,2430,1011TR620A,5.556
EL096067,2070,1071P62022,1.596
EL096067,2200,1091A07T21,85.100
EL096067,2300,1081G750V2,0.207
EL096067,2410,1101L70545,96.000
YQ008237,2070,120101119A,1000.000
YQ008237,2430,1011TR011A,2.344
YQ008237,2070,1071F76004,0.339
YQ008237,2130,1071F310JB,0.339
YQ008237,2200,1091A07T21,13.292
YQ008237,3200,1091A07T21,13.932
YQ008237,2300,108192HF4B,0.117
YQ008237,2410,1231BAS00A,0.070
YQ008237,2070,SUBMATWAB033,1000.000
YQ008237,2130,SUBMATWAB034,1000.000
YQ008240,2070,120101119A,1000.000
YQ008240,2430,1011TR011A,2.344
YQ008240,2070,1071F76004,0.360
YQ008240,2130,1071F76004,0.049
YQ008240,2200,1091A08T21,45.694
YQ008240,2300,108192HF4B,0.117
YQ008240,2410,1231BAS00A,0.070
YQ008240,2070,SUBMATWAB126,1000.000
YQ008240,2130,SUBMATWAB123,1000.000
KE162005,2070,1071F76004,0.584
KE162005,2130,1071F76004,0.447
KE162005,2300,1081G1250B,0.179
KE162005,2410,1101L70530,162.000
KE162005,2070,SUBMATWAB047,1000.000
KE162005,2130,SUBMATWAB213,1000.000
KE162005,2430,1011TR556A,5.357
KE162005,2070,121101641A,1000.000
KE162005,2200,1091A07T21,257.480
KE162036,2070,121102092A,1000.000
KE162036,2430,1011TR556A,5.238
KE162036,2070,1071F76004,0.584
KE162036,2130,1071F76004,0.447
KE162036,2200,1091A07T21,269.122
KE162036,2300,1081G1250B,0.182
KE162036,2410,1101L70530,162.000
KE162036,2070,SUBMATWAB047,1000.000
KE162036,2130,SUBMATWAB213,1000.000
YD008155,2070,120101120A,1000.000
YD008155,2430,1011TR138A,1.974
YD008155,2070,1071F76001,0.360
YD008155,2130,1071F76004,0.049
YD008155,2200,1091A07T21,30.284
YD008155,2300,108192HF4B,0.071
YD008155,2410,1231BAS00A,0.070
YD008155,2070,SUBMATWAB148,1000.000
YD008155,2130,SUBMATWAB149,1000.000
YQ008194,2070,120101061A,1000.000
YQ008194,2430,1011TR011A,2.292
YQ008194,2070,1071F76004,0.707
YQ008194,2130,1071F76001,0.046
YQ008194,2200,1091A09C21,44.078
YQ008194,2300,108192HF4A,0.130
YQ008194,2410,1231BAS00A,0.070
YQ008194,2070,SUBMATWAB209,1000.000
YQ008194,2130,SUBMATWAB210,1000.000
EL096105,2070,121102160A,1000.000
EL096105,2430,1011TR620A,5.682
EL096105,2070,1071P62022,6.098
EL096105,2200,1091A06T21,66.300
EL096105,2300,1081G750V2,0.210
EL096105,2410,1101G70545,96.000
NW063076,2070,121101925A,1000.000
NW063076,2430,1011TR614A,5.357
NW063076,2070,1071F76005,0.480
NW063076,2200,1091A07T21,28.900
NW063076,2300,1081G1250B,0.204
NW063076,2410,1101G70545,63.000
MA024158,2070,121100211A,1000.000
MA024158,2430,1011TR076A,2.344
MA024158,2070,1071F76004,0.707
MA024158,2200,1091A07T21,9.462
MA024158,2300,1081G1250B,0.098
MA024158,2410,1101L70540,24.000
MA024233,2070,121102018A,1000.000
MA024233,2430,1011TR076A,2.344
MA024233,2070,1071P20251,0.424
MA024233,2200,1091A07T21,11.914
MA024233,2300,1081G1250B,0.100
MA024233,2410,1101L03440,24.000
EF096050,2070,121101819A,1000.000
EF096050,2430,1011TR433A,5.789
EF096050,2070,1071P62022,5.919
EF096050,2200,1091A07T21,76.350
EF096050,2300,10819240HB,0.220
EF096050,2410,1101G70545,96.000
NR060038,2070,121102217A,1000.000
NR060038,2430,1011TR085A,3.606
NR060038,2070,1071F76004,0.422
NR060038,2200,1091A07T21,118.644
NR060038,2300,1081G1250B,0.153
NR060038,2410,1101L03442,60.000
EL096026,2070,121101307B,1000.000
EL096026,2430,1011TR620A,5.682
EL096026,2200,1091A07T21,71.500
EL096026,2300,10819240HB,0.220
EL096026,2410,1101G70545,96.000
