product,process_id,bom_id
008YQAB114,008YQ207,YQ008240
162KEAB004,162KE005,KE162005
162KEAB017,162KE032,KE162036
008YDAB031,008YD134,YD008155
008YQAB082,008YQ157,YQ008194
096ELAB057,096EL097,EL096105
063NWAB006,063NW066,NW063076
024MAAB053,024MA150,MA024158
024MAAB081,024MA218,MA024233
096EFAB009,096EF048,EF096050
060NRAB019,060NR037,NR060038
096ELAB016,096EL021,EL096026
008YDAB027,008YD128,YD008150
008YMAB062,008YM141,YM008152
008DRAS014,008DR049,DR008063
084UCAS068,084UC097,CC084097
096ELAS043,096EL078,EL096086
090NCAS001,090NC081,NC090081
048TPAS018,048TP323,TP048187
084UCAS104,084UC196,CC084199
096ELAS001,096EL009,EL096009
067KQAS001,067KQ001,KQ067001
162KEAW001,162KE035,KE162039
008Y6AW044,008Y6103,Y6008110
024XJAW019,024XJ051,XJ024051
024MAAW083,024MA213,MA024228
064MRAW035,064MR023,MR064030
064MRAW025,064MR024,MR064032
008Y6AW035,008Y6090,Y6008090
008Y6AW032,008Y6087,Y6008007
096EFBU001,096EF033,EF096033
048TPBU024,048TP392,TP048195
060C3BU001,060C3005,C3060012
144C7BU011,144C7010,C7144009
144C7BU020,144C7018,C7144021
126CTBU001,126CT002,CT126001
084CTBU001,084CT004,CT084006
096EABU001,096EA004,EA096004
086TABU026,086TA127,TA086024
054MFBU004,054MF003,MF054004
072AFBW022,072AF132,AF072132
056ADBW031,056AD080,AD056080
048ACBW026,048AC124,AC048124
084UCCD009,084UC156,CC084156
048TREU028,048TR149,TR048157
048MAGA037,048MA358,MA048144
048TREU027,048TR148,TR048156
252X2GJ006,252X2008,X2252011
252X0GJ004,252X0003,X0252003
0008WHQ259,0008WA249,8W000A01
0415LHQ021,0415L018,5L041026
0442JHQ027,0442J027,2J044033
0442JHQ029,0442J030,2J044037
0345VHQ009,0345V009,5V034011
0225NHQ012,0225N012,5N022011
0282JHQ035,0282J104,2J028036
0225NHQ013,0225N013,5N022012
078U9LW013,078U9031,C9078034
078U9LW012,078U9030,C9078034
078EPLW008,078EP001,EP078009
096ECMS010,096EC009,EC096014
078ENMS018,078EN015,EN078034
096ECMS013,096EC018,EC096018
078U9MS017,078U9034,C9078036
078EPMS003,078EP006,EP078008
078U9MS012,078U9018,C9078017
096ECMS003,096EC002,EC096002
008YKNI092,008YK046,YK008646
008YKNI090,008YK046,YK008046
020YUNI166,020YU006,YU020611
020YUNI024,020YU006,YU020009
020YUNI001,020YU001,YU020001
014OLNI059,014OL001,OL014602
020YUNI283,020YU002,YU020604
012Y3NI127,012Y3001,Y3012604
012Y3NI095,012Y3002,Y3012603
012Y3NI234,012Y3002,Y3012603
132X2NV154,132X2292,X2132354
153XTNV131,153XT167,XT153220
132X2NV159,132X2297,X2132359
048TRNV056,048TR055,TR048067
345XTNV080,345XT059,XT345083
036RPOK001,036RP001,RP036001
048TVOK056,048TV269,TV048272
078EPRK003,078EP009,EP078012
085UOST002,085UO002,UO085001
066TSTE002,066TS030,TS066033
0008WVE009,008YD056,8W000A01
054TSVE001,054TS014,TS054019
008YDVE002,008YD056,YD008056
024MAVG027,024MA259,MA024275
024XJVG009,024XJ074,XJ024091
024XJVG008,024XJ073,XJ024089
008YQVG009,008YQ125,YQ008151
048TPVG012,048TP124,TP048157
153XTVG015,153XT198,XT153256
048TPVG003,048TP196,TP048130
008YMVG008,008YM153,YM008165
064MRYU002,064MR059,MR064059
084UCYZ003,084UC192,CC084194
096EIYZ001,096EI023,EI096025
0086AZA045,0086A193,6A008262
0086AZA026,0086A132,6A008185
0086AZA040,0086A096,6A008234
0008WAB033,008YQ021,8W000A01
054TNAB029,054TN104,TN054104
066TNAB026,066TN073,TN066073
054TNAB027,054TN076,TN054102
054NBAB001,054NB025,NB054013
090MVAB008,090MV050,MV090050
048TWAB016,048TW404,TW048404
048TWAB014,048TW396,TW048396
008YBAB021,008YB045,YB008044
048TWAB019,048TW407,TW048407
008YQAB068,008YQ126,YQ008152
008YQAB080,008YQ151,YQ008186
060NRAB020,060NR038,NR060039
024XJAB025,024XJ078,XJ024098
084UCAB027,084UC178,CC084180
008YMAB072,008YM164,YM008177
008YQAB096,008YQ182,YQ008217
000IAAB004,000IA283,IA000131
178NNAB002,178NN002,NN178002
008YBAB011,008YB026,YB008026
024MAAB086,024MA230,MA024245
008YMAB063,008YM142,YM008153
054TSAB011,054TS044,TS054044
054TNAB036,054TN110,TN054110
048TWAB012,048TW394,TW048394
090NCAB017,090NC079,NC090079
134N9AB006,134N9012,N9134015
008YQAB122,008YQ219,YQ008251
024MAAB073,024MA200,MA024215
008YQAB078,008YQ149,YQ008184
008YQAB088,008YQ170,YQ008207
024MAAB114,024MA265,MA024281
060NRAB016,060NR020,NR060033
008YQAB120,008YQ217,YQ008249
008YBAB009,008YB023,YB008023
024MAAB021,024MA028,MA024029
084UCAB028,084UC193,CC084195
054NRAB004,054NR004,NR054004
008FGAS024,008FG013,FG008013
008YMAS058,008YM172,YM008183
008YDAS088,008YD135,YD008156
008YQAS018,008YQ092,YQ008107
024MAAS017,024MA191,MA024205
008YQAS021,008YQ096,YQ008114
008YQAS031,008YQ132,YQ008166
000SAW007,016D5012,D5016027
0008WAW085,0008WSA6,8W000A01
0008WAW086,0008WSA7,8W000A01
0008WAW056,016D5004,8W000A01
0008WAW065,0008WS211,8W000A01
048TPAW086,048TP094,TP048117
048TPAW103,048TP199,TP048141
008YMAW020,008YM112,YM008121
064MRAW024,064MR022,MR064031
064MRAW021,064MR039,MR064042
064MRAW029,064MR020,MR064025
064MRAW030,064MR027,MR064036
064MRAW022,064MR022,MR064029
008Y6AW046,008Y6109,Y6008117
024XJAW014,024XJ028,XJ024039
024MAAW045,024MA091,MA024095
024MAAW051,024MA099,MA024103
048TPAW056,048TP076,TP048076
0008WBU065,168XI002,8W000A01
084UCBU004,084UC028,CC084025
060U9BU001,060U9007,C9060002
060U9BU003,060U9005,C9060004
054MFBU009,054MF020,MF054022
064AEBW035,064AE202,AE064202
036ABBW009,036AB062,AB036109
096CACD004,096CA003,CA096008
096ELCD002,096EL074,EL096082
054TSCS005,054TS031,TS054031
054TSCS013,054TS043,TS054043
0008WEU042,0008WA225,8W000A01
0008WEU041,252X2012,8W000A01
252X0EU004,252X0008,X0252011
0442JHQ033,0442J032,2J044042
0223RHQ012,0223R009,3R022009
132NYLW078,132NY052,NY132101
078ENMS017,078EN014,EN078033
048TWMS086,048TW527,TW048B07
078ENMS009,078EN010,EN078019
048TWMS080,048TW513,TW048446
048TWMS063,048TW497,TW048487
048TWMS041,048TW398,TW048281
048TWMS087,048TW528,TW048E20
020YUNI084,020YU006,YU020611
008OKNI002,008OK001,OK008001
012Y3NI236,012Y3001,Y3012604
020YUNI041,020YU006,YU020611
012Y3NI101,012Y3001,Y3012604
012Y3NI098,012Y3002,Y3012603
012Y3NI238,012Y3002,Y3012603
008OKNI109,008OK001,OK008601
008OKNI101,008OK001,OK008601
012Y3NI003,012Y3002,Y3012002
008YZNI002,008YZ006,YZ008003
0008WNV334,0008WA59,8W000A01
0008WNV450,153XT154,8W000A01
048TRNV033,048TR039,TR048038
048TRNV107,048TR111,TR048119
048TRNV003,048TR003,TR048004
000IAQR035,000IA288,IA000110
000IAQR007,000IA163,IA000075
008YMQW005,008YM137,YM008148
000SSS006,153XT134,XT153174
0008WSS008,0008WA160,8W000A01
153XTSS004,153XT134,XT153174
008YMTH001,008YM179,YM008191
064RKVG004,064RK005,RK064006
008YDVG009,008YD107,YD008116
008YQVG010,008YQ128,YQ008155
008YDVG010,008YD108,YD008117
024MAVG012,024MA166,MA024208
024MAVG008,024MA181,MA024194
008YQVG002,008YQ104,YQ008124
000IAXF001,000IA132,8W000A05
084UCYZ004,084UC202,CC084205
0008WAB235,008YQ188,YQ008223
0008WAB162,008YQ117,8W000A01
048TWMS068,048TW503,TW048239
0008WNV513,0008WS353,8W000A01
054NBAB013,054NB044,8W000A01
056THCM127ENG,056TH122ENG,TH056176
132X2CME63ENG,132X2368,X2132435
345XTCM032ENG,345XTE11ENG,XT345E11
0223RCM006ENG,0223R009,3R022009
153XTCME014ENG,153XT195,XT153E58
008YMCME60ENG,008YME13ENG,YM008E15
024MACM127ENG,024MA257,MA024273
000IACM120ENG,000IA146ENG,IA000063
008YQCME67ENG,008YQ204,YQ008E81
008YQCME39ENG,008YQ162,YQ008199
192X8CM005ENG,192X8003,X8192005
252X2CM013ENG,252X2001ENG,X2252E07
084UNCM001ENG,084UNE001,UN084E01
0115XCM001ENG,0115X001,8W000A01
008FGCME26ENG,008FGE03ENG,FG008E05
132X2CME60ENG,132X2E20ENG,X2132E72
067N5CM019ENG,067N5010,8W000A01
008YQCME79ENG,008YQ216,YQ008E85
200N7CM010ENG,200N7040,N7200042
134N9CM009ENG,134N9013,N9134016
048TPCM171ENG,048TP392,TP048195
134N9CM008ENG,134N9007,N9134010
008YMCME59ENG,008YME12ENG,YM008E18
048LFCM023ENG,048LF046,LF048101
054TNCM106ENG,054TN113,TN054113
153XTCME011ENG,153XT165,XT153E56
153XTCM108ENG,153XT134,XT153E41
008YQCME65ENG,008YQ170,YQ008207
0008WLF001,0008WLAS001,8W000A01
000SAW014,016D5012,D5016044
000IABW053,000IA114,IA000039
020YUNI128,020YU001,YU020603
012Y1NI048,012Y1002,Y1012604
020YUNI154,020YU006,YU020611
020YUNI163,020YU001,YU020603
000SNV332,345XT053,XT345075
008OKNI071,008OK001,OK008601
008OKNI073,008OK001,OK008601
010YKNI043,010YK026,YK010631
020YUNI189,020YU002,YU020604
008OKNI079,008OK001,OK008601
008OKNI084,008OK001,OK008601
020YUNI219,020YU002,YU020604
020YUNI228,020YU001,YU020603
014OLNI033,014OL001,OL014602
020YUNI115,020YU002,YU020604
020YUNI254,020YU002,YU020604
020YUNI209,020YU002,YU020604
012Y3NI175,012Y3002,Y3012603
014OANI060,014OA002,OA014603
008OKNI087,008OK001,OK008601
020YUNI125,020YU002,YU020604
020YUNI201,020YU002,YU020604
020YUNI289,020YU006,YU020611
012Y3NI169,012Y3002,Y3012603
000IABW123,000IA259,IA000121
020YUNI185,020YU002,YU020604
008OKNI057,008OK001,OK008601
008OKNI047,008OK001,OK008601
020YUNI311,020YU002,YU020604
020YUNI327,020YU002,YU020604
020YUNI335,020YU002,YU020604
012Y3NI199,012Y3001,Y3012604
020YUNI339,020YU006,YU020611
020YUNI341,020YU002,YU020604
012Y3NI188,012Y3001,Y3012604
012Y3NI138,012Y3002,Y3012603
014OANI052,014OA002,OA014603
008YQCME22ENG,008YQ132,YQ008166
000IABW036,000IA031,IA000016
012Y1NI057,012Y1002,Y1012604
012Y3NI170,012Y3002,Y3012603
016OFNI031,016OF004,OF016606
008OKNI042,008OK001,OK008601
014OANI073,014OA002,OA014603
012Y1NI052,012Y1002,Y1012604
012Y3NI210,012Y3002,Y3012603
020YUNI136,020YU002,YU020604
014OANI071,014OA002,OA014603
012Y3NI128,012Y3001,Y3012604
0008MNV001,0008M007,8M000A20
020YUNI151,020YU001,YU020603
020YUNI146,020YU002,YU020604
020YUNI301,020YU002,YU020604
020YUNI160,020YU006,YU020611
345XTNV076,345XT056,XT345078
014OLNI027,014OL001,OL014602
016OFNI032,016OF001,OF016604
008OKNI104,008OK001,OK008601
020YUNI360,020YU006,YU020611
020YUNI372,020YU006,YU020611
016OFNI037,016OF001,OF016604
020YUNI378,020YU002,YU020604
020YUNI376,020YU006,YU020611
132X2NV212,132X2368,X2132435
240UETH001,240UE001,UE240001
020YUNI383,020YU002,YU020604
0008WNV548,132X2370,8W000A01
0086ANV222,0086A184,6A008253
020YUNI385,020YU006,YU020611
008OKNI093,008OK001,OK008601
000IAQR012,000IA184,IA000087
054NBAB007,054NB044,NB054044
008OKNI095,008OK001,OK008601
012Y3NI146,012Y3002,Y3012603
012Y3NI177,012Y3002,Y3012603
020YUNI396,020YU001,YU020603
0086BEU017,0086B033,6B008041
020YUNI282,020YU006,YU020611
008OKNI081,008OK001,OK008601
008OKNI043,008OK001,OK008601
008Y7NI029,008Y7001,Y7008602
008Y7NI031,008Y7001,Y7008602
020YUNI156,020YU006,YU020611
020YUNI402,020YU001,YU020603
162KEAS010,162KE038,KE162044
020YUNI275,020YU002,YU020604
020YUNI204,020YU002,YU020604
012Y3NI140,012Y3002,Y3012603
008OKNI055,008OK001,OK008601
345XTNV078,345XT057,XT345080
048TRNV121,048TR147,TR048155
132X2NV227,132X2384,X2132454
0086AZA042,0086A190,6A008259
178NNAS001,178NN004,NN178004
024XJAW020,024XJ052,XJ024052
024XJAW049,024XJ106,XJ024136
024XJAW024,024XJ069,XJ024082
200N7BU031,200N7045,N7200045
024MABU002,024MA102,MA024163
0008WHQ179,0008WAA10,8W000A01
016OFNI022,016OF001,OF016604
020YUNI059,020YU006,YU020611
014OLNI050,014OL001,OL014602
014OLNI047,014OL001,OL014602
012Y3NI228,012Y3001,Y3012604
012Y3NI159,012Y3001,Y3012604
012Y3NI222,012Y3002,Y3012603
008Y6VG013,008Y6115,Y6008125
008YDVG003,008YD097,YD008104
0086AZA021,0086A121,6A008172
0086AZA041,0086A187,6A008256
0086AZA013,0086A108,6A008159
0086AZA008,0086A101,6A008150
0008WAB034,0008W330,8W000A01
008YDAB032,008YD136,YD008157
024MAAB089,024MA238,MA024253
063NWAB008,063NW067,NW063077
063NWAS047,063NW085,NW063096
048TGAS017,048TG327,TG048325
0008WAW088,016D5009,8W000A01
024MAAW060,024MA131,MA024139
024MAAW065,024MA140,MA024149
000IABW105,000IA214,IA000002
000IABW122,000IA258,IA000002
0008WEU053,0086B034,8W000A01
020YUNI407,020YU001,YU020603
012Y3NI227,012Y3001,Y3012604
012Y3NI092,012Y3002,Y3012603
012Y3NI060,012Y3002,Y3012603
014OLNI035,014OL001,OL014602
0008WNV473,132X2297,8W000A01
0008WNV451,0008WA194,8W000A01
048TRNV048,048TR003,TR048004
090MVQW030,090MV071,MV090074
048XZVE005,048XZ006,XZ048012
0008WVG063,0008WS358,8W000A01
064RKVG001,064RK002,RK064002
008YQVG024,008YQ180,YQ008216
0008WAB236,0008WA403,8W000A01
000IABW124,000IA261,IA000001
048TWMS059,048TW473,TW048473
162KECM026ENG,162KE035,KE162043
008YQCM142ENG,008YQ202,YQ008235
096EFCM071ENG,096EF044,EF096045
008YDCME19ENG,008YD128,YD008150
345XTCM030ENG,345XT064,XT345E09
192X8CM003ENG,192X8002,X8192004
008YDCME27ENG,008YDE13ENG,YD008E16
200KXCM014ENG,200KX012,KX200022
132X2CME64ENG,132X2369,X2132E75
162KECME21ENG,162KE040,KE162E17
008FGCME27ENG,008FG030,FG008030
048TRCM063ENG,048TR147,TR048155
096ELCME15ENG,096EL078,EL096086
240UECM001ENG,240UE001,UE240001
008YDCME28ENG,008YD135,YD008156
024MACM137ENG,024MA272,MA024288
072AFCM041ENG,072AF148,AF072148
153XTCM116ENG,153XT108,XT153200
048TPCM120ENG,048TP199,TP048135
132Y2CM001ENG,132Y2001ENG,Y2132001
168XICM001ENG,168XI002,XI168002
064AECM057ENG,064AE112,AE064152
000IAVT005,000IA162,IA000074
000SNV294,0086A128,6A008179
008OKNI044,008OK001,OK008601
008YKNI084,008YK027,YK008605
008Y7NI030,008Y7001,Y7008602
020YUNI162,020YU001,YU020603
012Y1NI055,012Y1002,Y1012604
012Y3NI160,012Y3002,Y3012603
008OKNI067,008OK001,OK008601
008OKNI075,008OK001,OK008601
008OKNI036,008OK001,OK008601
012Y1NI059,012Y1002,Y1012604
012Y3NI167,012Y3001,Y3012604
020YUNI226,020YU002,YU020604
020YUNI238,020YU001,YU020603
020YUNI145,020YU002,YU020604
020YUNI246,020YU002,YU020604
014OANI063,014OA002,OA014603
020YUNI133,020YU006,YU020611
020YUNI256,020YU002,YU020604
020YUNI265,020YU001,YU020603
000IABW031,000IA034,IA000015
014OLNI031,014OL001,OL014602
012Y3NI181,012Y3002,Y3012603
012Y3NI190,012Y3002,Y3012603
020YUNI148,020YU002,YU020604
010YKNI052,010YK031,YK010634
020YUNI295,020YU002,YU020604
020YUNI244,020YU002,YU020604
012Y3NI147,012Y3001,Y3012604
020YUNI303,020YU002,YU020604
020YUNI120,020YU002,YU020604
020YUNI329,020YU002,YU020604
008OKNI058,008OK001,OK008601
014OLNI046,014OL001,OL014602
132X2NV170,132X2313,X2132375
020YUNI337,020YU006,YU020611
020YUNI293,020YU002,YU020604
012Y3NI196,012Y3002,Y3012603
008OKNI069,008OK001,OK008601
014OANI069,014OA002,OA014603
012Y3NI204,012Y3002,Y3012603
012Y3NI185,012Y3002,Y3012603
024XWCM002ENG,024XW002ENG,XW024002
014OLNI028,014OL001,OL014602
020YUNI207,020YU002,YU020604
014OLNI038,014OL001,OL014602
008YZNI036,008YZ006,YZ008604
008OKNI089,008OK001,OK008601
020YUNI242,020YU001,YU020603
012Y1NI049,012Y1002,Y1012604
012Y3NI200,012Y3002,Y3012603
020YUNI214,020YU002,YU020604
008OKNI035,008OK001,OK008601
012Y3NI152,012Y3001,Y3012604
008YZNI040,008YZ006,YZ008004
020YUNI187,020YU002,YU020604
020YUNI175,020YU002,YU020604
0008WNV549,132X2372,8W000A01
014OANI050,014OA002,OA014603
014OLNI042,014OL001,OL014602
000IAQR039,000IA298,IA000143
014OANI053,014OA002,OA014603
016OFNI050,016OF001,OF016604
0086ANV224,0086A186,6A008255
008OKNI038,008OK001,OK008601
020YUNI362,020YU006,YU020611
020YUNI374,020YU006,YU020611
009YZNI013,009YZ001,YZ009602
020YUNI380,020YU006,YU020611
0008WAS138,0008WA457,8W000A01
132X2NV213,132X2369,X2132436
012Y3NI226,012Y3002,Y3012603
008OKNI041,008OK001,OK008601
020YUNI095,020YU006,YU020611
008OKNI064,008OK001,OK008601
012Y3NI145,012Y3002,Y3012603
012Y3NI139,012Y3002,Y3012603
020YUNI392,020YU001,YU020603
010YKNI054,010YK025,YK010630
008OKNI040,008OK001,OK008601
016OFNI030,016OF004,OF016606
020YUNI398,020YU006,YU020611
020YUNI172,020YU002,YU020604
012Y3NI137,012Y3002,Y3012603
012Y3NI142,012Y3001,Y3012604
132X2NV224,132X23382,X2132451
020YUNI296,020YU002,YU020604
012Y3NI132,012Y3001,Y3012604
012Y3NI220,012Y3002,Y3012603
132X2NV230,132X2387,X2132458
132X2NV228,132X2385,X2132455
0086AZA043,0086A191,6A008260
048MABU043,048MA300,MA048103
144C7BU007,144C7006,C7144008
134N9BU003,134N9007,N9134010
048TREU014,048TR122,TR048130
0442JHQ042,0442J040,2J044051
096EFMS006,096EF058,EF096063
020YUNI315,020YU001,YU020603
014OLNI057,014OL001,OL014602
012Y3NI216,012Y3001,Y3012604
012Y3NI143,012Y3001,Y3012604
012Y3NI212,012Y3002,Y3012603
012Y3NI124,012Y3002,Y3012603
048TVOK005,048TV155,TV048075
008YQAB053,008YQ099,YQ008117
063NWAS037,063NW059,NW063069
000SAW030,016D5032,D5016083
000SAW032,016D5037,D5016092
024MAAW048,024MA094,MA024098
016D5AW048,016D5037,D5016092
024XJAW021,024XJ053,XJ024054
168XIBU002,168XI002,XI168002
000IABW159,000IA360,IA000002
0008WEU043,252X0007,8W000A01
0086BEU018,0086B034,6B008043
012Y3NI096,012Y3001,Y3012604
020YUNI404,020YU001,YU020603
012Y3NI071,012Y3002,Y3012603
008OKNI052,008OK001,OK008601
014OLNI036,014OL001,OL014602
008OKNI056,008OK001,OK008601
000SNV405,153XT190,XT153246
048TRNV091,048TR091,TR048100
319UKNV002,319UK002,UK319003
0008WVG068,0008WA473,8W000A01
008Y6VG008,008Y6100,Y6008104
0008WNV180,0086A038,8W000A01
0008WCME536ENG,0008WE79ENG,8M000A20
084UCCM137ENG,084UC288ENG,CC084074
088Y2CME002ENG,088Y2003,Y2088E001
136XZCME004ENG,136XZ002,XZ136E02
132X2CM109ENG,132X2386,X2132457
008YDCME26ENG,008YDE12ENG,YD008E15
132X2CME67ENG,132X23382,X2132E78
153XTCM127ENG,153XT198,XT153256
008YDCME29ENG,008YD136,YD008157
008YQCME58,008YQ188,YQ008E77
096ELCM041ENG,096EL035,EL096039
060CACM010ENG,060CA011,CA060011
000SNV149,153XT081,XT153113
0008WNV366,0008WA109,8W000A01
020YUNI116,020YU002,YU020604
014OLNI032,014OL001,OL014602
020YUNI143,020YU002,YU020604
008YZNI044,008YZ006,YZ008604
020YUNI135,020YU001,YU020603
012Y3NI162,012Y3002,Y3012603
008OKNI061,008OK001,OK008601
016OFNI041,016OF002,OF016603
012Y1NI061,012Y1002,Y1012604
020YUNI123,020YU002,YU020604
012Y1NI053,012Y1002,Y1012604
020YUNI168,020YU002,YU020604
020YUNI153,020YU006,YU020611
020YUNI129,020YU002,YU020604
020YUNI250,020YU002,YU020604
020YUNI221,020YU002,YU020604
020YUNI174,020YU002,YU020604
020YUNI230,020YU001,YU020603
008OKNI091,008OK001,OK008601
012Y3NI126,012Y3001,Y3012604
012Y3NI134,012Y3002,Y3012603
020YUNI286,020YU002,YU020604
012Y3NI192,012Y3002,Y3012603
014OLNI029,014OL001,OL014602
020YUNI141,020YU002,YU020604
014OLNI044,014OL001,OL014602
020YUNI305,020YU002,YU020604
020YUNI178,020YU002,YU020604
020YUNI278,020YU002,YU020604
016OFNI045,016OF001,OF016604
345XTNV066,345XT046,XT345068
014OANI067,014OA002,OA014603
020YUNI343,020YU002,YU020604
020YUNI232,020YU001,YU020603
020YUNI276,020YU002,YU020604
