bom_id,oper,part_id,qty
XT345090,2070,121102197A,1000.000
XT345090,2430,1011TR439A,7.237
XT345090,2070,1071F76004,0.979
XT345090,2130,1071F76004,0.153
XT345090,3130,1071F76004,0.317
XT345090,3330,1071F310JB,1.412
XT345090,2200,1091A07C41,250.996
XT345090,3200,1091A07C41,68.156
XT345090,2300,1081GE100C,0.280
XT345090,2052,1101T70525,8.680
XT345090,2410,1101L70528,345.000
XT345090,2070,SUBMATWNV070,1000.000
XT345090,2130,SUBMATWNV069,1000.000
XT345090,3130,SUBMATWNV157,1000.000
XT345090,3330,SUBMATWNV518,1000.000
XT345090,2052,SUBMATSNV387,1000.000
IA000158,3720,1011CA358A,0.016
6A008239,2052,1221C20040,6000.000
6A008239,2070,121101916A,1000.000
6A008239,2434,1011TR727A,9.167
6A008239,2070,1071F350L1,0.000
6A008239,2130,1071F76004,1.048
6A008239,3130,1071F76004,0.000
6A008239,2200,1091A06C41,86.804
6A008239,2300,1081E770A1,0.297
6A008239,2052,1101T70525,8.680
6A008239,2070,SUBMATWNV419,1000.000
6A008239,2130,SUBMATWNV519,1000.000
6A008239,3130,SUBMATWNV520,1000.000
6A008239,2052,SUBMATSNV388,1000.000
6A008240,2070,1281S0050A,1000.000
6A008240,2434,1011TR727A,9.167
6A008240,2070,1071F350L1,0.040
6A008240,2130,1071F76004,1.048
6A008240,3130,1071F76004,1.048
6A008240,2200,1091A06C41,86.804
6A008240,2300,1081E770A1,0.297
6A008240,2070,SUBMATWNV419,1000.000
6A008240,2130,SUBMATWNV519,1000.000
6A008240,3130,SUBMATWNV520,1000.000
EF096013,2070,1071P62001,1.304
EF096013,2200,1091A07T41,85.000
EF096013,2300,10811802H1,0.248
EF096013,2410,1101L70545,96.000
EF096013,2430,1011TR333B,5.789
EF096013,2070,121101331A,1000.000
Y6008080,2070,120101055A,1000.000
Y6008080,2070,1071F76004,0.070
Y6008080,2200,1091G08PA4,11.480
Y6008080,2300,10819240HD,0.101
Y6008080,2410,1231BAS00A,0.070
X2132E65,2410,1101L70542,132.000
X2132E65,2070,SUBMATWCME466ENG,4000.000
X2132E65,2070,121102076A,1000.000
X2132E65,2430,1011TR726A,9.821
X2132E65,2070,1071F90020,9.292
X2132E65,2200,1091A06C41,175.680
X2132E65,2300,1081760LB7,0.510
IA000E14,3720,1011CA363A,0.008
NR060038,2070,121102217A,1000.000
NR060038,2430,1011TR085A,3.606
NR060038,2070,1071F76004,0.422
NR060038,2200,1091A07T21,118.644
NR060038,2300,1081G1250B,0.153
NR060038,2410,1101L03442,60.000
YQ008107,2070,120100130A,1000.000
YQ008107,2430,1011TR042A,2.292
YQ008107,2070,1071F76004,0.407
YQ008107,2200,1091G08PA4,33.820
YQ008107,2300,108192HF42,0.129
YQ008107,2410,1231BAS00A,0.070
TN054067,2200,1091A07T21,107.650
TN054067,2300,10819200H2,0.720
TN054067,2410,1231BAS00A,0.070
TN054067,2430,1011TR024B,10.185
TN054067,2070,120100644A,1000.000
TN054067,2070,1071P49001,1.473
MA048136,2070,121101846A,1000.000
MA048136,2430,1011TR005A,2.292
MA048136,2070,1071F76004,0.246
MA048136,2200,1091G08PA4,89.000
MA048136,2300,1081760LB5,0.099
MA048136,2410,1101G30540,48.000
MR064035,2070,1071P20251,1.205
MR064035,2200,1091A07T41,74.000
MR064035,2300,1081G1250B,0.335
MR064035,2410,1101L70560,64.000
MR064035,2430,1011TR035A,7.640
MR064035,2070,121100947A,1000.000
YM008119,2070,120100069A,1000.000
YM008119,2070,1071F76004,0.071
YM008119,2200,1091A07T41,8.202
YM008119,2300,1081G700L1,0.018
YM008119,2410,1231BAS00A,0.070
KE162039,2070,121102173A,1000.000
KE162039,2070,1071F76004,0.402
KE162039,2130,1071F76004,0.255
KE162039,2200,1091G07PA4,314.958
KE162039,2300,1081125036,0.180
KE162039,2410,1101L70530,162.000
KE162039,2070,SUBMATWAW135,1000.000
KE162039,2130,SUBMATWAW136,1000.000
KE162039,2430,1011TR506A,4.545
TR048132,2070,120101053A,1000.000
TR048132,2430,1011TR070A,11.458
TR048132,2070,1071F76004,1.645
TR048132,2130,1071F76004,1.645
TR048132,2200,1091A07C21,78.056
TR048132,2300,1081G631H2,0.717
TR048132,2410,1231BAS00A,0.070
TR048132,2070,SUBMATWCM022,1000.000
TR048132,2130,SUBMATWEU024,1000.000
YU020002,2070,1071F76004,0.054
YU020002,2200,1091A08T41,18.160
YU020002,2300,108192HF36,0.016
YU020002,2410,1231BAS00A,0.070
YU020002,2070,120100185B,1000.000
YD008095,2430,1011TR138A,1.930
YD008095,2070,1071F76004,0.219
YD008095,2200,1091A08C41,21.900
YD008095,2300,108192HF4A,0.080
YD008095,2410,1231BAS00A,0.070
YD008095,2070,120100091A,1000.000
RK064006,2070,121100935A,1000.000
RK064006,2430,1011TR048A,4.231
RK064006,2070,1071F76004,0.446
RK064006,2200,1091A07C21,58.450
RK064006,2300,1081G1250B,0.172
RK064006,2410,1101L70560,64.000
NR060021,2070,1071P20251,0.509
NR060021,2200,1091A07T21,90.800
NR060021,2300,1081125006,0.167
NR060021,2410,1101L03442,60.000
NR060021,2430,1011TR085A,3.606
NR060021,2070,121100834A,1000.000
CC084007,2070,1071P62001,2.445
CC084007,2200,1091A08T21,62.660
CC084007,2410,1101L70545,84.000
CC084007,2070,121101072A,1000.000
CC084007,2430,1011TR097A,5.383
CC084007,2300,108117HFU8,0.220
D5016027,2052,1221C20008,6000.000
D5016027,2070,121100049B,1000.000
D5016027,2430,1011TR588B,11.224
D5016027,2070,1071F76004,0.075
D5016027,2130,1071F76004,1.483
D5016027,2200,1091A08T41,239.850
D5016027,2300,1081G1250B,0.471
D5016027,2052,1101T70525,8.680
D5016027,2070,SUBMATWAW088,1000.000
D5016027,2130,SUBMATWAW058,1000.000
D5016027,2052,SUBMATSAW007,1000.000
CC084074,2070,1071P62022,1.184
CC084074,2200,1091A07C21,54.675
CC084074,2300,1081G750V7,0.222
CC084074,2410,1101L70545,84.000
CC084074,2430,1011TR052A,5.264
CC084074,2070,121101118A,1000.000
5N022010,2070,121102230A,1000.000
5N022010,2070,1071F76004,1.545
5N022010,2200,1091A06C41,22.496
5N022010,2300,1081A381C1,0.164
Y3012002,2410,1231BAS00A,0.070
Y3012002,2300,10819240H5,0.008
Y3012002,2070,120100153A,1000.000
Y3012002,2070,1241FAC26S,0.083
YQ008235,2070,120101143A,1000.000
YQ008235,2430,1011TR347A,2.292
YQ008235,2070,1071F76004,0.709
YQ008235,2200,1091A07T41,11.958
YQ008235,2300,108192HF4B,0.117
YQ008235,2410,1231BAS00A,0.070
C9060004,2070,1071P62001,1.203
C9060004,2200,1091A08C21,45.545
C9060004,2300,1081G750V7,0.185
C9060004,2410,1101L70545,60.000
C9060004,2430,1011TR091A,4.545
C9060004,2070,121100693A,1000.000
EF096045,2070,121101350B,1000.000
EF096045,2430,1011TR333B,5.789
EF096045,2070,1071P62022,4.192
EF096045,2130,1071F310JB,0.975
EF096045,2200,1091A07C21,84.490
EF096045,3200,1091A09C21,129.000
EF096045,2300,10819240Z1,0.260
EF096045,2410,1101L70545,96.000
EF096045,2070,SUBMATWBU039,1000.000
EF096045,2130,SUBMATWBU040,1000.000
3A034017,2070,121101913C,1000.000
3A034017,2070,1071F350L2,0.198
3A034017,2130,1071F40001,1.453
3A034017,2200,1091A06C41,25.300
3A034017,3200,1091A06C41,36.200
3A034017,2300,1081A381C1,0.096
3A034017,2070,SUBMATWHQ149,1000.000
3A034017,2130,SUBMATWHQ150,1000.000
YZ008604,2300,108192HF36,0.000
YZ008604,2070,120100008A,0.000
YZ008604,3720,1011CA139A,0.014
YZ008604,2070,1241FAC26S,0.000
OK008001,2410,1231BAS00A,0.070
OK008001,2300,10819240H5,0.004
OK008001,2070,120100022A,1000.000
OK008001,2070,1241FAC26S,0.083
Y7008001,2410,1231BAS00A,0.070
Y7008001,2300,108192HF36,0.006
Y7008001,2070,120100009A,1000.000
Y7008001,2070,1241FAC26S,0.083
Y3012001,2410,1231BAS00A,0.070
Y3012001,2300,10819240H5,0.008
Y3012001,2070,120100155A,1000.000
Y3012001,2070,1241FAC26S,0.083
6A008241,2052,1221C20036,3000.000
6A008241,2052,1221C20037,5000.000
6A008241,2052,1221R20049,1000.000
6A008241,2070,121101900A,1000.000
6A008241,2434,1011TR753A,9.167
6A008241,2070,1071F350L1,0.047
6A008241,2130,1071F76004,0.000
6A008241,2200,1091A06C41,96.630
6A008241,2300,1081E770A1,0.297
6A008241,2052,1101T70525,8.680
6A008241,2070,SUBMATWNV182,1000.000
6A008241,2130,SUBMATWNV526,1000.000
6A008241,2052,SUBMATSNV389,1000.000
6A008242,2052,1221C20036,3000.000
6A008242,2052,1221C20037,5000.000
6A008242,2052,1221R20049,1000.000
6A008242,2070,121101900A,1000.000
6A008242,2434,1011TR753A,9.167
6A008242,2070,1071F350L1,0.047
6A008242,2130,1071F76004,0.000
6A008242,2200,1091A06C41,96.630
6A008242,2300,1081E770A1,0.297
6A008242,2052,1101T70525,8.680
6A008242,2070,SUBMATWNV182,1000.000
6A008242,2130,SUBMATWNV527,1000.000
6A008242,2052,SUBMATSNV390,1000.000
6A008243,2052,1221C20036,3000.000
6A008243,2052,1221C20037,5000.000
6A008243,2052,1221R20049,1000.000
6A008243,2070,121101900A,1000.000
6A008243,2434,1011TR753A,9.167
6A008243,2070,1071F350L1,0.047
6A008243,2130,1071F76004,0.000
6A008243,2200,1091A06C41,96.630
6A008243,2300,1081E770A1,0.297
6A008243,2052,1101T70525,8.680
6A008243,2070,SUBMATWNV182,1000.000
6A008243,2130,SUBMATWNV528,1000.000
6A008243,2052,SUBMATSNV391,1000.000
XT345082,2052,1221C20016,15000.000
XT345082,2052,1221I20012,1000.000
XT345082,2052,1221I20011,1000.000
XT345082,2052,1221R20064,1000.000
XT345082,2052,1221R20005,1000.000
XT345082,2052,1221R20006,1000.000
XT345082,2070,121102141A,1000.000
XT345082,2430,1011TR755A,7.237
XT345082,2070,1071F76004,0.824
XT345082,2130,1071F76004,0.438
XT345082,3130,1071F310JB,1.412
XT345082,3330,1071F76001,1.412
XT345082,4130,1071F76001,2.824
XT345082,2200,1091A07C41,241.782
XT345082,3200,1091A07C41,141.050
XT345082,3400,1091A07C41,146.292
XT345082,2300,1081GE100C,0.400
XT345082,2052,1101T70525,8.680
XT345082,2410,1101L70528,345.000
XT345082,2070,SUBMATWCM510,2000.000
XT345082,2130,SUBMATWNV261,1000.000
XT345082,3130,SUBMATWNV492,1000.000
XT345082,3330,SUBMATWNV493,1000.000
XT345082,4130,SUBMATWNV493,2000.000
XT345082,2052,SUBMATSNV366,1000.000
XT345083,2052,1221C20016,15000.000
XT345083,2052,1221I20012,1000.000
XT345083,2052,1221I20011,1000.000
XT345083,2052,1221R20064,1000.000
XT345083,2052,1221R20005,1000.000
XT345083,2052,1221R20006,1000.000
XT345083,2070,121102141A,1000.000
XT345083,2430,1011TR755A,7.237
XT345083,2070,1071F76004,0.824
XT345083,2130,1071F76004,0.438
XT345083,3130,1071F310JB,1.412
XT345083,3330,1071F76001,4.236
XT345083,4130,1071F76001,5.648
XT345083,2200,1091A07C41,241.802
XT345083,3200,1091A07C41,177.248
XT345083,3400,1091A07C41,184.680
XT345083,2300,1081GE100C,0.387
XT345083,2052,1101T70525,8.680
XT345083,2410,1101L70528,345.000
XT345083,2070,SUBMATWCM510,2000.000
XT345083,2130,SUBMATWNV261,1000.000
XT345083,3130,SUBMATWNV492,1000.000
XT345083,3330,SUBMATWNV494,3000.000
XT345083,4130,SUBMATWNV494,4000.000
XT345083,2052,SUBMATSNV367,1000.000
XT345092,2052,1221C20016,15000.000
XT345092,2052,1221I20012,1000.000
XT345092,2052,1221I20011,1000.000
XT345092,2052,1221R20064,1000.000
XT345092,2052,1221R20005,1000.000
XT345092,2052,1221R20006,1000.000
XT345092,2070,121102141A,1000.000
XT345092,2430,1011TR755A,7.237
XT345092,2070,1071F76004,0.824
XT345092,2130,1071F76004,0.438
XT345092,3130,1071F310JB,1.412
XT345092,3330,1071FHR900,4.236
XT345092,4130,1071F76001,1.412
XT345092,4330,1071FHR900,4.236
XT345092,4530,1071F76001,1.412
XT345092,4730,1071FHR900,4.236
XT345092,5130,1071F76001,1.412
XT345092,5330,1071FHR900,4.236
XT345092,2200,1091A07C41,241.782
XT345092,3200,1091A07C41,139.244
XT345092,3400,1091A07C41,137.844
XT345092,3600,1091A07C41,139.824
XT345092,4200,1091A07C41,140.866
XT345092,2300,1081GE100C,0.430
XT345092,2052,1101T70525,8.680
XT345092,2410,1101L70528,345.000
XT345092,2070,SUBMATWCM510,2000.000
XT345092,2130,SUBMATWNV261,1000.000
XT345092,3130,SUBMATWNV444,1000.000
XT345092,3330,SUBMATWNV446,3000.000
XT345092,4130,SUBMATWNV445,1000.000
XT345092,4330,SUBMATWNV446,3000.000
XT345092,4530,SUBMATWNV445,1000.000
XT345092,4730,SUBMATWNV446,3000.000
XT345092,5130,SUBMATWNV445,1000.000
XT345092,5330,SUBMATWNV446,3000.000
XT345092,2052,SUBMATSNV393,1000.000
IA000045,2021,1071FC86R3,0.111
IA000045,3720,1011CA245A,0.016
IA000096,2021,1071FC86R3,0.075
IA000096,3720,1011CA301A,0.008
EI096025,2070,121101963A,1000.000
EI096025,2070,1071P62022,2.948
EI096025,2200,1091A07T21,83.618
EI096025,2300,108117HFU8,0.222
EI096025,2410,1101L70545,96.000
EI096025,2430,1011TR733A,5.263
MA024215,2070,121102018A,1000.000
MA024215,2430,1011TR076A,2.344
MA024215,2070,1071P20251,0.723
MA024215,2200,1091A07T21,10.224
MA024215,2300,1081G1250B,0.099
MA024215,2410,1101L70540,24.000
MA024233,2070,121102018A,1000.000
MA024233,2430,1011TR076A,2.344
MA024233,2070,1071P20251,0.424
MA024233,2200,1091A07T21,11.914
MA024233,2300,1081G1250B,0.100
MA024233,2410,1101L03440,24.000
XT153237,2052,1221C20036,1000.000
XT153237,2070,121102312B,1000.000
XT153237,2430,1011TR439A,7.237
XT153237,2070,1071F350L1,0.097
XT153237,2130,1071F76005,1.424
XT153237,2200,1091G08PA4,143.402
XT153237,2300,1081760LB7,0.322
XT153237,2052,1101T70525,8.680
XT153237,2410,1101L70530,153.000
XT153237,2070,SUBMATWAS128,1000.000
XT153237,2130,SUBMATWAS129,1000.000
XT153237,2052,SUBMATSAS022,1000.000
XT153236,2052,1221C20036,3000.000
XT153236,2070,121102319A,1000.000
XT153236,2430,1011TR439A,7.237
XT153236,2070,1071F350L1,0.055
XT153236,2130,1071F350L1,0.008
XT153236,3130,1071F76005,1.424
XT153236,2200,1091G08PA4,110.972
XT153236,2300,1081760LB7,0.322
XT153236,2052,1101T70525,8.680
XT153236,2410,1101L70530,153.000
XT153236,2070,SUBMATWAS123,1000.000
XT153236,2130,SUBMATWAS125,1000.000
XT153236,3130,SUBMATWAS124,1000.000
XT153236,2052,SUBMATSAS021,1000.000
TP048117,2070,120100482A,1000.000
TP048117,2430,1011TR070A,11.459
TP048117,2070,1071F76004,0.749
TP048117,2130,1071F76004,0.477
TP048117,3130,1071F76004,0.075
TP048117,2200,1091A08T41,285.181
TP048117,2300,108197HF02,0.717
TP048117,2410,1231BAS00A,0.070
TP048117,2070,SUBMATWAW096,1000.000
TP048117,2130,SUBMATWAW085,1000.000
TP048117,3130,SUBMATWAW086,1000.000
TP048104,2070,1071P49001,1.690
TP048104,2070,120100366B,1000.000
TP048104,2200,1091A09C21,100.958
TP048104,2300,108197HF02,0.775
TP048104,2410,1231BAS00A,0.070
TP048104,2430,1011TR070A,11.460
MA048A38,2070,1071P20251,0.582
MA048A38,2200,1091A10C41,85.400
MA048A38,2300,1081352003,0.110
MA048A38,2410,1101L70535,48.000
MA048A38,2430,1011TR011A,2.292
MA048A38,2070,121100372A,1000.000
MA048040,2070,1071P20251,0.747
MA048040,2200,1091A10C41,69.500
MA048040,2300,1081352003,0.110
MA048040,2410,1101L70535,48.000
MA048040,2430,1011TR011A,2.292
MA048040,2070,121100393A,1000.000
MA048139,2070,1071P20251,0.747
MA048139,2200,1091A10C41,69.500
MA048139,2300,1081125001,0.110
MA048139,2410,1101L70535,48.000
MA048139,2430,1011TR011A,2.292
MA048139,2070,121100393A,1000.000
AD056080,2070,120100734A,1000.000
AD056080,2070,1071P49001,1.523
AD056080,2200,1091A07C41,225.930
AD056080,2300,1081G770G1,0.213
AD056080,2430,1011TR141A,4.231
6B008034,2052,1221C20036,3000.000
6B008034,2052,1221C20037,5000.000
6B008034,2052,1221R20049,1000.000
6B008034,2070,121101900A,1000.000
6B008034,2434,1011TR727A,9.167
6B008034,2070,1071F350L1,0.043
6B008034,2130,1071F76004,1.175
6B008034,2200,1091A06C41,91.756
6B008034,2300,1081E770A1,0.297
6B008034,2052,1101T70525,8.680
6B008034,2070,SUBMATWNV182,1000.000
6B008034,2130,SUBMATWNV513,1000.000
6B008034,2052,SUBMATSNV382,1000.000
XT345091,2052,1221C20016,5000.000
XT345091,2052,1221R20006,1000.000
XT345091,2052,1221R20005,1000.000
XT345091,2052,1221I20010,1000.000
XT345091,2070,121102136A,1000.000
XT345091,2430,1011TR755A,7.237
XT345091,2070,1071F350L2,0.011
XT345091,2130,1071F76004,0.317
XT345091,3130,1071F76004,0.132
XT345091,3330,1071F76004,0.828
XT345091,4130,1071F310JB,1.008
XT345091,4330,1071F76001,3.024
XT345091,4530,1071F76001,1.008
XT345091,4730,1071F76001,3.024
XT345091,2200,1091A07C41,267.912
XT345091,3200,1091A08C41,244.214
XT345091,3400,1091A08C41,194.584
XT345091,2300,1081GE100C,0.358
XT345091,2052,1101T70525,8.680
XT345091,2410,1101L70528,345.000
XT345091,2070,SUBMATWNV022,1000.000
XT345091,2130,SUBMATWNV157,1000.000
XT345091,3130,SUBMATWNV220,1000.000
XT345091,3330,SUBMATWNV221,1000.000
XT345091,4130,SUBMATWNV390,1000.000
XT345091,4330,SUBMATWNV391,3000.000
XT345091,4530,SUBMATWNV392,1000.000
XT345091,4730,SUBMATWNV391,3000.000
XT345091,2052,SUBMATSNV392,1000.000
6A008175,2052,1221C20036,3000.000
6A008175,2052,1221C20037,5000.000
6A008175,2052,1221R20049,1000.000
6A008175,2070,121101900A,1000.000
6A008175,2434,1011TR727A,9.167
6A008175,2070,1071F350L1,0.047
6A008175,2130,1071F310JB,1.008
6A008175,2200,1091A06C41,97.948
6A008175,2300,1081E770A1,0.297
6A008175,2052,1101T70525,8.680
6A008175,2052,SUBMATSNV286,1000.000
6A008175,2070,SUBMATWNV182,1000.000
6A008175,2130,SUBMATWNV360,1000.000
6A008174,2052,1221C20036,3000.000
6A008174,2052,1221C20037,5000.000
6A008174,2052,1221R20049,1000.000
6A008174,2070,121101900A,1000.000
6A008174,2434,1011TR727A,9.167
6A008174,2070,1071F350L1,0.047
6A008174,2130,1071F76004,1.008
6A008174,2200,1091A06C41,97.948
6A008174,2300,1081E770A1,0.297
6A008174,2052,1101T70525,8.680
6A008174,2052,SUBMATSNV285,1000.000
6A008174,2070,SUBMATWNV182,1000.000
6A008174,2130,SUBMATWNV400,1000.000
D5016086,2052,1221C30020,2000.000
D5016086,2052,1221C30021,1000.000
D5016086,2070,121102308A,1000.000
D5016086,2430,1011TR588B,11.224
D5016086,2070,1071F350L1,0.289
D5016086,2130,1071F76004,1.048
D5016086,2200,1091A07C41,102.510
D5016086,2300,1081760LB7,0.478
D5016086,2052,1101T70525,8.680
D5016086,2070,SUBMATWOK071,1000.000
D5016086,2130,SUBMATWOK073,1000.000
D5016086,2052,SUBMATSOK013,1000.000
IA000143,2021,1071FC86R3,0.139
IA000143,3720,1011CA350A,0.016
EP078012,2070,121102340A,1000.000
EP078012,2430,1011TR819A,6.875
EP078012,2070,1071P62022,4.004
EP078012,2200,1091A06C21,72.508
EP078012,2300,1081G77105,0.248
EP078012,2410,1101L73245,78.000
YD008089,2070,120100107A,1000.000
YD008089,2430,1011TR138A,1.930
YD008089,2070,1071P49001,1.680
YD008089,2130,1071F76004,0.809
YD008089,3130,1071P550E1,0.505
YD008089,2200,1091A08C41,20.700
YD008089,2300,108192HF4B,0.094
YD008089,2410,1231BAS00A,0.070
YD008089,2070,SUBMATWVE013,1000.000
YD008089,2130,SUBMATWVE014,1000.000
YD008089,3130,SUBMATWVE015,1000.000
IA000038,2021,1071F28502,0.059
IA000038,3720,1011CA255A,0.016
YQ008236,2070,120101119A,1000.000
YQ008236,2430,1011TR011A,2.344
YQ008236,2070,1071F76004,0.339
YQ008236,2130,1071F76004,0.046
YQ008236,2200,1091A07T21,36.108
YQ008236,2300,108192HF4B,0.117
YQ008236,2410,1231BAS00A,0.070
YQ008236,2070,SUBMATWAB246,1000.000
YQ008236,2130,SUBMATWAB242,1000.000
YB008027,2200,1091A07T21,14.450
YB008027,2300,108192HF42,0.045
YB008027,2410,1231BAS00A,0.070
YB008027,2070,120100081A,1000.000
YB008027,2070,1071F76004,0.150
IA000129,2021,1071F28503,0.202
IA000129,3720,1011CA329A,0.016
YQ008237,2070,120101119A,1000.000
YQ008237,2430,1011TR011A,2.344
YQ008237,2070,1071F76004,0.339
YQ008237,2130,1071F310JB,0.339
YQ008237,2200,1091A07T21,13.292
YQ008237,3200,1091A07T21,13.932
YQ008237,2300,108192HF4B,0.117
YQ008237,2410,1231BAS00A,0.070
YQ008237,2070,SUBMATWAB033,1000.000
YQ008237,2130,SUBMATWAB034,1000.000
