bom_id,oper,part_id,qty
IA000064,3720,1011CA273A,0.008
XT153113,2052,1221C20036,5000.000
XT153113,2052,1221R20005,2000.000
XT153113,2070,121101941A,1000.000
XT153113,2430,1011TR439A,7.237
XT153113,2070,1241F6317A,0.200
XT153113,2130,1071F76004,2.272
XT153113,2200,1091A07C41,89.436
XT153113,2300,10819740Z3,0.204
XT153113,2052,1101T70525,8.680
XT153113,2070,SUBMATWNV287,1000.000
XT153113,2130,SUBMATWNV288,2000.000
XT153113,2052,SUBMATSNV149,1000.000
XT153113,2410,1101L75830,153.000
IA000060,3720,1011CA265A,0.008
IA000097,3720,1011CA308A,0.008
XT345075,2052,1221C20016,7000.000
XT345075,2052,1221I20010,1000.000
XT345075,2052,1221R20006,2000.000
XT345075,2052,1221R20005,1000.000
XT345075,2052,1221BA0006,1000.000
XT345075,2052,1221S50002,1000.000
XT345075,2070,121102197A,1000.000
XT345075,2430,1011TR755A,7.237
XT345075,2070,1071F76004,0.944
XT345075,2130,1071F76004,0.151
XT345075,3130,1071F76004,0.317
XT345075,3330,1071F310JB,1.645
XT345075,4130,1071F76001,4.935
XT345075,4330,1071F76001,1.645
XT345075,4530,1071F76001,4.935
XT345075,2200,1091A07C41,250.996
XT345075,3200,1091A07C41,138.704
XT345075,3400,1091A07C41,133.940
XT345075,2300,1081GE100C,0.324
XT345075,2052,1101T70525,8.680
XT345075,2410,1101L70528,345.000
XT345075,2052,SUBMATSNV332,1000.000
XT345075,2070,SUBMATWNV070,1000.000
XT345075,2130,SUBMATWNV069,1000.000
XT345075,3130,SUBMATWNV157,1000.000
XT345075,3330,SUBMATWNV310,1000.000
XT345075,4130,SUBMATWNV311,3000.000
XT345075,4330,SUBMATWNV312,1000.000
XT345075,4530,SUBMATWNV311,3000.000
IA000013,3720,1011CA190A,0.027
IA000140,3720,1011CA349A,0.008
Y1012604,2070,120100158A,0.000
Y1012604,2070,1071P10764,0.000
Y1012604,2200,1091A08T41,0.000
Y1012604,2300,1081G700L1,0.000
Y1012604,3720,1011CA104A,0.014
YU020604,2070,1071F76004,0.000
YU020604,2200,1091A08T41,0.000
YU020604,2300,108192HF36,0.000
YU020604,2070,120100185B,0.000
YU020604,3720,1011CA176A,0.014
YU020603,2070,1071F76004,0.000
YU020603,2200,1091A08T41,0.000
YU020603,2300,108192HF36,0.000
YU020603,2070,120100185B,0.000
YU020603,3720,1011CA176A,0.014
Y3012604,2300,10819240H5,0.000
Y3012604,2070,120100155A,0.000
Y3012604,3720,1011CA295A,0.014
Y3012604,2070,1241FAC26S,0.000
IA000018,3720,1011CA207B,0.008
Y3012603,2300,10819240H5,0.000
Y3012603,2070,120100153A,0.000
Y3012603,3720,1011CA295A,0.014
Y3012603,2070,1241FAC26S,0.000
IA000112,3720,1011CA312A,0.008
YK010634,2070,120101109A,0.000
YK010634,2070,1071P10764,0.000
YK010634,2200,1091A08T41,0.000
YK010634,2300,108192HF42,0.000
YK010634,3720,1011CA106A,0.014
OA014603,2300,10819240H5,0.000
OA014603,2070,120100163A,0.000
OA014603,3720,1011CA296A,0.014
OA014603,2070,1241FAC26S,0.000
OK008601,2300,10819240H5,0.000
OK008601,2070,120100022A,0.000
OK008601,3720,1011CA254A,0.014
OK008601,2070,1241FAC26S,0.000
IA000158,3720,1011CA358A,0.016
IA000050,3720,1011CA246A,0.016
YU020611,2070,1071F76004,0.000
YU020611,2200,1091A08T41,0.000
YU020611,2300,108192HF36,0.000
YU020611,2070,120100185B,0.000
YU020611,3720,1011CA176A,0.014
IA000065,3720,1011CA270A,0.016
OL014602,2070,120100167A,0.000
OL014602,2300,108192HF36,0.000
OL014602,3720,1011CA296A,0.014
OL014602,2070,1241FAC26S,0.000
IA000025,3720,1011CA218B,0.004
OF016604,2300,108192HF36,0.000
OF016604,2070,120100169A,0.000
OF016604,3720,1011CA214A,0.014
OF016604,2070,1241FAC26S,0.000
YZ009602,2300,108192HF36,0.000
YZ009602,2070,120100143A,0.000
YZ009602,3720,1011CA139A,0.014
YZ009602,2070,1241FAC26S,0.000
IA000122,3720,1011CA332A,0.008
XT153245,2052,1221C20016,2000.000
XT153245,2070,121102307A,1000.000
XT153245,2430,1011TR439A,7.237
XT153245,2070,1071F350L1,0.133
XT153245,2130,1071F76004,1.137
XT153245,2200,1091A08C41,146.338
XT153245,2300,1081760LB7,0.322
XT153245,2052,1101T70525,8.680
XT153245,2410,1101L75830,153.000
XT153245,2070,SUBMATWNV450,1000.000
XT153245,2130,SUBMATWNV451,1000.000
XT153245,2052,SUBMATSNV404,1000.000
IA000096,2021,1071FC86R3,0.075
IA000096,3720,1011CA301A,0.008
IA000090,3720,1011CA235A,0.008
XT153175,2052,1221C20036,2000.000
XT153175,2070,121101946A,1000.000
XT153175,2430,1011TR439A,7.237
XT153175,2070,1071F350L1,0.067
