bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ABU096EA1001A,AOK048TV1029A,1443.457592,BB216,"CWN,SC,CSC",R19BUAC03,R18OKAA08,BB216_3,1233.457592
AOK048TV1029A,AAW048TP1008B,2453.198042,BB216,"CWN,MC,CSC",R18OKAA08,R19AWBL31,BB216_4,2249.198042
AAW048TP1008B,AOK048TV1029A,5553.300239,BB216,"CWN,MC,CSC",R19AWBL21,R18OKAA05,BB216_8,5349.300239
AOK048TV1029A,AAW048TP1008B,8980.262040,BB216,"CWN,MC,CSC",R18OKAA07,R19AWBL08,BB216_12,8776.262040
ABU096EA1001A,AAW048TP1008B,1277.451016,BB218,"CWN,SC,CSC",R19BUAC01,R19AWAK06,BB218_2,1067.451016
AAW048TP1008B,AOK048TV1029A,2929.502114,BB218,"CWN,MC,CSC",R19AWAK16,R18OKA915,BB218_4,2725.502114
AOK048TV1029A,AMS096EC1002A,6896.266963,BB218,"CWN,SC,CSC",R18OKAB03,R19MSH103,BB218_9,6686.266963
AMS096EC1002A,AAW048TP1041B,8300.853924,BB218,"CWN,SC,CSC",R19MSH103,R19AWC440,BB218_10,8090.853924
AAW048TP1041B,ABU024XJ6003A,9781.338932,BB218,"CWN,SC,CSC",R19AWC417,R18VGBJ01,BB218_12,9571.338932
ABU024XJ6003A,AMS078EP1001A,11682.555906,BB218,"CWN,SC,CSC",R18VGBJ01,R19MSJC02,BB218_13,11472.555906
AMS078EP1001A,AMS096EC3001B,13477.554881,BB218,"CWN,SC,CSC",R19MSJC02,R19MSG905,BB218_14,13267.554881
ABU096EA1001A,AMS078EN1001A,1438.451016,BB224,"CWN,SC,CSC",R19BUAC02,R19MSDW09,BB224_2,1228.451016
AMS078EN1001A,AAW048TP1041B,2215.290210,BB224,"CWN,SC,CSC",R19MSDW09,R19AWAJ33,BB224_3,2005.290210
AAW048TP1041B,AOK048TV1029A,3689.775218,BB224,"CWN,MC,CSC",R19AWBT15,R18OKAA09,BB224_5,3485.775218
AOK048TV1029A,AAW048TP1041B,5505.256118,BB224,"CWN,MC,CSC",R18OKA913,R19AWAJ31,BB224_7,5301.256118
AAW048TP1041B,AAW048TP1008B,7584.983630,BB224,"MC,CSC",R19AWC532,R19AWBL32,BB224_10,7410.983630
AAW048TP1008B,AMS078EP1001A,8519.009179,BB224,"CWN,SC,CSC",R19AWBL32,R19MSFR04,BB224_11,8309.009179
AMS078EP1001A,AMS096EC1002A,10666.142093,BB224,"CWN,SC,CSC",R19MSFR02,R19MSH101,BB224_13,10456.142093
AAB060NR2002A,AMS078EN1001A,3836.203094,BB447,"CWN,EU,SC,CSC",R19ABCK03,R19MSDX04,BB447_4,3506.203094
AMS078EN1001A,AAW048TP1024D,4966.928079,BB447,"CWN,SC,CSC",R19MSDX04,R19AWD707,BB447_5,4756.928079
AMS078EN1006A,AYZ084CC2004A,210.000000,BB451,"CWN,SC,CSC",R18MSMF04,R19YZA301,BB451_1,0.000000
AYZ084CC2004A,AMS048TW1036A,3605.013022,BB451,"CWN,SC,CSC",R19YZAB02,R19MSFN13,BB451_5,3395.013022
AMS048TW1036A,AAB048TW2006A,4244.658941,BB451,"CWN,MC,CSC",R19MSFN02,R19ABFD19,BB451_7,4040.658941
