bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ACD054TN1002B,AAW048TP1008B,327.000000,BB211,MC,R07CDAF01,R07AWBK30,BB211_1,243.000000
AYZ096EI1002A,AAB178NN2001A,84.000000,BB443,MC,R07YZAY10,R07ABLG04,BB443_1,0.000000
AAW052XY1002A,BU054MF1002A,314.000000,BB444,MC,R07AWC805,R07BUC705,BB444_1,230.000000
AMS048TW1058A,AAB066TN1003A,84.000000,BB449,MC,R07MSFY02,R07ABKZ02,BB449_1,0.000000
ANV132X2C047A,ACS054TS1008A,-72.000000,BB454,MC,R07NVFE45,R07CSE101,BB454_1,-156.000000
AAW052XY1002A,AAW024MA6022C,84.000000,BB456,MC,R07AWAR01,R07AWCX01,BB456_1,0.000000
AMS048TW1058A,AAB066TN1003A,84.000000,BB462,MC,R07MSFY03,R07ABKZ01,BB462_1,0.000000
AAW048TP1024D,BU054MF1002A,215.000000,BB465,MC,R07AWB516,R07BUC903,BB465_1,131.000000
ANV132X2C047A,ACS054TS1008A,119.000000,BB467,"CWN,SC",R07NVF943,R07CSE202,BB467_1,-1.000000
ACS054TS1008A,BU060MV1004A,594.372256,BB467,"CWN,SC",R07CSE102,R07BUC401,BB467_3,474.372256
AB054NB2002A,ABU060C32001D,-179.000000,BB470,MC,R07ABGY07,R07BUCG03,BB470_1,-263.000000
AYZ096EI1002A,ABU096EF2002A,84.000000,BB474,MC,,R07BUBN01,BB474_1,0.000000
AAW048TP1024D,AAB054TN1004A,323.000000,BB476,MC,R07AWB513,R07ABHJ10,BB476_1,239.000000
ANV132X2C047A,ABU024MA6002B,84.000000,BB479,MC,,R07BUCH01,BB479_1,0.000000
AAB096EL1003A,ABU048MA7004A,84.000000,BB486,MC,,R07BUBG02,BB486_1,0.000000
AAW048TP1024D,BU054MF1002A,128.000000,BB509,MC,R07AWB518,R07BUC905,BB509_1,44.000000
AMS048TW1058A,AAB066TN1003A,84.000000,BB511,MC,R07MSFZ01,R07ABKZ07,BB511_1,0.000000
AAW024MA6013C,BU060MV1004A,281.000000,BB525,MC,R05AWAI07,R07BUC406,BB525_1,197.000000
AAB060EM2001A,AAW024MA6006C,822.000000,BB526,MC,R07ABGT04,R07AWBE09,BB526_1,738.000000
AAB060EM2001A,ABU096EF2002A,412.000000,BB528,MC,R07ABGT03,R07BUBN04,BB528_1,328.000000
AAW052XY1002A,BU054MF1002A,84.000000,BB529,MC,,R07BUC501,BB529_1,0.000000
AAW024MA6013C,BU054MF1002A,300.000000,BB530,MC,R05AWAI06,R07BUC904,BB530_1,216.000000
AB054NB2002A,BU054MF1002A,91.000000,BB536,MC,R07ABGX06,R07BUC901,BB536_1,7.000000
ACD084CC2002A,BU048MW2005C,320.851081,BB545,"CWN,SC",R07CDAH03,R07BUBJ04,BB545_2,200.851081
AAW052XY1002A,ABU054NO2009A,84.000000,BB552,MC,R07AWC801,R07BUAP08,BB552_1,0.000000
AAB090MV1002A,AAB178NN2001A,84.000000,BB555,MC,R07ABDN02,R07ABLG07,BB555_1,0.000000
ACD084CC2002A,BU054MF1002A,251.000000,BB561,MC,R07CDAH01,R07BUC701,BB561_1,167.000000
AYZ096EI1002A,AAB096EF3001A,84.000000,BB570,MC,R07YZAY01,R07ABLA01,BB570_1,0.000000
AAB060EM2001A,AAB054TN1004A,822.000000,BB579,MC,R07ABGT05,R07ABHK08,BB579_1,738.000000
ANV132X2C047A,BU054MF1002A,269.000000,BB584,MC,R07NVF936,R07BUC706,BB584_1,185.000000
AAW052XY1002A,AAW024MA6006C,84.000000,BB587,MC,R07AWC806,R07AWAP02,BB587_1,0.000000
AAB096EL1003A,BU054MF1002A,84.000000,BB590,MC,,R07BUC902,BB590_1,0.000000
AMS048TW1053A,AAB024MA6024B,84.000000,BB595,MC,R07MSDG05,R07ABJL01,BB595_1,0.000000
AAB096EL1003A,AMS078EN1005A,84.000000,BB596,MC,,R07MSER01,BB596_1,0.000000
