bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ABU096EA1001A,AOK048TV1029A,1443.457592,BB216,"CWN,SC,CSC",R19BUAC03,R18OKAA08,BB216_3,1233.457592
AOK048TV1029A,AAW048TP1041B,3258.938492,BB216,"CWN,MC,CSC",R18OKAA10,R19AWC442,BB216_5,3054.938492
ABU096EA1001A,ABU024XJ8004A,1277.451016,BB218,"CWN,SC,CSC",R19BUAC01,R18VGBG01,BB218_2,1067.451016
ABU024XJ8004A,AAB162KE1010A,1796.724655,BB218,"CWN,SC,CSC",R18VGBG01,R18ABC720,BB218_3,1586.724655
AAB162KE1010A,AAW048TP1041B,3075.333859,BB218,"CWN,SC,CSC",R18ABC720,R19AWC430,BB218_4,2865.333859
AAW048TP1041B,AMS078EN1001A,4555.818867,BB218,"CWN,SC,CSC",R19AWBI04,R19MSEE01,BB218_6,4345.818867
AMS078EN1001A,AAW048TP1008B,5716.819220,BB218,"CWN,SC,CSC",R19MSEE01,R19AWBL35,BB218_7,5506.819220
AAW048TP1008B,AOK048TV1029A,6644.844770,BB218,"CWN,MC,CSC",R19AWBL35,R18OKAB03,BB218_8,6440.844770
AOK048TV1029A,AAW048TP1041B,10605.609618,BB218,"CWN,MC,CSC",R18OKAA09,R19AWAJ42,BB218_13,10401.609618
AAW048TP1041B,AMS096EC1002A,12086.094626,BB218,"CWN,SC,CSC",R19AWC501,R19MSH101,BB218_15,11876.094626
ABU096EA1001A,AOK048TV1029A,1438.451016,BB224,"CWN,SC,CSC",R19BUAC02,R18OKAA06,BB224_2,1228.451016
AOK048TV1029A,AAW048TP1041B,3253.931916,BB224,"CWN,MC,CSC",R18OKA914,R19AWC546,BB224_4,3049.931916
AAW048TP1041B,AOK048TV1029A,4728.416924,BB224,"CWN,MC,CSC",R19AWBT19,R18OKA913,BB224_6,4524.416924
AAB178NN2001A,AAW048TP1024D,3323.686080,BB448,"CWN,SC,CSC",R19ABDY12,R19AWD512,BB448_3,3113.686080
AAW048TP1024D,AMS048TW1065A,3933.104271,BB448,"CWN,MC,CSC",R19AWD512,R19MSFC17,BB448_4,3729.104271
AMS048TW1065A,AAB048TW2006A,4914.287837,BB448,"CWN,MC,CSC",R19MSFD11,R19ABFD09,BB448_6,4710.287837
AAB048TW2006A,AMS078EN1005A,5395.915630,BB448,"CWN,SC,CSC",R19ABFD09,R19MSA706,BB448_7,5185.915630
AMS078EN1005A,AMS078EP1001A,9808.795472,BB448,"CWN,MC,CSC",R19MSA816,R19MSIW02,BB448_10,9604.795472
AMS078EN1006A,AYZ084CC2004A,210.000000,BB451,"CWN,SC,CSC",R18MSMF04,R19YZA301,BB451_1,0.000000
AYZ084CC2004A,AMS048TW1065A,3605.013022,BB451,"CWN,SC,CSC",R19YZAB02,R19MSFC12,BB451_5,3395.013022
AMS048TW1065A,AMS096EC3001B,4592.196588,BB451,"CWN,SC,CSC",R19MSFD10,R19MSG505,BB451_7,4382.196588
AMS096EC3001B,AMS078EP1001A,9956.312327,BB451,"CWN,SC,CSC",R19MSD304,R19MSFR01,BB451_11,9746.312327
AMS078EP1001A,AAB162KE1010A,11661.251029,BB451,"CWN,SC,CSC",R19MSFR01,R18ABC725,BB451_12,11451.251029
AAB096EF3001A,AAB048TW2002A,2068.241659,BB457,"CWN,SC,CSC",R19ABG208,R19ABBQ08,BB457_3,1858.241659
AAB048TW2002A,AMS048TW1036A,2537.303057,BB457,"CWN,MC,CSC",R19ABBQ08,R20MSA901,BB457_4,2333.303057
AMS048TW1036A,AAB048TW2006A,2745.933647,BB457,"CWN,MC,CSC",R20MSA901,R19ABFE13,BB457_5,2541.933647
AAB048TW2006A,AAB060NR2002A,3770.817026,BB457,"CWN,SC,CSC",R19ABFE14,R19ABCJ01,BB457_8,3560.817026
AAB060NR2002A,AAB054TS1004A,5376.765369,BB457,"CWN,EU,SC,CSC",R19ABCJ01,R19ABER04,BB457_9,5046.765369
AAB054TS1004A,AMS048TW1065A,7089.920277,BB457,"CWN,SC,CSC",R19ABER06,R19MSFD02,BB457_11,6879.920277
AMS048TW1065A,AMS096EC3001B,7688.512060,BB457,"CWN,SC,CSC",R19MSFD02,R19MSG805,BB457_12,7478.512060
AMS096EC3001B,ANV048TR2053A,11072.026785,BB457,"CWN,SC,CSC",R19MSFI05,R19NVV209,BB457_14,10862.026785
ANV048TR2053A,ABU048TG1002A,12245.661038,BB457,"CWN,EU,MC,CSC",R19NVV209,R19BUAF02,BB457_15,11921.661038
ABU048TG1002A,AMS096EC1002A,14953.677128,BB457,"CWN,SC,CSC",R19BUAG04,R19MSH106,BB457_17,14743.677128
AMS096EC1002A,AMS048TW1046A,17880.562773,BB457,"CWN,SC,CSC",R19MSGW07,R19MSGK08,BB457_19,17670.562773
AMS048TW1046A,AAB054TN1004A,18420.877799,BB457,"CWN,SC,CSC",R19MSGK08,R19ABAC06,BB457_20,18210.877799
AAB054TN1004A,AMS078EP1001A,19348.336798,BB457,"CWN,SC,CSC",R19ABAC06,R19MSG101,BB457_21,19138.336798
AMS078EP1001A,AAB162KE1010A,22548.214203,BB457,"CWN,SC,CSC",R19MSIX01,R18ABC722,BB457_23,22338.214203
AAB162KE1010A,AMS096EC1002A,23855.208921,BB457,"CWN,SC,CSC",R18ABC722,R19MSH102,BB457_24,23645.208921
AAB096EF3001A,AMS078EN1005A,1359.263154,BB458,"CWN,SC,CSC",R19ABG206,R19MSA710,BB458_2,1149.263154
AAB178NN2001A,AMS078EN1001A,3586.686080,BB461,"CWN,SC,CSC",R19ABDY13,R19MSEF05,BB461_3,3376.686080
AAB096EL1019A,AMS078EN1001A,3015.799747,BB462,"CWN,SC,CSC",R19ABDJ04,R19MSDU06,BB462_3,2805.799747
ARK078EP1001B,AAW024MAA006A,210.000000,BB463,"CWN,SC,CSC",,R19AWBN01,BB463_1,0.000000
AAW024MAA006A,AMS078EN1001A,2706.034795,BB463,"CWN,EU,SC,CSC",R19AWCV02,R19MSDR08,BB463_7,2376.034795
AAB178NN2001A,AMS048TW1065A,2576.032478,BB466,"CWN,SC,CSC",R19ABDY07,R19MSFD09,BB466_3,2366.032478
AMS048TW1065A,AAB096EL1003A,3951.627924,BB466,"CWN,SC,CSC",R19MSFD05,R19ABFX01,BB466_6,3741.627924
AAB096EL1003A,AAB178NN2001A,5839.108399,BB466,"CWN,SC,CSC",R19ABFX01,R19ABE226,BB466_7,5629.108399
AAB178NN2001A,AMS048TW1065A,9558.650525,BB466,"CWN,SC,CSC",R19ABE226,R19MSFC16,BB466_8,9348.650525
AMS048TW1065A,AMS078EN1006A,10157.242308,BB466,"CWN,SC,CSC",R19MSFC16,R19MSAE05,BB466_9,9947.242308
AMS078EN1006A,AMS078EN1001A,11542.808900,BB466,"CWN,MC,CSC",R19MSAE05,R19MSDS08,BB466_10,11338.808900
AAB178NN2001A,AMS078EN1001A,3606.686080,BB471,"CWN,SC,CSC",R19ABDY14,R19MSDT04,BB471_3,3396.686080
AAW064MR1004A,AMS048TW1020A,204.000000,BB472,"CWN,MC,CSC",R18AWC403,R19MSGJ01,BB472_1,0.000000
AMS048TW1020A,AMS096EC3001B,2013.698509,BB472,"CWN,SC,CSC",R19MSGJ05,R19MSD507,BB472_6,1803.698509
AMS096EC3001B,AMS048TW1065A,5399.489788,BB472,"CWN,SC,CSC",R19MSGB03,R19MSFD06,BB472_8,5189.489788
AMS048TW1065A,AMS078EP1001A,6386.673354,BB472,"CWN,SC,CSC",R19MSFD13,R19MSJC01,BB472_10,6176.673354
AMS078EP1001A,AAW048TP1024D,9576.584502,BB472,"CWN,SC,CSC",R19MSG401,R19AWD704,BB472_12,9366.584502
AAW064MR1008B,AMS048TW1046A,1281.404317,BB478,"CWN,SC,CSC",R19AWBF11,R19MSGK18,BB478_2,1071.404317
AMS048TW1046A,AMS048TW1065A,2024.613012,BB478,"CWN,MC,CSC",R19MSGK01,R19MSFC09,BB478_4,1820.613012
AMS048TW1065A,AAB162KE1010A,3011.796578,BB478,"CWN,SC,CSC",R19MSFD14,R18ABC707,BB478_6,2801.796578
AAB162KE1010A,AAB054TN1002A,4287.070966,BB478,"CWN,SC,CSC",R18ABC707,R19ABAJ15,BB478_7,4077.070966
AAB054TN1002A,AMS096EC3001B,5752.507578,BB478,"CWN,SC,CSC",R19ABB713,R19MSFI02,BB478_9,5542.507578
AMS096EC3001B,AMS078EP1001A,10719.080268,BB478,"CWN,SC,CSC",R19MSBE05,R19MSFY01,BB478_12,10509.080268
AMS078EP1001A,AAW048TP1024D,12424.018971,BB478,"CWN,SC,CSC",R19MSFY01,R19AWD514,BB478_13,12214.018971
BU054MF1002A,AAW048TP1024D,210.000000,BB479,"CWN,SC,CSC",,R19AWD616,BB479_1,0.000000
AAW048TP1024D,AMS078EN1005A,4389.501125,BB479,"CWN,SC,CSC",R19AWD402,R19MSA116,BB479_11,4179.501125
AMS078EN1006A,AMS048TW1065A,210.000000,BB481,"CWN,SC,CSC",R18MSMB02,R19MSFC13,BB481_1,0.000000
AMS048TW1065A,AMS078EN1001A,4490.814833,BB481,"CWN,SC,CSC",R19MSFD15,R19MSEG06,BB481_12,4280.814833
AAB178NN2001A,AAB048TW2002A,3106.686080,BB485,"CWN,SC,CSC",R19ABDY10,R19ABBQ15,BB485_3,2896.686080
AAB048TW2002A,AAB054TN1002A,3470.568946,BB485,"CWN,SC,CSC",R19ABBQ15,R19ABB708,BB485_4,3260.568946
AAB054TN1002A,AMS096EC3001B,4308.287252,BB485,"CWN,SC,CSC",R19ABB708,R19MSEM02,BB485_5,4098.287252
AMS096EC3001B,ABU096EF2001A,6105.874274,BB485,"CWN,MC,CSC",R19MSEM02,R19BUAL03,BB485_6,5901.874274
ABU096EF2001A,AAB048TW2006A,7626.834859,BB485,"CWN,SC,CSC",R19BUAL03,R19ABFD26,BB485_7,7416.834859
AAB048TW2006A,AMS078EN1001A,8380.090445,BB485,"CWN,SC,CSC",R19ABFE10,R19MSDT06,BB485_9,8170.090445
AMS078EN1001A,AAB162KE1010A,9621.543937,BB485,"CWN,SC,CSC",R19MSDT06,R18ABC719,BB485_10,9411.543937
AAB162KE1010A,AMS078EP1001A,14070.833764,BB485,"CWN,SC,CSC",R18ABC710,R19MSFR03,BB485_14,13860.833764
AMS078EP1001A,AMS078EN1005A,15769.772466,BB485,"CWN,MC,CSC",R19MSFR03,R19MSA703,BB485_15,15565.772466
