OPER,CUST,B/D#,MODEL,G.UPH
2200,MXIC,AAW016D53004A,UTC2000,92.3769
2200,MXIC,AAW016D53004A,UTC3000,88.6827
2200,MXIC,AAW016D53004A,UTC2000S,88.6827
2200,MXIC,AAW016D53004A,UTC1000,88.6827
2200,MXIC,AAW016D53004A,UTC1000S,88.6827
2200,MXIC,AAW016D53004A,MAXUM,88.6827
2200,MXIC,AAW016D53004A,UTC5000S,107.6208
2200,MXIC,AAW016D53004A,ICONN,88.6827
2200,MXIC,AAW016D53004A,RAPID,88.6827
2200,MXIC,AAW016D53004A,MAXUM-CU,88.6827
2200,MXIC,AAW016D53004A,ICONN-PLUS,88.6827
2200,MXIC,AAW016D53004A,MAXUM-PLUS,79.2414
2200,MXIC,AAW016D53004A,MAXUM-BASE,88.6827
2200,MXIC,AAW016D53011A,UTC2000S,102.127
2200,MXIC,AAW016D53011A,UTC2000,85.2863
2200,MXIC,AAW016D53011A,UTC1000,102.127
2200,MXIC,AAW016D53011A,UTC1000S,102.127
2200,MXIC,AAW016D53011A,UTC3000,101.2351
2200,MXIC,AAW016D53011A,MAXUM,102.127
2200,MXIC,AAW016D53011A,UTC5000S,108.9892
2200,MXIC,AAW016D53011A,RAPID,113.383
2200,MXIC,AAW016D53011A,ICONN-PLUS,102.127
2200,MXIC,AAW016D53011A,MAXUM-PLUS,104.2246
2200,MXIC,AAW016D53011A,MAXUM-BASE,102.127
2200,MXIC,AAW016D53011A,ICONN,102.127
2200,MXIC,AAW016D53011A,MAXUM-CU,102.127
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,MXIC,AAW016D53019A,,93.457
2200,EMC,AHQ0442J3003A,,281.76401999999996
2200,EMC,AHQ0442J3003A,,281.76401999999996
2200,EMC,AHQ0442J3003A,,281.76401999999996
2200,EMC,AHQ0442J3003A,,281.76401999999996
2200,EMC,AHQ0442J3003A,,281.76401999999996
2200,EMC,AHQ0442J3003A,,281.76401999999996
2200,EMC,AHQ0442J3003A,,281.76401999999996
2200,EMC,AHQ0442J3005A,,276.8752
2200,EMC,AHQ0442J3005A,,276.8752
2200,EMC,AHQ0442J3005A,,276.8752
2200,EMC,AHQ0442J3005A,,276.8752
2200,EMC,AHQ0442J3005A,,276.8752
2200,EMC,AHQ0442J3005A,,276.8752
2200,EMC,AHQ0442J3005A,,276.8752
2200,PHISON,TDANV153XT8028A-A,,0.0
2200,PHISON,TDANV153XT8028A-A,,0.0
2200,PHISON,TDANV153XT8028A-A,,0.0
2200,PHISON,TDANV153XT8028A-A,,0.0
2200,PHISON,TDANV153XT8028A-A,,0.0
2200,PHISON,TDANV153XT8028A-A,,0.0
2200,PHISON,TDANV153XT8028A-A,,0.0
2200,PHISON,ANV0086A1032A,RAPID,97.5593
2200,PHISON,ANV0086A1032A,ICONN-PLUS,100.1652
2200,PHISON,ANV0086A1032A,MAXUM-BASE,98.86224999999999
2200,PHISON,ANV0086A1032A,MAXUM,98.86224999999999
2200,PHISON,ANV0086A1032A,MAXUM-PLUS,98.86224999999999
2200,PHISON,ANV0086A1032A,MAXUM-CU,98.86224999999999
2200,PHISON,ANV0086A1032A,ICONN,98.86224999999999
2200,PHISON,ANV0086A1065A,ICONN-PLUS,108.1061
2200,PHISON,ANV0086A1065A,MAXUM-PLUS,108.1061
2200,PHISON,ANV0086A1065A,RAPID,108.1061
2200,PHISON,ANV0086A1065A,MAXUM-CU,108.1061
2200,PHISON,ANV0086A1065A,ICONN,108.1061
2200,PHISON,ANV0086A1065A,MAXUM-BASE,108.1061
2200,PHISON,ANV0086A1065A,MAXUM,108.1061
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,PHISON,ANV345XTB016A,,0.0
2200,LAPIS,AOK016D53002A,UTC3000,129.20456000000001
2200,LAPIS,AOK016D53002A,UTC1000,129.20456000000001
2200,LAPIS,AOK016D53002A,UTC2000,134.0743
2200,LAPIS,AOK016D53002A,UTC1000S,129.20456000000001
2200,LAPIS,AOK016D53002A,UTC2000S,129.20456000000001
2200,LAPIS,AOK016D53002A,RAPID,129.20456000000001
2200,LAPIS,AOK016D53002A,ICONN,129.20456000000001
2200,LAPIS,AOK016D53002A,UTC5000S,129.20456000000001
2200,LAPIS,AOK016D53002A,MAXUM-BASE,129.20456000000001
2200,LAPIS,AOK016D53002A,ICONN-PLUS,129.20456000000001
2200,LAPIS,AOK016D53002A,MAXUM-CU,129.20456000000001
2200,LAPIS,AOK016D53002A,MAXUM-PLUS,113.9934
2200,LAPIS,AOK016D53002A,MAXUM,129.20456000000001
2200,PHISON,ANV0086A1082A,MAXUM-BASE,221.87954
2200,PHISON,ANV0086A1082A,ICONN-PLUS,239.511
2200,PHISON,ANV0086A1082A,MAXUM-CU,221.87954
2200,PHISON,ANV0086A1082A,RAPID,251.2103
2200,PHISON,ANV0086A1082A,MAXUM-PLUS,205.7069
2200,PHISON,ANV0086A1082A,ICONN,227.695
2200,PHISON,ANV0086A1082A,MAXUM,185.2745
2200,PHISON,ANV0086A1073A,RAPID,246.396
2200,PHISON,ANV0086A1073A,ICONN-PLUS,234.8241
2200,PHISON,ANV0086A1073A,ICONN,223.3164
2200,PHISON,ANV0086A1073A,MAXUM,212.1313
2200,PHISON,ANV0086A1073A,MAXUM-BASE,217.04044
2200,PHISON,ANV0086A1073A,MAXUM-CU,217.04044
2200,PHISON,ANV0086A1073A,MAXUM-PLUS,168.5344
2200,PHISON,ANV0086A1075A,MAXUM-CU,219.12588999999997
2200,PHISON,ANV0086A1075A,MAXUM-BASE,219.12588999999997
2200,PHISON,ANV0086A1075A,ICONN,236.9883
2200,PHISON,ANV0086A1075A,ICONN-PLUS,249.2967
2200,PHISON,ANV0086A1075A,MAXUM-PLUS,159.7116
2200,PHISON,ANV0086A1075A,MAXUM,225.2728
2200,PHISON,ANV0086A1075A,RAPID,187.1041
2200,PHISON,ANV0086A1069A,ICONN,236.9883
2200,PHISON,ANV0086A1069A,RAPID,187.2014
2200,PHISON,ANV0086A1069A,ICONN-PLUS,249.2967
2200,PHISON,ANV0086A1069A,MAXUM-PLUS,160.0667
2200,PHISON,ANV0086A1069A,MAXUM-CU,211.76518000000002
2200,PHISON,ANV0086A1069A,MAXUM,225.2728
2200,PHISON,ANV0086A1069A,MAXUM-BASE,211.76518000000002
2200,PHISON,ANV0086A1078A,ICONN-PLUS,188.9702
2200,PHISON,ANV0086A1078A,RAPID,193.4379
2200,PHISON,ANV0086A1078A,MAXUM-BASE,224.61435999999998
2200,PHISON,ANV0086A1078A,MAXUM,225.2728
2200,PHISON,ANV0086A1078A,ICONN,236.9883
2200,PHISON,ANV0086A1078A,MAXUM-CU,224.61435999999998
