bd_id_1,bd_id_2,end_time,entity,jobcode,lot_num_1,lot_num_2,number,start_time
ABU096EA1001A,AOK048TV1029A,1443.457592,BB216,"CWN,SC,CSC",R19BUAC03,R18OKAB02,BB216_3,1233.457592
AOK048TV1029A,AMS078EN1001A,7021.703341,BB216,"CWN,SC,CSC",R18OKAA10,R19MSEF03,BB216_10,6811.703341
ABU096EA1001A,AOK048TV1029A,1277.451016,BB218,"CWN,SC,CSC",R19BUAC01,R18OKA913,BB218_2,1067.451016
AOK048TV1029A,AMS096EC3001B,5516.153266,BB218,"CWN,SC,CSC",R18OKAA06,R19MSD305,BB218_7,5306.153266
AMS096EC3001B,AMS078EP1001A,8521.031624,BB218,"CWN,SC,CSC",R19MSBE02,R19MSG104,BB218_9,8311.031624
ABU096EA1001A,AMS078C93001B,1438.451016,BB224,"CWN,SC,CSC",R19BUAC02,R19MSGF02,BB224_2,1228.451016
AMS078C93001B,AMS078EN1001A,3243.273576,BB224,"CWN,MC,CSC",R19MSGF02,R19MSDU04,BB224_3,3039.273576
AMS078EN1001A,AAB162KE1010A,6354.630587,BB224,"CWN,SC,CSC",R19MSDJ02,R18ABC702,BB224_6,6144.630587
AAB060NR2002A,AAB162KE1006A,6153.997476,BB447,"CWN,EU,SC,CSC",R19ABCJ01,R18ABBL01,BB447_6,5823.997476
AAB162KE1006A,AMS078EN1005A,6243.997476,BB447,"CWN,SC,CSC",R18ABBH08,R19MSA613,BB447_8,6033.997476
AAB178NN2001A,AMS078EN1005A,3323.686080,BB448,"CWN,SC,CSC",R19ABDY12,R19MSA516,BB448_3,3113.686080
AMS078EN1005A,AMS048TW1046A,9118.846204,BB448,"CWN,SC,CSC",R19MSA614,R19MSGK04,BB448_7,8908.846204
AMS048TW1046A,AMS096EC3001B,9659.161230,BB448,"CWN,SC,CSC",R19MSGK04,R19MSG505,BB448_8,9449.161230
AMS096EC3001B,AMS078EP1001A,11196.106994,BB448,"CWN,SC,CSC",R19MSG505,R19MSFW01,BB448_9,10986.106994
AMS078EP1001A,AMS078EN1005A,14380.018142,BB448,"CWN,MC,CSC",R19MSFU03,R19MSA712,BB448_11,14176.018142
AMS078EN1006A,AYZ084CC2004A,174.000000,BB451,"MC,CSC",R18MSMF04,R19YZA301,BB451_1,0.000000
AAB096EF3001A,AAB054TN1002A,1359.263154,BB458,"CWN,SC,CSC",R19ABG206,R19ABB711,BB458_2,1149.263154
AAB054TN1002A,AMS096EC3001B,3452.418071,BB458,"CWN,SC,CSC",R19ABB706,R19MSG806,BB458_5,3242.418071
AMS096EC3001B,AMS078EN1001A,6837.924781,BB458,"CWN,SC,CSC",R19MSG804,R19MSDW03,BB458_7,6627.924781
AAB178NN2001A,AMS078EN1005A,3586.686080,BB461,"CWN,SC,CSC",R19ABDY13,R19MSA804,BB461_3,3376.686080
AAB096EL1019A,AMS078EN1005A,14998.129705,BB462,"CWN,SC,CSC",R19ABDL06,R19MSA701,BB462_11,14788.129705
ARK078EP1001B,AAW024MAA006A,210.000000,BB463,"CWN,SC,CSC",,R19AWBN01,BB463_1,0.000000
AAW024MAA006A,AMS096EC3001B,2706.034795,BB463,"CWN,EU,SC,CSC",R19AWCV02,R19MSD505,BB463_7,2376.034795
AMS096EC3001B,AMS078EN1005A,7563.136542,BB463,"CWN,SC,CSC",R19MSD503,R19MSA716,BB463_10,7353.136542
AMS078EN1005A,AMS048TW1046A,10574.891806,BB463,"CWN,SC,CSC",R19MSA610,R19MSGK14,BB463_12,10364.891806
